,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
214,-32.28716,-70.63264000000001,312.2,1.36,1.15,2022-06-16,338,T,84,6.1NRT,271.33,26.72,N
645,-32.80573,-70.85106999999999,301.52,1.0,1.0,2022-06-16,1440,T,45,6.1NRT,284.82,5.82,D
648,-35.101929999999996,-71.99468,339.18,1.01,1.01,2022-06-16,1440,T,91,6.1NRT,282.83,45.25,D
649,-35.103629999999995,-71.9836,312.75,1.01,1.01,2022-06-16,1440,T,73,6.1NRT,282.03,13.96,D
1199,-35.10584,-71.98759,311.21,1.03,1.01,2022-06-16,1856,A,62,6.1NRT,285.23,12.22,D
1200,-35.10761,-71.99897,327.83,1.03,1.01,2022-06-16,1856,A,64,6.1NRT,284.79,28.85,D
1204,-32.80222,-70.95773,303.89,1.17,1.08,2022-06-16,1856,A,57,6.1NRT,289.03,7.32,D
1218,-36.11253,-72.73404000000001,307.94,1.0,1.0,2022-06-16,1853,A,66,6.1NRT,274.57,11.69,D
1912,-35.7342,-72.45659,326.97,2.86,1.61,2022-06-17,1524,T,80,6.1NRT,282.93,126.24,D
1913,-35.736259999999994,-72.42664,323.92,2.87,1.62,2022-06-17,1524,T,77,6.1NRT,282.29,112.43,D
1914,-35.7346,-72.46163,315.19,2.86,1.61,2022-06-17,1524,T,63,6.1NRT,282.59,76.07,D
1915,-35.7365,-72.43160999999999,327.14,2.87,1.62,2022-06-17,1524,T,80,6.1NRT,282.8,133.12,D
2163,-35.225359999999995,-71.96159,314.84,4.47,1.94,2022-06-17,1758,A,75,6.1NRT,285.2,133.31,D
2164,-35.22657,-71.96462,305.97,4.47,1.94,2022-06-17,1758,A,63,6.1NRT,285.01,79.69,D
2165,-35.208859999999994,-71.9674,306.91,4.47,1.94,2022-06-17,1758,A,64,6.1NRT,284.03,85.27,D
2520,-16.67633,-69.73795,341.72,1.9,1.35,2022-06-17,1804,A,91,6.1NRT,301.01,105.53,D
2521,-16.67836,-69.75516,318.48,1.91,1.35,2022-06-17,1804,A,73,6.1NRT,298.46,29.51,D
2661,-35.176790000000004,-71.96536,307.7,1.02,1.01,2022-06-18,325,T,56,6.1NRT,277.14,12.38,N
2662,-27.415159999999997,-70.26869,300.6,1.17,1.08,2022-06-18,328,T,31,6.1NRT,277.8,10.02,N
2902,-34.10545,-70.44885,301.96,1.13,1.06,2022-06-18,1427,T,50,6.1NRT,277.58,9.42,D
2903,-34.88531,-72.12315,338.67,1.31,1.14,2022-06-18,1427,T,91,6.1NRT,282.21,64.75,D
2904,-34.88791,-72.10857,302.02,1.31,1.14,2022-06-18,1427,T,43,6.1NRT,280.09,10.05,D
2905,-34.88133,-72.12834000000001,319.32,1.31,1.14,2022-06-18,1427,T,79,6.1NRT,281.61,28.83,D
2906,-34.88404,-72.11362,326.85,1.31,1.14,2022-06-18,1427,T,85,6.1NRT,280.95,41.01,D
2907,-34.89642,-72.16252,365.28,1.32,1.14,2022-06-18,1427,T,0,6.1NRT,286.52,152.86,D
2908,-34.89904,-72.14816,332.44,1.32,1.14,2022-06-18,1427,T,83,6.1NRT,282.85,50.5,D
2909,-34.90173,-72.13342,304.36,1.31,1.14,2022-06-18,1427,T,46,6.1NRT,281.4,11.85,D
