,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
224,-33.12825,-71.6758,303.18,1.07,1.03,2022-03-31,555,A,30,6.1NRT,282.74,8.47,N
225,-33.13749,-71.67801999999999,325.61,1.07,1.03,2022-03-31,555,A,100,6.1NRT,285.37,28.56,N
226,-34.10522,-70.45594,309.02,1.0,1.0,2022-03-31,555,A,76,6.1NRT,281.37,13.04,N
227,-37.08982,-72.88676,306.32,1.07,1.03,2022-03-31,555,A,68,6.1NRT,281.14,12.42,N
659,-34.109809999999996,-70.4454,309.76,2.32,1.47,2022-03-31,1512,T,48,6.1NRT,297.85,14.71,D
660,-34.10472,-70.45119,311.75,2.32,1.47,2022-03-31,1512,T,58,6.1NRT,296.78,19.91,D
661,-37.03846,-72.39681999999999,303.09,1.89,1.34,2022-03-31,1514,T,35,6.1NRT,292.79,7.77,D
782,-36.22602,-71.10911,313.41,4.08,1.87,2022-03-31,1756,A,59,6.1NRT,298.89,63.55,D
783,-36.22377,-71.1126,311.87,4.08,1.87,2022-03-31,1756,A,54,6.1NRT,298.35,55.67,D
844,-34.10839,-70.45598000000001,313.52,1.1,1.05,2022-04-01,317,T,87,6.1NRT,283.69,17.17,N
845,-34.10461,-70.46225,305.16,1.1,1.05,2022-04-01,317,T,63,6.1NRT,281.96,11.65,N
846,-32.80753,-70.95221,311.96,1.11,1.05,2022-04-01,317,T,84,6.1NRT,286.78,15.86,N
1005,-34.10885,-70.45989,314.55,1.65,1.26,2022-04-01,1416,T,69,6.1NRT,301.29,14.42,D
1013,-40.52205,-73.2901,301.17,1.72,1.29,2022-04-01,1418,T,45,6.1NRT,286.97,10.88,D
1311,-37.84197,-72.15845,372.73,1.56,1.23,2022-04-02,357,T,100,6.1NRT,288.06,247.0,N
1312,-37.83959,-72.14647,334.85,1.57,1.23,2022-04-02,357,T,100,6.1NRT,284.97,73.22,N
1313,-37.84284,-72.16351,348.65,1.56,1.23,2022-04-02,357,T,100,6.1NRT,287.21,119.2,N
1766,-34.104,-70.45365,310.27,1.48,1.2,2022-04-02,1459,T,62,6.1NRT,295.97,8.59,D
1767,-36.281490000000005,-72.54289,304.92,1.22,1.1,2022-04-02,1501,T,44,6.1NRT,294.43,4.03,D
1768,-37.39076,-72.1358,313.7,1.31,1.14,2022-04-02,1501,T,71,6.1NRT,294.31,14.38,D
1769,-37.51252,-72.30421,317.07,1.29,1.13,2022-04-02,1501,T,77,6.1NRT,292.43,17.31,D
1770,-37.52115,-72.32068000000001,316.82,1.29,1.13,2022-04-02,1501,T,76,6.1NRT,292.26,16.79,D
1771,-37.52277,-72.30592,335.58,1.29,1.13,2022-04-02,1501,T,89,6.1NRT,293.61,48.49,D
1772,-38.16015,-72.68211,317.11,1.26,1.12,2022-04-02,1501,T,60,6.1NRT,281.63,18.03,D
1773,-38.17027,-72.68393,315.37,1.26,1.12,2022-04-02,1501,T,69,6.1NRT,278.23,16.08,D
1788,-23.82921,-70.31426,325.17,1.14,1.07,2022-04-02,1457,T,67,6.1NRT,309.83,10.5,D
1791,-29.12221,-70.90498000000001,319.38,1.22,1.1,2022-04-02,1459,T,41,6.1NRT,305.47,7.88,D
