,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
568,-34.10407,-70.45396,313.54,1.51,1.21,2022-01-15,616,A,87,6.1NRT,281.08,28.19,N
1546,-37.467420000000004,-72.36964,311.66,3.73,1.81,2022-01-15,1535,T,43,6.1NRT,295.35,37.47,D
1603,-41.539320000000004,-71.49354,326.58,2.21,1.44,2022-01-15,1817,A,72,6.1NRT,294.33,70.35,D
1604,-41.52216,-71.43686,349.9,2.19,1.44,2022-01-15,1817,A,94,6.1NRT,291.87,189.58,D
1605,-41.52426,-71.46734000000001,340.81,2.2,1.44,2022-01-15,1817,A,88,6.1NRT,291.12,133.99,D
1606,-41.52599,-71.49258,341.08,2.21,1.44,2022-01-15,1817,A,88,6.1NRT,291.63,134.61,D
1607,-41.52581,-71.4426,345.74,2.19,1.44,2022-01-15,1817,A,92,6.1NRT,294.0,165.65,D
1608,-41.52795,-71.47108,333.52,2.2,1.44,2022-01-15,1817,A,82,6.1NRT,293.51,101.45,D
1609,-41.53,-71.49854,326.14,2.21,1.44,2022-01-15,1817,A,72,6.1NRT,291.96,70.66,D
1629,-34.11414,-70.45888000000001,328.16,1.55,1.23,2022-01-15,1819,A,62,6.1NRT,310.19,18.51,D
1978,-27.41958,-70.26437,328.83,1.25,1.11,2022-01-15,1821,A,77,6.1NRT,307.46,14.53,D
2323,-37.82262,-72.12704000000001,300.33,1.0,1.0,2022-01-16,334,T,25,6.1NRT,284.14,6.27,N
2324,-37.82421,-72.13846,360.06,1.0,1.0,2022-01-16,334,T,100,6.1NRT,287.32,89.67,N
2325,-34.10485,-70.45169,308.64,1.1,1.05,2022-01-16,336,T,75,6.1NRT,286.31,12.65,N
2326,-34.10673,-70.46323000000001,307.78,1.1,1.05,2022-01-16,336,T,73,6.1NRT,283.97,11.91,N
3050,-34.10727,-70.4568,321.98,1.03,1.01,2022-01-16,1439,T,29,6.1NRT,302.9,10.99,D
3051,-36.61329,-72.94821,309.92,1.16,1.07,2022-01-16,1439,T,17,6.1NRT,297.83,8.04,D
3052,-37.08429,-73.15117,310.86,1.16,1.07,2022-01-16,1439,T,0,6.1NRT,297.91,9.34,D
3053,-37.475559999999994,-72.37035,315.23,1.08,1.04,2022-01-16,1439,T,25,6.1NRT,299.16,6.94,D
5009,-28.35039,-84.57039,310.65,2.15,1.42,2022-01-16,1904,A,41,6.1NRT,284.01,27.25,D
5935,-34.103229999999996,-70.45707,307.21,1.08,1.04,2022-01-17,603,A,71,6.1NRT,280.77,13.1,N
5946,-17.49204,-71.35056,303.32,1.23,1.1,2022-01-17,559,A,39,6.1NRT,287.02,8.61,N
5947,-17.49249,-71.3567,305.04,1.23,1.1,2022-01-17,559,A,63,6.1NRT,285.26,9.7,N
