,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
77,-38.32642,-72.75891,309.35,1.06,1.03,2022-03-13,610,A,77,6.1NRT,284.56,13.3,N
79,-17.48665,-71.35278000000001,313.0,1.1,1.05,2022-03-13,603,A,86,6.1NRT,284.75,16.4,N
218,-36.62851,-72.09158000000001,310.69,3.06,1.66,2022-03-13,1526,T,32,6.1NRT,296.98,13.67,D
219,-37.46291,-72.35642,308.9,3.0,1.65,2022-03-13,1526,T,21,6.1NRT,297.09,16.46,D
220,-37.46128,-72.36147,308.44,3.0,1.65,2022-03-13,1526,T,32,6.1NRT,297.41,15.77,D
355,-38.75457,-72.14679,322.29,3.03,1.66,2022-03-13,1809,A,68,6.1NRT,297.52,81.74,D
356,-38.78647,-72.41042,316.09,3.14,1.68,2022-03-13,1809,A,42,6.1NRT,298.17,50.92,D
357,-38.518840000000004,-72.18774,381.22,3.03,1.66,2022-03-13,1809,A,100,6.1NRT,306.11,765.19,D
358,-38.520790000000005,-72.22371,398.87,3.05,1.66,2022-03-13,1809,A,100,6.1NRT,307.91,1213.64,D
359,-38.503679999999996,-72.18892,326.75,3.03,1.66,2022-03-13,1809,A,75,6.1NRT,300.92,92.26,D
360,-38.5056,-72.22495,337.21,3.05,1.66,2022-03-13,1809,A,86,6.1NRT,301.53,162.84,D
361,-38.513220000000004,-72.37025,346.99,3.11,1.67,2022-03-13,1809,A,93,6.1NRT,302.38,252.94,D
362,-38.497890000000005,-72.37151,325.8,3.11,1.67,2022-03-13,1809,A,73,6.1NRT,300.47,83.7,D
363,-38.52167,-72.1918,380.03,3.03,1.66,2022-03-13,1809,A,100,6.1NRT,305.02,739.14,D
364,-38.52383,-72.22771,378.11,3.05,1.66,2022-03-13,1809,A,100,6.1NRT,304.47,702.71,D
365,-38.50651,-72.19296999999999,362.3,3.03,1.66,2022-03-13,1809,A,100,6.1NRT,303.17,433.01,D
366,-38.50864,-72.22892,359.92,3.05,1.66,2022-03-13,1809,A,99,6.1NRT,304.19,402.04,D
367,-38.4997,-72.33872,317.33,3.09,1.67,2022-03-13,1809,A,46,6.1NRT,301.25,44.47,D
368,-38.50178,-72.37533,350.05,3.11,1.67,2022-03-13,1809,A,94,6.1NRT,302.2,290.19,D
369,-38.19077,-72.16663,358.61,3.0,1.65,2022-03-13,1809,A,99,6.1NRT,300.36,389.37,D
500,-38.82385,-72.42426,311.73,4.54,1.96,2022-03-13,1949,A,51,6.1NRT,300.13,55.81,D
501,-38.82478,-72.43253,314.04,4.54,1.96,2022-03-13,1949,A,58,6.1NRT,300.29,70.22,D
502,-38.52433,-72.17116999999999,318.29,4.79,2.0,2022-03-13,1949,A,69,6.1NRT,300.22,105.88,D
503,-38.5389,-72.22303000000001,320.65,4.75,1.99,2022-03-13,1949,A,73,6.1NRT,299.23,126.74,D
504,-38.52711,-72.17858000000001,319.12,4.79,2.0,2022-03-13,1949,A,66,6.1NRT,300.1,109.75,D
505,-38.54142,-72.23061,313.79,4.75,1.99,2022-03-13,1949,A,47,6.1NRT,299.01,66.21,D
506,-38.509879999999995,-72.18666,316.34,4.79,2.0,2022-03-13,1949,A,41,6.1NRT,299.55,82.39,D
507,-38.518370000000004,-72.35750999999999,311.83,4.68,1.98,2022-03-13,1949,A,47,6.1NRT,299.93,48.47,D
508,-38.504909999999995,-72.36787,313.51,4.68,1.98,2022-03-13,1949,A,58,6.1NRT,299.78,59.3,D
509,-38.35902,-72.26073000000001,324.64,4.79,2.0,2022-03-13,1949,A,78,6.1NRT,300.43,161.23,D
510,-38.373540000000006,-72.31255999999999,326.57,4.75,1.99,2022-03-13,1949,A,80,6.1NRT,300.77,179.28,D
511,-38.36184,-72.26817,329.42,4.79,2.0,2022-03-13,1949,A,82,6.1NRT,300.59,214.24,D
512,-38.376090000000005,-72.3201,321.69,4.75,1.99,2022-03-13,1949,A,74,6.1NRT,300.69,128.45,D
513,-38.33863,-72.39503,312.21,4.71,1.99,2022-03-13,1949,A,53,6.1NRT,302.15,41.28,D
514,-38.35282,-72.44636,314.4,4.68,1.98,2022-03-13,1949,A,61,6.1NRT,302.69,57.74,D
515,-38.32524,-72.40511,312.55,4.71,1.99,2022-03-13,1949,A,38,6.1NRT,301.71,36.97,D
516,-38.339259999999996,-72.45668,313.2,4.68,1.98,2022-03-13,1949,A,49,6.1NRT,302.14,41.69,D
517,-38.21318,-72.28017,340.18,4.82,2.0,2022-03-13,1949,A,90,6.1NRT,300.88,357.17,D
518,-38.22775,-72.33261,323.86,4.79,2.0,2022-03-13,1949,A,77,6.1NRT,301.58,138.84,D
519,-38.216,-72.28679,336.82,4.82,2.0,2022-03-13,1949,A,88,6.1NRT,301.19,291.35,D
537,-38.28402,-72.16166,306.1,1.07,1.03,2022-03-14,328,T,67,6.1NRT,283.18,11.07,N
538,-37.92678,-72.30901,302.23,1.08,1.04,2022-03-14,328,T,48,6.1NRT,286.18,7.35,N
539,-37.690709999999996,-73.40063,311.86,1.17,1.08,2022-03-14,330,T,84,6.1NRT,283.05,17.15,N
540,-37.692240000000005,-73.41405999999999,324.5,1.17,1.08,2022-03-14,330,T,100,6.1NRT,283.68,31.73,N
541,-36.86506,-71.38004000000001,301.47,1.01,1.01,2022-03-14,330,T,41,6.1NRT,281.29,8.27,N
542,-36.97983,-72.78969000000001,424.57,1.1,1.04,2022-03-14,330,T,100,6.1NRT,306.71,497.42,N
543,-36.98135,-72.80221999999999,391.4,1.1,1.04,2022-03-14,330,T,100,6.1NRT,298.44,235.62,N
544,-36.16725,-71.17854,308.16,1.0,1.0,2022-03-14,330,T,74,6.1NRT,284.87,11.09,N
545,-34.10556,-70.462,318.39,1.01,1.01,2022-03-14,330,T,97,6.1NRT,286.62,18.73,N
560,-23.82481,-70.31564,302.81,1.3,1.13,2022-03-14,332,T,52,6.1NRT,287.48,10.43,N
565,-36.9718,-72.80095,306.93,3.92,1.84,2022-03-14,514,A,70,6.1NRT,288.62,64.93,N
566,-36.9828,-72.75761,303.89,3.9,1.84,2022-03-14,514,A,55,6.1NRT,288.38,50.48,N
567,-36.984809999999996,-72.76711,306.46,3.9,1.84,2022-03-14,514,A,68,6.1NRT,288.7,65.82,N
615,-36.957409999999996,-72.80842,323.72,1.31,1.14,2022-03-14,1431,T,78,6.1NRT,296.55,26.62,D
616,-36.960159999999995,-72.79344,381.54,1.31,1.14,2022-03-14,1431,T,100,6.1NRT,302.3,233.52,D
617,-36.97027,-72.79656999999999,351.82,1.31,1.14,2022-03-14,1431,T,96,6.1NRT,299.46,92.7,D
618,-36.97299,-72.78173000000001,325.75,1.31,1.14,2022-03-14,1431,T,80,6.1NRT,296.79,28.08,D
619,-41.53406,-71.5649,306.26,1.04,1.02,2022-03-14,1431,T,20,6.1NRT,286.96,7.03,D
658,-25.126260000000002,-70.2966,323.17,1.55,1.23,2022-03-14,1429,T,66,6.1NRT,306.92,13.71,D
848,-39.22935,-72.48148,320.49,1.0,1.0,2022-03-14,1853,A,77,6.1NRT,296.75,14.75,D
849,-39.23101,-72.49308,330.04,1.0,1.0,2022-03-14,1853,A,85,6.1NRT,295.75,25.79,D
850,-38.87283,-72.6266,351.62,1.0,1.0,2022-03-14,1853,A,96,6.1NRT,301.18,59.47,D
851,-38.87448,-72.63816,341.34,1.0,1.0,2022-03-14,1853,A,91,6.1NRT,301.24,39.49,D
852,-38.72831,-72.20288000000001,318.18,1.0,1.0,2022-03-14,1853,A,55,6.1NRT,299.38,10.58,D
853,-38.40206,-72.0498,319.02,1.0,1.0,2022-03-14,1853,A,51,6.1NRT,302.54,10.19,D
854,-38.40377,-72.06129,319.17,1.0,1.0,2022-03-14,1853,A,53,6.1NRT,305.28,9.64,D
855,-38.38061,-72.03123000000001,337.38,1.0,1.0,2022-03-14,1853,A,88,6.1NRT,302.69,33.8,D
856,-38.38232,-72.0427,330.95,1.0,1.0,2022-03-14,1853,A,82,6.1NRT,300.48,23.13,D
857,-38.367670000000004,-72.25497,315.46,1.0,1.0,2022-03-14,1853,A,59,6.1NRT,302.54,5.71,D
858,-38.32018,-72.68616999999999,323.4,1.0,1.0,2022-03-14,1853,A,78,6.1NRT,297.98,15.51,D
859,-38.32182,-72.69762,329.32,1.0,1.0,2022-03-14,1853,A,83,6.1NRT,300.6,22.39,D
860,-38.147059999999996,-72.26093,331.35,1.0,1.0,2022-03-14,1853,A,84,6.1NRT,307.49,21.25,D
861,-38.11438,-72.2924,322.54,1.0,1.0,2022-03-14,1853,A,56,6.1NRT,301.79,11.32,D
862,-38.106190000000005,-72.28791,318.95,1.0,1.0,2022-03-14,1853,A,65,6.1NRT,300.66,9.79,D
863,-38.10787,-72.29933,321.27,1.0,1.0,2022-03-14,1853,A,74,6.1NRT,302.89,11.59,D
864,-38.05092,-72.54395,326.35,1.0,1.0,2022-03-14,1853,A,75,6.1NRT,306.55,16.23,D
865,-37.95565,-72.21254,315.5,1.0,1.0,2022-03-14,1853,A,63,6.1NRT,299.87,8.83,D
866,-37.9331,-72.3124,325.46,1.0,1.0,2022-03-14,1853,A,78,6.1NRT,302.32,16.66,D
867,-37.906620000000004,-72.50095,330.19,1.0,1.0,2022-03-14,1853,A,83,6.1NRT,302.54,21.55,D
868,-37.90828,-72.51234000000001,320.83,1.0,1.0,2022-03-14,1853,A,70,6.1NRT,304.77,10.9,D
869,-37.69607,-73.40895,309.73,1.01,1.0,2022-03-14,1853,A,34,6.1NRT,297.97,6.64,D
