,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
50,-23.82143,-70.31734,311.94,1.09,1.04,2022-01-02,327,T,84,6.1NRT,287.85,15.3,N
56,-17.49346,-71.35233000000001,302.34,1.15,1.07,2022-01-02,329,T,48,6.1NRT,289.38,7.47,N
121,-34.10645,-70.45254,320.4,1.01,1.01,2022-01-02,323,T,100,6.1NRT,286.43,21.23,N
122,-34.10794,-70.46358000000001,323.46,1.01,1.01,2022-01-02,323,T,100,6.1NRT,286.16,24.25,N
406,-33.10263,-70.63129,331.01,1.43,1.18,2022-01-02,1426,T,71,6.1NRT,313.84,18.26,D
407,-33.10733,-70.66573000000001,335.82,1.44,1.19,2022-01-02,1426,T,83,6.1NRT,313.39,26.55,D
415,-34.10641,-70.4557,338.11,1.35,1.15,2022-01-02,1426,T,86,6.1NRT,311.14,38.4,D
432,-45.58331,-72.05337,302.76,1.07,1.03,2022-01-02,1429,T,28,6.1NRT,283.89,5.7,D
725,-29.151809999999998,-70.8769,336.61,1.23,1.1,2022-01-02,1851,A,81,6.1NRT,316.65,16.6,D
967,-32.75447,-71.47069,302.02,1.11,1.05,2022-01-03,552,A,46,6.1NRT,284.8,8.68,N
968,-34.09966,-70.45456999999999,309.17,1.02,1.01,2022-01-03,552,A,77,6.1NRT,284.5,12.18,N
1067,-34.10617,-70.44991999999999,322.99,1.84,1.33,2022-01-03,1509,T,41,6.1NRT,305.41,20.96,D
1068,-34.11076,-70.45634,325.37,1.84,1.33,2022-01-03,1509,T,70,6.1NRT,306.53,29.29,D
1069,-35.839220000000005,-71.59233,316.05,1.64,1.26,2022-01-03,1509,T,25,6.1NRT,299.88,10.88,D
1070,-36.144659999999995,-71.82588,316.35,1.6,1.25,2022-01-03,1509,T,26,6.1NRT,301.14,10.14,D
3291,-38.98961,-72.64441,313.69,1.31,1.13,2022-01-04,1836,A,40,6.1NRT,301.22,8.62,D
3299,-38.25338,-72.6694,312.39,1.29,1.13,2022-01-04,1836,A,47,6.1NRT,301.19,6.43,D
3300,-37.96266,-72.42867,312.71,1.24,1.11,2022-01-04,1836,A,38,6.1NRT,301.95,8.52,D
3301,-37.67328,-72.02635,314.53,1.19,1.08,2022-01-04,1836,A,20,6.1NRT,302.22,7.2,D
3302,-37.485009999999996,-73.33443,308.83,1.36,1.15,2022-01-04,1836,A,31,6.1NRT,295.21,9.59,D
3303,-37.09282,-72.43916,319.46,1.22,1.1,2022-01-04,1836,A,41,6.1NRT,305.72,8.56,D
3306,-32.806670000000004,-70.95319,326.89,1.01,1.01,2022-01-04,1836,A,67,6.1NRT,311.26,9.94,D
3308,-27.41682,-70.26118000000001,343.5,1.04,1.02,2022-01-04,1838,A,87,6.1NRT,319.45,27.51,D
3309,-27.258129999999998,-70.12214,332.66,1.05,1.02,2022-01-04,1838,A,70,6.1NRT,317.51,9.71,D
