,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
86,-34.1037,-70.45741,315.1,1.02,1.01,2022-05-01,328,T,91,6.1NRT,277.45,18.32,N
87,-32.80556,-70.95176,317.96,1.01,1.01,2022-05-01,330,T,96,6.1NRT,282.23,19.91,N
250,-34.107040000000005,-70.46001,320.13,1.13,1.06,2022-05-01,1429,T,80,6.1NRT,287.98,21.3,D
251,-34.10911,-70.44766,309.24,1.13,1.06,2022-05-01,1429,T,68,6.1NRT,288.17,10.52,D
278,-36.096759999999996,-72.05573000000001,304.97,1.24,1.11,2022-05-01,1429,T,60,6.1NRT,286.33,10.11,D
284,-35.20299,-71.82143,303.11,1.0,1.0,2022-05-01,1849,A,54,6.1NRT,290.35,4.49,D
285,-34.87466,-70.64484,330.6,1.05,1.02,2022-05-01,1849,A,87,6.1NRT,292.81,33.29,D
286,-35.051359999999995,-71.79222,303.09,1.0,1.0,2022-05-01,1849,A,48,6.1NRT,293.08,4.07,D
287,-32.80916,-70.95599,309.21,1.07,1.03,2022-05-01,1849,A,66,6.1NRT,297.43,6.73,D
313,-35.679840000000006,-71.43683,303.24,1.01,1.0,2022-05-01,1849,A,55,6.1NRT,288.67,5.67,D
405,-34.1025,-70.44875,310.62,1.03,1.02,2022-05-02,553,A,80,6.1NRT,276.7,15.6,N
771,-37.58553,-72.40183,308.02,1.94,1.36,2022-05-02,1514,T,66,6.1NRT,286.21,25.11,D
1180,-38.17522,-72.35587,302.89,2.68,1.57,2022-05-02,1932,A,54,6.1NRT,286.46,26.99,D
1181,-38.16517,-72.33546,303.86,2.69,1.57,2022-05-02,1932,A,57,6.1NRT,286.51,29.99,D
1182,-37.59336,-72.41431999999999,300.39,2.75,1.59,2022-05-02,1932,A,36,6.1NRT,288.48,17.99,D
1183,-37.591120000000004,-72.4231,302.03,2.75,1.59,2022-05-02,1932,A,50,6.1NRT,288.61,23.16,D
1184,-37.2935,-71.88897,303.27,3.02,1.65,2022-05-02,1932,A,55,6.1NRT,288.46,28.13,D
1185,-37.2946,-71.89601,305.64,3.02,1.65,2022-05-02,1932,A,62,6.1NRT,288.55,35.16,D
1186,-36.89227,-71.85365,300.45,3.11,1.67,2022-05-02,1932,A,37,6.1NRT,289.05,21.24,D
1187,-36.907340000000005,-72.31013,301.18,2.91,1.63,2022-05-02,1932,A,45,6.1NRT,290.19,18.06,D
1188,-36.915009999999995,-72.3419,300.22,2.9,1.62,2022-05-02,1932,A,28,6.1NRT,290.12,16.33,D
1189,-36.90871,-72.31425,302.66,2.91,1.63,2022-05-02,1932,A,53,6.1NRT,290.3,23.62,D
1190,-36.438790000000004,-71.93473,314.04,3.16,1.68,2022-05-02,1932,A,74,6.1NRT,290.32,61.83,D
1191,-36.44331,-71.93771,314.7,3.16,1.68,2022-05-02,1932,A,75,6.1NRT,290.7,67.69,D
1192,-36.43826,-72.05048000000001,300.88,3.11,1.67,2022-05-02,1932,A,42,6.1NRT,290.8,18.21,D
1193,-36.20617,-71.7338,301.93,3.3,1.72,2022-05-02,1932,A,50,6.1NRT,290.79,23.6,D
1194,-36.362970000000004,-72.58985,302.26,2.9,1.62,2022-05-02,1932,A,51,6.1NRT,291.42,19.8,D
1195,-36.37038,-72.62119,306.73,2.88,1.62,2022-05-02,1932,A,64,6.1NRT,291.94,32.82,D
1196,-36.356159999999996,-72.62646,302.26,2.88,1.62,2022-05-02,1932,A,36,6.1NRT,291.25,19.85,D
1197,-36.36258,-72.59781,311.67,2.9,1.62,2022-05-02,1932,A,72,6.1NRT,291.62,47.59,D
1198,-36.36978,-72.62914,306.45,2.88,1.62,2022-05-02,1932,A,64,6.1NRT,291.85,30.94,D
1199,-35.89674,-71.83024,303.54,3.32,1.72,2022-05-02,1932,A,56,6.1NRT,291.84,27.46,D
1200,-35.88818,-71.83813,302.28,3.32,1.72,2022-05-02,1932,A,52,6.1NRT,291.75,21.56,D
1294,-34.10609,-70.45128000000001,308.85,1.09,1.04,2022-05-03,315,T,76,6.1NRT,279.63,14.54,N
1295,-34.10757,-70.46339,321.63,1.09,1.04,2022-05-03,315,T,100,6.1NRT,279.56,26.62,N
1296,-34.101859999999995,-70.45796999999999,315.86,1.09,1.04,2022-05-03,315,T,92,6.1NRT,277.75,21.07,N
1384,-34.104,-70.45737,305.82,1.62,1.25,2022-05-03,1416,T,59,6.1NRT,288.94,11.39,D
1387,-37.68704,-72.19797,300.15,1.71,1.28,2022-05-03,1418,T,29,6.1NRT,285.46,11.39,D
1388,-37.690909999999995,-72.17867,301.71,1.71,1.28,2022-05-03,1418,T,49,6.1NRT,285.87,13.31,D
1390,-37.89463,-72.13961,301.74,1.68,1.27,2022-05-03,1418,T,49,6.1NRT,285.19,13.34,D
