,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
4938,-50.469770000000004,-71.36543,307.25,0.56,0.69,2022-03-15,408,1,nominal,2.0NRT,278.96,1.23,N
5046,-18.45617,-70.27663000000001,301.55,0.49,0.4,2022-03-15,540,1,nominal,2.0NRT,288.47,0.74,N
5066,-20.23273,-70.08676,328.26,0.45,0.39,2022-03-15,540,1,nominal,2.0NRT,294.87,4.63,N
5067,-20.23197,-70.09113,311.33,0.45,0.39,2022-03-15,540,1,nominal,2.0NRT,287.61,4.63,N
5083,-20.74371,-69.65244,299.44,0.43,0.38,2022-03-15,540,1,nominal,2.0NRT,288.24,0.35,N
5124,-23.782339999999998,-70.31725,302.74,0.43,0.38,2022-03-15,540,1,nominal,2.0NRT,289.03,1.49,N
5125,-23.823539999999998,-70.3147,323.75,0.42,0.38,2022-03-15,540,1,nominal,2.0NRT,290.09,3.31,N
5152,-27.35688,-70.22173000000001,306.51,0.4,0.37,2022-03-15,542,1,nominal,2.0NRT,288.45,0.85,N
5153,-27.420720000000003,-70.25625,305.11,0.4,0.37,2022-03-15,542,1,nominal,2.0NRT,287.45,0.74,N
5157,-28.478790000000004,-71.24703000000001,307.17,0.41,0.37,2022-03-15,542,1,nominal,2.0NRT,289.49,1.22,N
5173,-32.80215,-70.95306,311.13,0.39,0.36,2022-03-15,544,1,nominal,2.0NRT,288.03,1.66,N
5174,-33.294940000000004,-70.72676,328.28,0.38,0.36,2022-03-15,544,1,nominal,2.0NRT,291.89,3.79,N
5175,-33.35112,-70.79733,302.06,0.38,0.36,2022-03-15,544,1,nominal,2.0NRT,287.96,0.71,N
5176,-33.36172,-70.81688,299.36,0.38,0.36,2022-03-15,544,1,nominal,2.0NRT,286.76,0.5,N
5177,-33.362390000000005,-70.81274,299.84,0.38,0.36,2022-03-15,544,1,nominal,2.0NRT,286.79,0.37,N
5178,-33.49749,-70.73536999999999,305.25,0.38,0.36,2022-03-15,544,1,nominal,2.0NRT,286.33,0.72,N
5180,-34.105709999999995,-70.45782,341.68,0.38,0.36,2022-03-15,544,1,nominal,2.0NRT,288.32,7.34,N
5181,-34.34684,-71.0406,319.78,0.38,0.36,2022-03-15,544,1,nominal,2.0NRT,285.64,1.47,N
5182,-34.887840000000004,-71.14635,302.47,0.38,0.36,2022-03-15,544,1,nominal,2.0NRT,286.03,0.4,N
5185,-36.16128,-71.17756999999999,303.2,0.38,0.36,2022-03-15,544,1,nominal,2.0NRT,289.35,1.19,N
5186,-36.10027,-71.7973,315.99,0.39,0.36,2022-03-15,544,1,nominal,2.0NRT,289.91,1.35,N
5187,-36.10181,-71.80076,300.59,0.39,0.36,2022-03-15,544,1,nominal,2.0NRT,288.26,0.42,N
5188,-36.45941,-72.75443,310.55,0.39,0.36,2022-03-15,544,1,nominal,2.0NRT,290.56,0.87,N
5189,-36.65385,-72.41086999999999,308.11,0.39,0.36,2022-03-15,544,1,nominal,2.0NRT,290.22,0.94,N
5190,-36.65493,-72.41414,303.86,0.39,0.36,2022-03-15,544,1,nominal,2.0NRT,290.14,0.98,N
5191,-36.65566,-72.40978,299.87,0.39,0.36,2022-03-15,544,1,nominal,2.0NRT,289.85,0.48,N
5192,-36.65899,-72.41063,301.9,0.39,0.36,2022-03-15,544,1,nominal,2.0NRT,290.24,0.48,N
5193,-36.86784,-71.37591,297.0,0.38,0.36,2022-03-15,544,1,nominal,2.0NRT,280.76,0.55,N
5194,-36.74429,-73.12868,316.55,0.4,0.37,2022-03-15,544,1,nominal,2.0NRT,287.92,2.14,N
5195,-36.980340000000005,-72.09942,314.67,0.39,0.36,2022-03-15,544,1,nominal,2.0NRT,287.33,1.28,N
5196,-36.912459999999996,-72.82323000000001,320.39,0.39,0.36,2022-03-15,544,1,nominal,2.0NRT,290.59,1.09,N
5197,-36.9132,-72.81884000000001,320.19,0.39,0.36,2022-03-15,544,1,nominal,2.0NRT,291.57,1.4,N
5198,-36.91616,-72.80123,343.32,0.39,0.36,2022-03-15,544,1,nominal,2.0NRT,295.92,17.38,N
5199,-36.91172,-72.82762,301.4,0.39,0.36,2022-03-15,544,1,nominal,2.0NRT,290.52,1.09,N
5200,-36.913940000000004,-72.81445,316.73,0.39,0.36,2022-03-15,544,1,nominal,2.0NRT,290.72,1.4,N
5201,-36.91468,-72.81005,304.0,0.39,0.36,2022-03-15,544,1,nominal,2.0NRT,290.04,0.91,N
5202,-36.915420000000005,-72.80563000000001,315.9,0.39,0.36,2022-03-15,544,1,nominal,2.0NRT,291.2,0.91,N
5203,-36.91298,-72.82584,338.17,0.39,0.36,2022-03-15,544,1,nominal,2.0NRT,293.18,3.33,N
5204,-36.91372,-72.82146,327.1,0.39,0.36,2022-03-15,544,1,nominal,2.0NRT,291.35,3.33,N
5205,-36.915209999999995,-72.81268,332.94,0.39,0.36,2022-03-15,544,1,nominal,2.0NRT,291.65,2.71,N
5206,-36.91597,-72.80827,331.15,0.39,0.36,2022-03-15,544,1,nominal,2.0NRT,292.64,2.91,N
5207,-36.916709999999995,-72.80386,321.59,0.39,0.36,2022-03-15,544,1,nominal,2.0NRT,292.62,2.91,N
5208,-36.91746,-72.79947,345.32,0.39,0.36,2022-03-15,544,1,nominal,2.0NRT,298.63,11.84,N
5209,-36.91447,-72.81707,307.31,0.39,0.36,2022-03-15,544,1,nominal,2.0NRT,290.78,2.71,N
5210,-36.91707,-72.82231999999999,342.59,0.39,0.36,2022-03-15,544,1,nominal,2.0NRT,294.89,3.33,N
5211,-36.917809999999996,-72.81794000000001,341.89,0.39,0.36,2022-03-15,544,1,nominal,2.0NRT,294.13,2.71,N
5212,-36.919309999999996,-72.80914,324.18,0.39,0.36,2022-03-15,544,1,nominal,2.0NRT,292.05,2.91,N
5213,-36.9208,-72.80034,331.44,0.39,0.36,2022-03-15,544,1,nominal,2.0NRT,293.8,11.84,N
5214,-36.91632,-72.82672,301.44,0.39,0.36,2022-03-15,544,1,nominal,2.0NRT,290.32,3.33,N
5215,-36.91856,-72.81355,309.95,0.39,0.36,2022-03-15,544,1,nominal,2.0NRT,290.23,2.71,N
5216,-36.92006,-72.80473,310.58,0.39,0.36,2022-03-15,544,1,nominal,2.0NRT,291.72,2.91,N
5217,-36.9204,-72.8232,353.92,0.39,0.36,2022-03-15,544,1,nominal,2.0NRT,300.09,35.35,N
5218,-36.92115,-72.8188,348.2,0.39,0.36,2022-03-15,544,1,nominal,2.0NRT,295.19,6.88,N
5219,-36.9219,-72.81441,316.65,0.39,0.36,2022-03-15,544,1,nominal,2.0NRT,290.96,6.88,N
5220,-36.92265,-72.81000999999999,307.88,0.39,0.36,2022-03-15,544,1,nominal,2.0NRT,290.85,2.38,N
5221,-36.923390000000005,-72.8056,305.26,0.39,0.36,2022-03-15,544,1,nominal,2.0NRT,290.81,2.38,N
5222,-36.92414,-72.8012,316.5,0.39,0.36,2022-03-15,544,1,nominal,2.0NRT,292.82,1.19,N
5223,-36.924890000000005,-72.79681,319.27,0.39,0.36,2022-03-15,544,1,nominal,2.0NRT,292.93,1.19,N
5224,-36.923,-72.82848,330.99,0.39,0.36,2022-03-15,544,1,nominal,2.0NRT,294.65,35.35,N
5225,-36.92375,-72.82406999999999,323.37,0.39,0.36,2022-03-15,544,1,nominal,2.0NRT,315.78,35.35,N
5226,-36.9245,-72.81966,340.34,0.39,0.36,2022-03-15,544,1,nominal,2.0NRT,296.86,6.88,N
5227,-36.92524,-72.81528,322.49,0.39,0.36,2022-03-15,544,1,nominal,2.0NRT,291.91,6.88,N
5228,-36.925990000000006,-72.81087,334.95,0.39,0.36,2022-03-15,544,1,nominal,2.0NRT,293.44,2.38,N
5229,-36.927479999999996,-72.80208,300.8,0.39,0.36,2022-03-15,544,1,nominal,2.0NRT,289.64,1.19,N
5230,-36.92823,-72.79768,302.49,0.39,0.36,2022-03-15,544,1,nominal,2.0NRT,290.05,1.19,N
5231,-36.92897,-72.79329,309.07,0.39,0.36,2022-03-15,544,1,nominal,2.0NRT,290.79,1.62,N
