,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
6942,-27.356040000000004,-70.22278,305.8,0.44,0.38,2022-04-11,536,1,nominal,2.0NRT,284.58,0.82,N
6943,-28.47863,-71.25,304.63,0.47,0.4,2022-04-11,536,1,nominal,2.0NRT,285.01,1.25,N
6944,-32.802859999999995,-70.95428000000001,328.51,0.41,0.37,2022-04-11,538,1,nominal,2.0NRT,284.49,3.11,N
6945,-32.80365,-70.94986,295.18,0.41,0.37,2022-04-11,538,1,nominal,2.0NRT,282.43,1.87,N
6946,-32.756440000000005,-71.47507,296.88,0.43,0.38,2022-04-11,538,1,nominal,2.0NRT,278.57,0.57,N
6947,-32.75991,-71.47595,295.06,0.43,0.38,2022-04-11,538,1,nominal,2.0NRT,280.01,0.57,N
6948,-32.78683,-71.48746,306.65,0.43,0.38,2022-04-11,538,1,nominal,2.0NRT,280.69,1.25,N
6949,-32.92993,-71.50536,298.38,0.43,0.38,2022-04-11,538,1,nominal,2.0NRT,283.86,1.01,N
6950,-34.1049,-70.45676999999999,316.27,0.39,0.36,2022-04-11,538,1,nominal,2.0NRT,278.5,1.23,N
6951,-34.10563,-70.4525,302.58,0.39,0.36,2022-04-11,538,1,nominal,2.0NRT,278.99,1.23,N
6952,-34.38955,-70.85068000000001,297.72,0.4,0.37,2022-04-11,538,1,nominal,2.0NRT,279.85,0.59,N
6953,-34.77108,-71.17165,330.72,0.4,0.37,2022-04-11,538,1,nominal,2.0NRT,288.76,4.96,N
6954,-34.771840000000005,-71.16727,302.37,0.4,0.37,2022-04-11,538,1,nominal,2.0NRT,282.81,4.96,N
6955,-36.906279999999995,-70.22931,298.47,0.38,0.36,2022-04-11,538,1,nominal,2.0NRT,271.78,1.04,N
6956,-36.90697,-70.22502,310.71,0.38,0.36,2022-04-11,538,1,nominal,2.0NRT,275.23,1.96,N
6957,-36.86544,-71.376,297.29,0.39,0.37,2022-04-11,538,1,nominal,2.0NRT,268.05,0.41,N
6958,-36.74525,-73.12473,320.16,0.44,0.38,2022-04-11,538,1,nominal,2.0NRT,281.35,1.55,N
6975,-41.171079999999996,-71.35358000000001,300.35,0.38,0.36,2022-04-11,540,1,nominal,2.0NRT,275.3,0.66,N
6976,-41.17439,-71.35449,320.11,0.38,0.36,2022-04-11,540,1,nominal,2.0NRT,275.85,1.99,N
7079,-23.77776,-70.31913,298.04,0.49,0.41,2022-04-11,533,1,nominal,2.0NRT,282.42,0.73,N
7080,-23.781470000000002,-70.31992,299.03,0.49,0.41,2022-04-11,533,1,nominal,2.0NRT,282.08,0.73,N
11082,-33.47571,-69.85396999999999,328.37,0.45,0.47,2022-04-11,1800,1,nominal,2.0NRT,295.85,3.41,D
11086,-32.80585,-70.95260999999999,340.84,0.5,0.49,2022-04-11,1800,1,nominal,2.0NRT,302.9,6.33,D
11089,-27.41757,-70.25935,333.68,0.4,0.44,2022-04-11,1802,1,nominal,2.0NRT,307.0,2.84,D
11118,-23.825570000000003,-70.31376999999999,340.24,0.55,0.42,2022-04-11,1802,1,nominal,2.0NRT,310.68,5.36,D
11239,-17.4929,-71.35609000000001,339.04,0.52,0.42,2022-04-11,1804,1,low,2.0NRT,311.29,8.84,D
11247,-17.07321,-71.6882,337.35,0.54,0.42,2022-04-11,1804,1,nominal,2.0NRT,307.36,2.68,D
11363,-36.74113,-72.46374,325.45,0.34,0.56,2022-04-11,1758,1,nominal,2.0NRT,290.94,1.26,D
11364,-36.55618,-72.04945,367.0,0.32,0.54,2022-04-11,1800,1,high,2.0NRT,294.8,7.61,D
11365,-36.446740000000005,-72.06447,332.09,0.32,0.54,2022-04-11,1800,1,nominal,2.0NRT,296.84,1.73,D
11366,-36.00097,-71.58814,339.98,0.59,0.53,2022-04-11,1800,1,nominal,2.0NRT,297.55,32.12,D
11367,-36.001459999999994,-71.59484,333.0,0.59,0.53,2022-04-11,1800,1,nominal,2.0NRT,301.26,32.12,D
11369,-35.83749,-71.90276999999999,337.42,0.61,0.54,2022-04-11,1800,1,nominal,2.0NRT,295.94,4.05,D
11370,-34.86296,-71.11458,325.92,0.54,0.51,2022-04-11,1800,1,nominal,2.0NRT,295.63,2.53,D
