,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
15983,-50.73827,-70.7402,309.96,0.46,0.63,2022-02-16,414,1,nominal,2.0NRT,274.7,1.03,N
15984,-50.74353,-70.74472,304.36,0.46,0.63,2022-02-16,414,1,nominal,2.0NRT,274.34,0.83,N
16124,-23.709120000000002,-70.38566999999999,298.38,0.39,0.36,2022-02-16,546,1,nominal,2.0NRT,287.15,0.61,N
16127,-23.77854,-70.31992,300.53,0.39,0.36,2022-02-16,546,1,nominal,2.0NRT,285.6,1.04,N
16131,-23.781879999999997,-70.32055,297.16,0.39,0.36,2022-02-16,546,1,nominal,2.0NRT,285.36,1.16,N
16141,-23.8238,-70.31676,346.03,0.39,0.36,2022-02-16,546,1,nominal,2.0NRT,291.92,7.03,N
16556,-27.355729999999998,-70.22303000000001,299.56,0.38,0.36,2022-02-16,548,1,nominal,2.0NRT,287.92,0.32,N
16557,-27.359040000000004,-70.22369,301.42,0.38,0.36,2022-02-16,548,1,nominal,2.0NRT,287.23,0.46,N
16558,-27.411109999999997,-70.262,297.07,0.38,0.36,2022-02-16,548,1,nominal,2.0NRT,285.39,0.64,N
16559,-27.41442,-70.26266,317.31,0.38,0.36,2022-02-16,548,1,nominal,2.0NRT,285.41,0.82,N
16560,-27.41504,-70.25877,301.19,0.38,0.36,2022-02-16,548,1,nominal,2.0NRT,284.89,0.82,N
16561,-27.417740000000002,-70.26331,298.5,0.38,0.36,2022-02-16,548,1,nominal,2.0NRT,285.07,0.82,N
16562,-27.42085,-70.34702,301.75,0.38,0.36,2022-02-16,548,1,nominal,2.0NRT,287.4,0.5,N
16580,-28.4795,-71.24750999999999,307.81,0.39,0.36,2022-02-16,548,1,nominal,2.0NRT,290.81,1.27,N
16658,-32.82345,-70.97289,312.38,0.39,0.36,2022-02-16,550,1,nominal,2.0NRT,286.96,0.72,N
16668,-32.788109999999996,-71.48716,308.52,0.38,0.36,2022-02-16,550,1,nominal,2.0NRT,284.66,1.04,N
16678,-33.293859999999995,-70.72983,327.73,0.39,0.36,2022-02-16,550,1,nominal,2.0NRT,289.72,3.41,N
16681,-34.103559999999995,-70.45309,299.19,0.4,0.37,2022-02-16,550,1,nominal,2.0NRT,286.54,0.54,N
16682,-34.10633,-70.45801,330.16,0.4,0.37,2022-02-16,550,1,nominal,2.0NRT,292.82,13.11,N
16683,-34.29488,-71.06073,305.61,0.39,0.36,2022-02-16,550,1,nominal,2.0NRT,284.63,0.82,N
16684,-36.70183,-72.92705,341.73,0.38,0.36,2022-02-16,550,1,nominal,2.0NRT,287.66,4.93,N
16685,-36.74545,-73.12994,295.84,0.38,0.36,2022-02-16,550,1,nominal,2.0NRT,283.56,0.8,N
16689,-37.74126,-72.12933000000001,335.22,0.39,0.36,2022-02-16,550,1,nominal,2.0NRT,287.13,4.79,N
16690,-37.76933,-72.12675,309.96,0.39,0.36,2022-02-16,550,1,nominal,2.0NRT,282.9,1.25,N
16694,-37.584579999999995,-73.60157,295.32,0.38,0.36,2022-02-16,550,1,nominal,2.0NRT,283.51,0.47,N
16695,-37.80389,-72.27497,296.82,0.39,0.36,2022-02-16,550,1,nominal,2.0NRT,285.23,0.53,N
16696,-37.82163,-72.15527,296.99,0.39,0.36,2022-02-16,550,1,nominal,2.0NRT,280.59,0.56,N
16697,-37.82229,-72.15083,303.59,0.39,0.36,2022-02-16,550,1,nominal,2.0NRT,282.52,0.8,N
16698,-37.83855,-72.25111,313.16,0.39,0.36,2022-02-16,550,1,nominal,2.0NRT,283.99,1.5,N
16701,-37.85995,-72.26997,298.67,0.39,0.36,2022-02-16,550,1,nominal,2.0NRT,283.89,1.24,N
16702,-37.86061,-72.26554,317.71,0.39,0.36,2022-02-16,550,1,nominal,2.0NRT,287.26,1.24,N
16703,-37.86705,-72.30199,314.97,0.39,0.36,2022-02-16,550,1,nominal,2.0NRT,285.33,1.35,N
16708,-37.83339,-73.23363,302.25,0.38,0.36,2022-02-16,550,1,nominal,2.0NRT,283.09,0.76,N
16709,-37.83408,-73.22926,307.91,0.38,0.36,2022-02-16,550,1,nominal,2.0NRT,283.22,0.76,N
16710,-37.83671,-73.23447,297.82,0.38,0.36,2022-02-16,550,1,nominal,2.0NRT,282.75,0.76,N
16711,-37.82558,-73.32699000000001,301.68,0.38,0.36,2022-02-16,550,1,nominal,2.0NRT,281.9,0.57,N
16712,-38.05019,-71.88564000000001,302.34,0.39,0.37,2022-02-16,550,1,nominal,2.0NRT,284.73,0.67,N
16713,-38.05356,-71.8863,299.74,0.39,0.37,2022-02-16,550,1,nominal,2.0NRT,285.72,0.67,N
16715,-38.04985,-71.93594,298.32,0.39,0.36,2022-02-16,550,1,nominal,2.0NRT,284.49,0.65,N
16716,-38.05387,-71.93217,301.81,0.39,0.36,2022-02-16,550,1,nominal,2.0NRT,286.42,1.16,N
16717,-38.062290000000004,-71.87389,308.78,0.39,0.37,2022-02-16,550,1,nominal,2.0NRT,284.38,0.81,N
16718,-38.05984,-71.91487,320.53,0.39,0.36,2022-02-16,550,1,nominal,2.0NRT,285.74,1.8,N
16719,-38.06179,-71.90134,295.82,0.39,0.36,2022-02-16,550,1,nominal,2.0NRT,285.32,0.63,N
16720,-38.061890000000005,-71.92472,307.65,0.39,0.36,2022-02-16,550,1,nominal,2.0NRT,284.69,0.54,N
16721,-38.06516,-71.90212,302.36,0.39,0.36,2022-02-16,550,1,nominal,2.0NRT,284.97,0.63,N
16722,-38.07062,-71.93641,297.71,0.39,0.36,2022-02-16,550,1,nominal,2.0NRT,286.32,0.7,N
16723,-38.07462,-71.93281,297.55,0.39,0.36,2022-02-16,550,1,nominal,2.0NRT,286.78,0.7,N
16724,-38.07528,-71.92822,312.99,0.39,0.36,2022-02-16,550,1,nominal,2.0NRT,288.95,1.5,N
16725,-38.0812,-71.88733,296.75,0.39,0.37,2022-02-16,550,1,nominal,2.0NRT,284.32,0.41,N
16726,-38.07795,-71.93377,306.33,0.39,0.36,2022-02-16,550,1,nominal,2.0NRT,285.92,0.65,N
16727,-38.08128,-71.93469,299.17,0.39,0.36,2022-02-16,550,1,nominal,2.0NRT,285.5,0.65,N
16728,-38.06072,-72.17014,297.51,0.39,0.36,2022-02-16,550,1,nominal,2.0NRT,283.63,0.51,N
16729,-38.06078,-72.19319,299.21,0.39,0.36,2022-02-16,550,1,nominal,2.0NRT,283.8,1.07,N
16730,-38.061440000000005,-72.18874,303.49,0.39,0.36,2022-02-16,550,1,nominal,2.0NRT,283.85,1.07,N
16731,-38.06472,-72.16646,317.97,0.39,0.36,2022-02-16,550,1,nominal,2.0NRT,285.11,0.78,N
16732,-38.06478,-72.18953,330.5,0.39,0.36,2022-02-16,550,1,nominal,2.0NRT,284.78,1.07,N
16733,-38.06412,-72.19399,301.02,0.39,0.36,2022-02-16,550,1,nominal,2.0NRT,284.22,1.07,N
16734,-38.06807,-72.16724,301.29,0.39,0.36,2022-02-16,550,1,nominal,2.0NRT,283.77,0.78,N
16735,-38.06873,-72.1628,295.36,0.39,0.36,2022-02-16,550,1,nominal,2.0NRT,284.06,0.78,N
16736,-38.072070000000004,-72.16358000000001,300.93,0.39,0.36,2022-02-16,550,1,nominal,2.0NRT,285.03,0.75,N
16737,-38.09985,-72.04535,343.56,0.39,0.36,2022-02-16,550,1,nominal,2.0NRT,287.03,8.15,N
16738,-38.09919,-72.04981,303.72,0.39,0.36,2022-02-16,550,1,nominal,2.0NRT,281.8,2.31,N
16739,-38.099509999999995,-72.16541,327.6,0.39,0.36,2022-02-16,550,1,nominal,2.0NRT,286.1,1.52,N
16740,-38.10083,-72.1565,325.74,0.39,0.36,2022-02-16,550,1,nominal,2.0NRT,285.09,2.12,N
16741,-38.10148,-72.15204,328.89,0.39,0.36,2022-02-16,550,1,nominal,2.0NRT,286.05,2.12,N
16742,-38.10418,-72.15726,321.75,0.39,0.36,2022-02-16,550,1,nominal,2.0NRT,283.79,2.12,N
16743,-38.10287,-72.16615999999999,309.69,0.39,0.36,2022-02-16,550,1,nominal,2.0NRT,283.24,1.52,N
16744,-38.10352,-72.16171,302.73,0.39,0.36,2022-02-16,550,1,nominal,2.0NRT,283.45,1.52,N
16745,-38.10484,-72.15281999999999,319.19,0.39,0.36,2022-02-16,550,1,nominal,2.0NRT,284.14,2.12,N
16746,-38.10561,-72.15575,325.99,0.39,0.36,2022-02-16,550,1,nominal,2.0NRT,284.92,2.27,N
16747,-38.09749,-72.37514,295.96,0.39,0.36,2022-02-16,550,1,nominal,2.0NRT,282.79,0.33,N
16748,-38.100159999999995,-72.38042,339.47,0.39,0.36,2022-02-16,550,1,nominal,2.0NRT,289.38,7.17,N
16749,-38.10082,-72.37598,297.04,0.39,0.36,2022-02-16,550,1,nominal,2.0NRT,283.33,0.81,N
16750,-38.10349,-72.38123,306.49,0.39,0.36,2022-02-16,550,1,nominal,2.0NRT,283.29,7.17,N
16751,-38.107490000000006,-72.37762,295.15,0.39,0.36,2022-02-16,550,1,nominal,2.0NRT,282.74,0.41,N
16752,-38.1254,-72.30349,311.24,0.39,0.36,2022-02-16,550,1,nominal,2.0NRT,283.46,0.93,N
16753,-38.126059999999995,-72.29903,296.43,0.39,0.36,2022-02-16,550,1,nominal,2.0NRT,283.73,1.24,N
16754,-38.12875,-72.30428,303.57,0.39,0.36,2022-02-16,550,1,nominal,2.0NRT,283.16,0.93,N
16755,-38.089659999999995,-72.63461,328.37,0.39,0.36,2022-02-16,550,1,nominal,2.0NRT,284.63,2.55,N
16756,-38.09032,-72.6302,344.64,0.39,0.36,2022-02-16,550,1,nominal,2.0NRT,291.8,11.54,N
16757,-37.98446,-73.33803,328.15,0.38,0.36,2022-02-16,550,1,nominal,2.0NRT,285.59,2.79,N
16758,-37.98377,-73.34241,305.71,0.38,0.36,2022-02-16,550,1,nominal,2.0NRT,281.67,2.79,N
16759,-38.09299,-72.6354,310.26,0.39,0.36,2022-02-16,550,1,nominal,2.0NRT,283.04,2.55,N
16760,-38.13432,-72.54456,319.02,0.39,0.36,2022-02-16,550,1,nominal,2.0NRT,283.0,2.18,N
16761,-38.18027,-72.37635999999999,328.97,0.39,0.36,2022-02-16,550,1,nominal,2.0NRT,280.81,2.48,N
16762,-38.177620000000005,-72.39414000000001,311.33,0.39,0.36,2022-02-16,550,1,nominal,2.0NRT,279.13,1.54,N
16763,-38.1792,-72.39231,312.71,0.39,0.36,2022-02-16,550,1,nominal,2.0NRT,281.07,1.16,N
16764,-38.18183,-72.37451999999999,303.32,0.39,0.36,2022-02-16,550,1,nominal,2.0NRT,281.12,0.91,N
16765,-38.202659999999995,-72.51316,298.29,0.39,0.36,2022-02-16,550,1,nominal,2.0NRT,282.33,0.42,N
16766,-38.38112,-72.95181,331.3,0.39,0.36,2022-02-16,550,1,nominal,2.0NRT,285.8,7.81,N
16767,-38.38178,-72.94743000000001,313.31,0.39,0.36,2022-02-16,550,1,nominal,2.0NRT,286.2,7.81,N
16768,-38.38445,-72.95260999999999,298.42,0.39,0.36,2022-02-16,550,1,nominal,2.0NRT,282.24,7.81,N
16769,-38.38777,-72.95342,320.87,0.39,0.36,2022-02-16,550,1,nominal,2.0NRT,284.07,1.9,N
16770,-38.38844,-72.94901,322.17,0.39,0.36,2022-02-16,550,1,nominal,2.0NRT,282.84,1.9,N
16777,-38.39832,-73.23304,322.69,0.38,0.36,2022-02-16,550,1,nominal,2.0NRT,282.35,2.67,N
16778,-38.40164,-73.23388,344.03,0.38,0.36,2022-02-16,550,1,nominal,2.0NRT,287.77,2.67,N
16779,-38.40095,-73.23831,304.11,0.38,0.36,2022-02-16,550,1,nominal,2.0NRT,282.86,2.67,N
16780,-38.40495,-73.23473,322.42,0.38,0.36,2022-02-16,550,1,nominal,2.0NRT,282.03,2.06,N
16781,-38.44297,-73.1895,303.66,0.38,0.36,2022-02-16,550,1,nominal,2.0NRT,281.96,0.78,N
16782,-38.661120000000004,-73.20806,332.69,0.38,0.36,2022-02-16,550,1,nominal,2.0NRT,284.53,2.32,N
16783,-38.661809999999996,-73.20363,307.38,0.38,0.36,2022-02-16,550,1,nominal,2.0NRT,283.03,2.32,N
16784,-38.686609999999995,-73.15460999999999,305.27,0.38,0.36,2022-02-16,550,1,nominal,2.0NRT,282.95,0.71,N
16785,-38.79513,-72.5062,302.07,0.39,0.36,2022-02-16,550,1,nominal,2.0NRT,283.43,0.72,N
16786,-38.7958,-72.50169,307.4,0.39,0.36,2022-02-16,550,1,nominal,2.0NRT,284.19,1.06,N
16787,-41.4549,-71.70730999999999,296.04,0.42,0.37,2022-02-16,552,1,nominal,2.0NRT,275.64,0.87,N
16788,-41.45779,-71.71234,332.75,0.42,0.37,2022-02-16,552,1,nominal,2.0NRT,279.38,4.42,N
16789,-41.4584,-71.70779,343.97,0.42,0.37,2022-02-16,552,1,nominal,2.0NRT,287.79,4.42,N
16790,-41.458999999999996,-71.70325,309.83,0.42,0.38,2022-02-16,552,1,nominal,2.0NRT,279.8,2.12,N
16791,-41.4619,-71.70827,344.69,0.42,0.37,2022-02-16,552,1,nominal,2.0NRT,281.42,4.42,N
16792,-41.46128,-71.71293,315.29,0.42,0.37,2022-02-16,552,1,nominal,2.0NRT,278.53,4.42,N
16793,-41.4625,-71.70371999999999,314.23,0.42,0.38,2022-02-16,552,1,nominal,2.0NRT,279.18,2.12,N
16794,-41.46539,-71.70885,297.96,0.42,0.37,2022-02-16,552,1,nominal,2.0NRT,277.1,1.4,N
16795,-42.89777,-71.5715,299.34,0.43,0.38,2022-02-16,552,1,nominal,2.0NRT,286.71,1.4,N
16796,-42.901959999999995,-71.56709000000001,300.11,0.43,0.38,2022-02-16,552,1,nominal,2.0NRT,284.3,1.26,N
