,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
7756,-16.595979999999997,-72.77988,298.94,0.39,0.44,2022-03-20,546,1,nominal,2.0NRT,287.62,0.69,N
7757,-17.49191,-71.35951999999999,343.33,0.47,0.4,2022-03-20,546,1,nominal,2.0NRT,291.08,14.43,N
7758,-17.49555,-71.36022,299.57,0.47,0.4,2022-03-20,546,1,nominal,2.0NRT,287.29,0.75,N
7759,-17.49919,-71.36093000000001,298.78,0.47,0.4,2022-03-20,546,1,nominal,2.0NRT,287.69,0.75,N
7841,-27.35623,-70.22022,304.24,0.38,0.36,2022-03-20,548,1,nominal,2.0NRT,287.98,0.9,N
7842,-27.41494,-70.25978,320.61,0.38,0.36,2022-03-20,548,1,nominal,2.0NRT,288.67,1.89,N
7847,-32.802659999999996,-70.95238,337.54,0.39,0.36,2022-03-20,550,1,nominal,2.0NRT,288.69,7.33,N
7848,-32.802040000000005,-70.95653,295.63,0.39,0.36,2022-03-20,550,1,nominal,2.0NRT,285.1,0.66,N
7849,-32.7605,-71.47586,336.15,0.38,0.36,2022-03-20,550,1,nominal,2.0NRT,283.84,5.47,N
7850,-32.78544,-71.48409000000001,302.42,0.38,0.36,2022-03-20,550,1,nominal,2.0NRT,282.73,0.51,N
7851,-32.788759999999996,-71.48481,295.64,0.38,0.36,2022-03-20,550,1,nominal,2.0NRT,281.55,0.31,N
7852,-33.15802,-71.69321,298.24,0.38,0.36,2022-03-20,550,1,nominal,2.0NRT,270.13,0.71,N
7853,-33.15865,-71.68911,303.66,0.38,0.36,2022-03-20,550,1,nominal,2.0NRT,270.33,0.6,N
7855,-34.56855,-71.47843,332.84,0.39,0.36,2022-03-20,550,1,nominal,2.0NRT,278.8,4.16,N
7856,-34.97797,-71.24081,328.29,0.39,0.36,2022-03-20,550,1,nominal,2.0NRT,288.37,3.43,N
7857,-34.9786,-71.23651,295.5,0.39,0.36,2022-03-20,550,1,nominal,2.0NRT,278.48,1.55,N
7858,-36.746590000000005,-73.12754,303.86,0.38,0.36,2022-03-20,550,1,nominal,2.0NRT,283.04,0.85,N
7859,-36.77754,-73.12018,298.51,0.38,0.36,2022-03-20,550,1,nominal,2.0NRT,285.89,0.8,N
7860,-37.206379999999996,-73.22707,295.58,0.38,0.36,2022-03-20,550,1,nominal,2.0NRT,285.04,0.69,N
7861,-37.650690000000004,-72.50608000000001,341.07,0.39,0.36,2022-03-20,553,1,nominal,2.0NRT,304.05,14.91,N
7862,-37.65135,-72.50169,318.15,0.39,0.36,2022-03-20,553,1,nominal,2.0NRT,285.36,2.28,N
7863,-37.65402,-72.50686999999999,344.91,0.39,0.36,2022-03-20,553,1,nominal,2.0NRT,299.55,14.91,N
7864,-37.65336,-72.51127,295.83,0.39,0.36,2022-03-20,553,1,nominal,2.0NRT,275.85,14.91,N
7865,-37.65468,-72.50248,306.3,0.39,0.36,2022-03-20,553,1,nominal,2.0NRT,279.26,2.28,N
7866,-37.656690000000005,-72.51205999999999,341.99,0.39,0.36,2022-03-20,553,1,nominal,2.0NRT,284.22,5.08,N
7867,-37.65735,-72.50766999999999,330.96,0.39,0.36,2022-03-20,553,1,nominal,2.0NRT,276.59,5.08,N
7868,-37.65801,-72.50327,299.19,0.39,0.36,2022-03-20,553,1,nominal,2.0NRT,276.66,1.45,N
7875,-37.8334,-73.21748000000001,307.29,0.38,0.36,2022-03-20,553,1,nominal,2.0NRT,280.83,0.75,N
7876,-37.83408,-73.21311,297.77,0.38,0.36,2022-03-20,553,1,nominal,2.0NRT,281.65,0.72,N
7877,-37.97237,-72.32536,344.25,0.39,0.36,2022-03-20,553,1,nominal,2.0NRT,280.23,4.68,N
7878,-37.97172,-72.3298,312.68,0.39,0.36,2022-03-20,553,1,nominal,2.0NRT,276.57,1.4,N
7879,-38.01317,-72.35344,337.22,0.39,0.36,2022-03-20,553,1,nominal,2.0NRT,281.01,5.07,N
7880,-38.08141,-72.10184,299.08,0.39,0.36,2022-03-20,553,1,nominal,2.0NRT,275.03,0.84,N
