,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
5207,-23.821579999999997,-70.31572,320.69,0.59,0.7,2022-04-05,457,N,nominal,2.0NRT,285.6,3.03,N
5208,-23.819960000000002,-70.31698,305.51,0.59,0.7,2022-04-05,457,N,nominal,2.0NRT,283.81,1.67,N
5209,-23.82648,-70.31851,296.14,0.59,0.7,2022-04-05,457,N,nominal,2.0NRT,284.31,1.67,N
5221,-27.41155,-70.26337,330.95,0.49,0.65,2022-04-05,457,N,nominal,2.0NRT,286.26,5.18,N
5222,-27.41286,-70.25823000000001,299.32,0.49,0.65,2022-04-05,457,N,nominal,2.0NRT,285.48,1.62,N
5223,-27.418770000000002,-70.26018,297.22,0.49,0.65,2022-04-05,457,N,nominal,2.0NRT,285.4,1.62,N
5238,-32.92841,-71.50671,295.68,0.42,0.61,2022-04-05,459,N,nominal,2.0NRT,284.65,1.3,N
5239,-33.29221,-70.73071999999999,301.65,0.38,0.59,2022-04-05,459,N,nominal,2.0NRT,285.83,0.81,N
5240,-34.10508,-70.45867,367.0,0.35,0.57,2022-04-05,459,N,high,2.0NRT,286.27,6.98,N
5241,-34.10603,-70.45487,297.33,0.35,0.57,2022-04-05,459,N,nominal,2.0NRT,283.51,3.12,N
5247,-36.86314,-71.38367,302.51,0.34,0.56,2022-04-05,459,N,nominal,2.0NRT,275.28,1.04,N
5256,-37.99869,-72.11582,327.61,0.34,0.56,2022-04-05,501,N,nominal,2.0NRT,277.6,1.58,N
5257,-39.82396,-72.45119,304.54,0.32,0.55,2022-04-05,501,N,nominal,2.0NRT,278.0,0.65,N
5258,-39.828920000000004,-72.45309,302.38,0.32,0.55,2022-04-05,501,N,nominal,2.0NRT,276.83,0.65,N
5260,-52.83753000000001,-69.8434,303.06,0.41,0.37,2022-04-05,504,N,nominal,2.0NRT,273.55,0.88,N
5335,-23.82524,-70.31940999999999,313.91,0.48,0.64,2022-04-05,637,N,nominal,2.0NRT,285.4,3.87,N
5336,-23.825670000000002,-70.31434,311.45,0.48,0.64,2022-04-05,637,N,nominal,2.0NRT,281.98,2.55,N
5337,-23.820610000000002,-70.31503000000001,313.5,0.48,0.64,2022-04-05,637,N,nominal,2.0NRT,282.97,2.08,N
5338,-23.82664,-70.31593000000001,312.98,0.48,0.64,2022-04-05,637,N,nominal,2.0NRT,283.44,2.87,N
5339,-27.41286,-70.26496999999999,320.6,0.52,0.67,2022-04-05,637,N,nominal,2.0NRT,285.53,2.62,N
5340,-27.4132,-70.25969,317.08,0.52,0.67,2022-04-05,637,N,nominal,2.0NRT,284.93,2.62,N
5341,-27.41948,-70.26028000000001,297.55,0.52,0.67,2022-04-05,637,N,nominal,2.0NRT,285.93,0.84,N
5343,-34.10678,-70.46204,313.45,0.57,0.69,2022-04-05,640,N,nominal,2.0NRT,283.78,4.92,N
5344,-34.10703,-70.4561,315.07,0.57,0.69,2022-04-05,640,N,nominal,2.0NRT,284.3,4.42,N
5345,-34.10495,-70.46104,325.66,0.57,0.69,2022-04-05,640,N,nominal,2.0NRT,283.29,2.99,N
5346,-34.10516,-70.45509,301.02,0.57,0.69,2022-04-05,640,N,nominal,2.0NRT,283.61,2.99,N
5347,-36.74573,-73.12854,309.84,0.42,0.61,2022-04-05,642,N,nominal,2.0NRT,282.53,1.58,N
