,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
7753,-34.103809999999996,-70.45962,300.48,0.35,0.57,2022-03-20,459,N,nominal,2.0NRT,282.37,1.41,N
7754,-34.10475,-70.45581,302.58,0.35,0.57,2022-03-20,459,N,nominal,2.0NRT,283.36,1.55,N
7755,-34.103770000000004,-70.45656,315.65,0.35,0.57,2022-03-20,459,N,nominal,2.0NRT,283.57,1.73,N
7763,-37.64985,-72.50511,329.95,0.36,0.58,2022-03-20,501,N,nominal,2.0NRT,276.2,2.59,N
7764,-37.648759999999996,-72.50922,302.72,0.36,0.58,2022-03-20,501,N,nominal,2.0NRT,265.68,2.59,N
7765,-37.65505,-72.50726,356.07,0.36,0.58,2022-03-20,501,N,nominal,2.0NRT,274.15,2.59,N
7766,-37.65395,-72.51144000000001,309.11,0.36,0.58,2022-03-20,501,N,nominal,2.0NRT,264.99,2.59,N
7767,-37.97009,-72.32857,317.99,0.35,0.57,2022-03-20,501,N,nominal,2.0NRT,275.86,1.8,N
7768,-37.971109999999996,-72.32464,298.8,0.35,0.57,2022-03-20,501,N,nominal,2.0NRT,273.19,1.03,N
7769,-37.96864,-72.32559,304.36,0.35,0.57,2022-03-20,501,N,nominal,2.0NRT,273.8,0.91,N
7770,-37.97272,-72.33163,299.78,0.35,0.57,2022-03-20,501,N,nominal,2.0NRT,277.23,0.97,N
7771,-37.97377,-72.32766,308.2,0.35,0.57,2022-03-20,501,N,nominal,2.0NRT,276.99,0.97,N
7772,-38.0115,-72.35670999999999,343.16,0.35,0.57,2022-03-20,501,N,nominal,2.0NRT,275.04,2.64,N
7773,-38.01255,-72.3527,307.03,0.35,0.57,2022-03-20,501,N,nominal,2.0NRT,272.23,2.64,N
7774,-38.27942,-72.16412,351.3,0.34,0.56,2022-03-20,501,N,nominal,2.0NRT,275.34,4.12,N
7775,-38.28042,-72.16032,332.57,0.34,0.56,2022-03-20,501,N,nominal,2.0NRT,271.44,4.12,N
7776,-38.28436,-72.1666,313.75,0.34,0.56,2022-03-20,501,N,nominal,2.0NRT,270.97,1.46,N
7777,-38.285340000000005,-72.1628,307.59,0.34,0.56,2022-03-20,501,N,nominal,2.0NRT,268.58,1.46,N
8093,-33.15635,-71.69785999999999,316.8,0.43,0.62,2022-03-20,459,N,nominal,2.0NRT,285.18,2.34,N
8103,-17.4932,-71.35774,325.47,0.35,0.57,2022-03-20,635,N,nominal,2.0NRT,287.74,2.02,N
8104,-17.49287,-71.36062,307.47,0.35,0.56,2022-03-20,635,N,nominal,2.0NRT,287.03,2.02,N
8105,-17.49222,-71.35721,320.1,0.35,0.57,2022-03-20,635,N,nominal,2.0NRT,287.65,1.92,N
8106,-17.4919,-71.36015,316.38,0.35,0.57,2022-03-20,635,N,nominal,2.0NRT,287.54,1.92,N
8107,-17.4972,-71.3605,299.52,0.35,0.57,2022-03-20,635,N,nominal,2.0NRT,286.95,0.8,N
8108,-32.76121,-71.48109000000001,298.65,0.49,0.65,2022-03-20,640,N,nominal,2.0NRT,281.98,2.0,N
8109,-32.7615,-71.47569,305.94,0.49,0.65,2022-03-20,640,N,nominal,2.0NRT,279.44,1.0,N
8110,-33.154959999999996,-71.69234,308.0,0.48,0.65,2022-03-20,640,N,nominal,2.0NRT,281.73,2.04,N
8111,-33.15515,-71.68867,301.1,0.48,0.65,2022-03-20,640,N,nominal,2.0NRT,283.29,2.05,N
8112,-33.16109,-71.69205,311.19,0.48,0.65,2022-03-20,640,N,nominal,2.0NRT,277.43,3.31,N
