,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
5016,-37.846059999999994,-72.16301,296.0,0.71,0.75,2022-05-03,436,N,nominal,2.0NRT,278.28,1.83,N
5017,-37.84422,-72.15845,301.18,0.71,0.75,2022-05-03,436,N,nominal,2.0NRT,278.24,1.97,N
5018,-37.91705,-72.12637,324.91,0.71,0.75,2022-05-03,436,N,nominal,2.0NRT,278.42,4.18,N
5081,-34.1013,-70.45335,295.51,0.75,0.77,2022-05-03,434,N,nominal,2.0NRT,278.54,4.18,N
5082,-34.10713,-70.45976999999999,321.57,0.75,0.77,2022-05-03,434,N,nominal,2.0NRT,278.88,4.18,N
5083,-34.101,-70.46181999999999,299.78,0.75,0.77,2022-05-03,434,N,nominal,2.0NRT,276.75,6.09,N
5084,-34.10348,-70.45402,317.28,0.75,0.77,2022-05-03,434,N,nominal,2.0NRT,279.9,6.04,N
5085,-34.29085,-70.89246,315.68,0.78,0.78,2022-05-03,434,N,nominal,2.0NRT,277.87,2.84,N
5086,-34.28942,-70.89671,302.83,0.78,0.78,2022-05-03,434,N,nominal,2.0NRT,277.86,2.79,N
5087,-34.29214,-70.88828000000001,296.54,0.78,0.78,2022-05-03,434,N,nominal,2.0NRT,277.37,1.92,N
5479,-23.78505,-70.31992,296.09,0.38,0.43,2022-05-03,612,N,nominal,2.0NRT,281.2,0.89,N
5480,-23.82234,-70.31801999999999,301.35,0.38,0.44,2022-05-03,612,N,nominal,2.0NRT,282.96,1.04,N
5481,-23.82282,-70.31413,302.93,0.38,0.44,2022-05-03,612,N,nominal,2.0NRT,281.04,1.04,N
5482,-27.413690000000003,-70.26508000000001,310.97,0.43,0.46,2022-05-03,614,N,nominal,2.0NRT,282.75,1.71,N
5483,-32.80337,-70.95532,307.97,0.45,0.47,2022-05-03,614,N,nominal,2.0NRT,283.65,1.57,N
5486,-33.29313,-70.73105,297.83,0.47,0.48,2022-05-03,614,N,nominal,2.0NRT,280.35,1.16,N
5487,-33.29361,-70.72591,298.23,0.47,0.48,2022-05-03,614,N,nominal,2.0NRT,280.41,0.64,N
5488,-34.10641,-70.45817,342.79,0.5,0.49,2022-05-03,614,N,nominal,2.0NRT,282.56,11.97,N
5489,-34.29165,-70.89005,316.84,0.47,0.48,2022-05-03,614,N,nominal,2.0NRT,278.52,1.19,N
5490,-34.29612,-70.89062,303.06,0.47,0.48,2022-05-03,614,N,nominal,2.0NRT,277.65,1.19,N
5491,-36.2841,-72.56866,298.87,0.4,0.45,2022-05-03,616,N,nominal,2.0NRT,279.26,0.55,N
5492,-36.74438,-73.12754,344.07,0.38,0.43,2022-05-03,616,N,nominal,2.0NRT,281.63,4.41,N
5493,-36.74845,-73.12823,315.2,0.38,0.43,2022-05-03,616,N,nominal,2.0NRT,280.59,1.78,N
5494,-36.74794,-73.12588000000001,336.62,0.38,0.44,2022-05-03,616,N,nominal,2.0NRT,280.28,2.4,N
5495,-36.74751,-73.13023000000001,300.6,0.38,0.44,2022-05-03,616,N,nominal,2.0NRT,280.98,2.52,N
5496,-37.25217,-72.92551,304.49,0.4,0.44,2022-05-03,616,N,nominal,2.0NRT,275.91,1.37,N
5497,-37.252629999999996,-72.92088000000001,310.99,0.4,0.44,2022-05-03,616,N,nominal,2.0NRT,276.88,1.37,N
5498,-37.63275,-73.48376,307.05,0.57,0.43,2022-05-03,616,N,nominal,2.0NRT,279.46,1.5,N
5501,-37.84407,-72.15951,295.8,0.44,0.46,2022-05-03,616,N,nominal,2.0NRT,277.37,0.86,N
5502,-37.84452,-72.15462,297.31,0.44,0.46,2022-05-03,616,N,nominal,2.0NRT,277.48,0.6,N
5503,-37.848420000000004,-72.1601,305.13,0.44,0.46,2022-05-03,616,N,nominal,2.0NRT,277.88,1.16,N
5505,-37.91782,-72.12508000000001,339.99,0.44,0.46,2022-05-03,616,N,nominal,2.0NRT,281.68,9.52,N
5506,-37.918479999999995,-72.1225,337.23,0.44,0.46,2022-05-03,616,N,nominal,2.0NRT,282.2,7.48,N
5507,-37.91802,-72.1276,296.23,0.44,0.46,2022-05-03,616,N,nominal,2.0NRT,277.89,4.53,N
5554,-17.488970000000002,-71.35710999999999,344.56,0.44,0.38,2022-05-03,610,N,nominal,2.0NRT,291.44,15.6,N
5555,-17.49253,-71.35757,339.9,0.44,0.38,2022-05-03,610,N,nominal,2.0NRT,290.44,21.53,N
5556,-20.28991,-70.10123,295.33,0.54,0.42,2022-05-03,610,N,nominal,2.0NRT,282.27,0.67,N
