,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
1256,-23.78271,-70.31721,302.13,0.4,0.44,2022-01-24,527,N,nominal,2.0NRT,287.88,1.24,N
1257,-23.82089,-70.3174,318.72,0.4,0.44,2022-01-24,527,N,nominal,2.0NRT,288.24,2.18,N
1258,-23.82164,-70.31353,302.32,0.4,0.44,2022-01-24,527,N,nominal,2.0NRT,285.75,1.22,N
1259,-23.82497,-70.31824,318.66,0.4,0.44,2022-01-24,527,N,nominal,2.0NRT,288.67,3.27,N
1260,-23.82571,-70.3144,312.47,0.4,0.44,2022-01-24,527,N,nominal,2.0NRT,286.34,1.95,N
1629,-27.35718,-70.22131,298.75,0.52,0.41,2022-01-24,529,N,nominal,2.0NRT,282.44,0.99,N
1630,-27.41286,-70.26305,311.9,0.52,0.42,2022-01-24,529,N,nominal,2.0NRT,280.48,1.96,N
1631,-27.416659999999997,-70.26397,304.49,0.52,0.42,2022-01-24,529,N,nominal,2.0NRT,279.63,1.96,N
1634,-28.47878,-71.24948,299.09,0.56,0.43,2022-01-24,529,N,nominal,2.0NRT,287.52,1.09,N
1635,-28.47989,-71.2505,302.85,0.56,0.43,2022-01-24,529,N,nominal,2.0NRT,287.69,1.52,N
1648,-32.80297,-70.95078000000001,306.57,0.47,0.39,2022-01-24,531,N,nominal,2.0NRT,289.71,1.01,N
1649,-32.92965,-71.50716,300.66,0.49,0.4,2022-01-24,531,N,nominal,2.0NRT,288.57,1.65,N
1654,-34.10454,-70.44962,297.14,0.43,0.38,2022-01-24,531,N,nominal,2.0NRT,285.9,0.71,N
1655,-34.10714,-70.45536,329.01,0.43,0.38,2022-01-24,531,N,nominal,2.0NRT,290.54,9.13,N
1656,-34.74599,-70.82163,328.82,0.44,0.38,2022-01-24,531,N,nominal,2.0NRT,288.85,3.11,N
1657,-34.74512,-70.82639,307.83,0.44,0.38,2022-01-24,531,N,nominal,2.0NRT,286.89,3.11,N
1658,-34.74779,-70.83192,331.93,0.44,0.38,2022-01-24,531,N,nominal,2.0NRT,288.79,3.87,N
1659,-34.748670000000004,-70.8271,331.65,0.44,0.38,2022-01-24,531,N,nominal,2.0NRT,290.08,3.11,N
1660,-34.74955,-70.82229,335.09,0.44,0.38,2022-01-24,531,N,nominal,2.0NRT,290.32,3.11,N
1661,-34.750409999999995,-70.81759,337.85,0.44,0.38,2022-01-24,531,N,nominal,2.0NRT,290.23,4.22,N
1662,-34.7548,-70.81371,320.62,0.44,0.38,2022-01-24,531,N,nominal,2.0NRT,287.59,1.44,N
1663,-34.75397,-70.81825,311.06,0.44,0.38,2022-01-24,531,N,nominal,2.0NRT,288.19,1.44,N
1664,-34.757529999999996,-70.81893000000001,304.99,0.44,0.38,2022-01-24,531,N,nominal,2.0NRT,289.31,1.44,N
1665,-34.758359999999996,-70.81438,308.47,0.44,0.38,2022-01-24,531,N,nominal,2.0NRT,289.28,1.44,N
1666,-34.76192,-70.81506,309.42,0.44,0.38,2022-01-24,531,N,nominal,2.0NRT,289.56,2.54,N
1667,-34.76278,-70.81036999999999,317.6,0.44,0.38,2022-01-24,531,N,nominal,2.0NRT,290.38,2.42,N
1668,-34.76724,-70.80599000000001,333.86,0.44,0.38,2022-01-24,531,N,nominal,2.0NRT,289.56,2.42,N
1669,-34.76636,-70.81088000000001,316.22,0.44,0.38,2022-01-24,531,N,nominal,2.0NRT,291.6,2.42,N
1670,-34.77169,-70.80171999999999,325.72,0.44,0.38,2022-01-24,531,N,nominal,2.0NRT,288.25,1.41,N
1671,-34.769090000000006,-70.81604,302.86,0.44,0.38,2022-01-24,531,N,nominal,2.0NRT,291.01,2.01,N
1672,-34.77084,-70.80643,307.21,0.44,0.38,2022-01-24,531,N,nominal,2.0NRT,287.42,1.69,N
1673,-34.774409999999996,-70.807,303.04,0.44,0.38,2022-01-24,531,N,nominal,2.0NRT,287.0,1.69,N
1674,-34.775240000000004,-70.80247,310.97,0.44,0.38,2022-01-24,531,N,nominal,2.0NRT,287.47,1.41,N
1675,-34.77798,-70.80754,301.51,0.44,0.38,2022-01-24,531,N,nominal,2.0NRT,286.24,0.86,N
1676,-34.77282,-70.85614,309.16,0.44,0.38,2022-01-24,531,N,nominal,2.0NRT,288.6,1.2,N
1677,-34.77657,-70.80933,303.09,0.44,0.38,2022-01-24,531,N,nominal,2.0NRT,285.74,1.27,N
1678,-34.778420000000004,-70.81919,298.72,0.44,0.38,2022-01-24,531,N,nominal,2.0NRT,286.24,0.54,N
1679,-34.779309999999995,-70.81441,300.86,0.44,0.38,2022-01-24,531,N,nominal,2.0NRT,287.14,0.54,N
1680,-34.77467,-70.85911999999999,322.21,0.44,0.38,2022-01-24,531,N,nominal,2.0NRT,289.22,1.52,N
1681,-34.775659999999995,-70.85385,310.3,0.44,0.38,2022-01-24,531,N,nominal,2.0NRT,289.09,1.52,N
1682,-34.77665,-70.84855,310.35,0.44,0.38,2022-01-24,531,N,nominal,2.0NRT,288.67,1.55,N
1683,-34.780159999999995,-70.84947,326.28,0.44,0.38,2022-01-24,531,N,nominal,2.0NRT,287.33,1.55,N
1684,-34.77415,-70.88163,302.05,0.44,0.38,2022-01-24,531,N,nominal,2.0NRT,286.65,1.12,N
1685,-34.77608,-70.87128,298.43,0.44,0.38,2022-01-24,531,N,nominal,2.0NRT,287.01,1.2,N
1686,-34.77709,-70.86591,310.13,0.44,0.38,2022-01-24,531,N,nominal,2.0NRT,288.8,1.2,N
1687,-34.7781,-70.86049,308.3,0.44,0.38,2022-01-24,531,N,nominal,2.0NRT,288.11,1.52,N
1688,-34.77913,-70.85503,304.1,0.44,0.38,2022-01-24,531,N,nominal,2.0NRT,286.93,1.52,N
1689,-34.78119,-70.84399,299.53,0.44,0.38,2022-01-24,531,N,nominal,2.0NRT,284.38,1.55,N
1690,-35.519870000000004,-69.56936999999999,298.99,0.4,0.37,2022-01-24,531,N,nominal,2.0NRT,285.96,1.16,N
1694,-36.7385,-73.12463000000001,298.98,0.5,0.41,2022-01-24,531,N,nominal,2.0NRT,286.75,0.63,N
1708,-38.31895,-70.98719,329.1,0.41,0.37,2022-01-24,531,N,nominal,2.0NRT,280.94,2.61,N
1709,-38.32233,-70.98827,322.92,0.41,0.37,2022-01-24,531,N,nominal,2.0NRT,279.16,2.83,N
2302,-38.32222,-70.98675,367.0,0.35,0.57,2022-01-24,1751,N,high,2.0NRT,302.49,23.84,D
2304,-38.19325,-72.06017,351.1,0.4,0.6,2022-01-24,1751,N,nominal,2.0NRT,292.63,17.55,D
2305,-38.1935,-72.06506,352.14,0.4,0.6,2022-01-24,1751,N,nominal,2.0NRT,297.56,16.94,D
2306,-37.94078,-73.34488,326.1,0.46,0.64,2022-01-24,1751,N,nominal,2.0NRT,288.9,2.11,D
2307,-37.94011,-73.34761999999999,331.65,0.46,0.64,2022-01-24,1751,N,nominal,2.0NRT,288.77,5.73,D
2308,-37.92881,-73.36721999999999,336.78,0.47,0.64,2022-01-24,1751,N,nominal,2.0NRT,289.55,6.09,D
2309,-37.56778,-72.5367,367.0,0.42,0.61,2022-01-24,1751,N,high,2.0NRT,301.04,10.55,D
2310,-37.56801,-72.54163,344.43,0.42,0.61,2022-01-24,1751,N,nominal,2.0NRT,301.5,6.12,D
2311,-36.18677,-71.04881,343.56,0.34,0.56,2022-01-24,1751,N,nominal,2.0NRT,304.58,7.1,D
2312,-36.187090000000005,-71.054,356.2,0.34,0.56,2022-01-24,1751,N,nominal,2.0NRT,300.71,7.1,D
2313,-36.111940000000004,-71.53548,356.12,0.36,0.57,2022-01-24,1751,N,nominal,2.0NRT,316.73,23.16,D
2314,-35.87259,-71.69811,338.23,0.36,0.58,2022-01-24,1751,N,nominal,2.0NRT,303.02,2.19,D
2316,-34.77572,-70.80799,344.64,0.63,0.54,2022-01-24,1753,N,nominal,2.0NRT,316.69,61.58,D
2317,-34.77029,-70.80378,345.25,0.63,0.54,2022-01-24,1753,N,nominal,2.0NRT,307.83,61.58,D
2318,-34.778009999999995,-70.80756,347.89,0.63,0.54,2022-01-24,1753,N,nominal,2.0NRT,314.8,83.08,D
2319,-34.77747,-70.87003,367.0,0.32,0.55,2022-01-24,1753,N,high,2.0NRT,300.08,4.71,D
2320,-34.77257,-70.80345,330.05,0.63,0.54,2022-01-24,1753,N,low,2.0NRT,304.08,14.77,D
2321,-34.77697,-70.86324,339.58,0.32,0.54,2022-01-24,1753,N,nominal,2.0NRT,298.64,7.19,D
2322,-34.77789,-70.8757,342.56,0.32,0.55,2022-01-24,1753,N,nominal,2.0NRT,299.22,4.71,D
2323,-34.76762,-70.80583,351.22,0.63,0.54,2022-01-24,1753,N,nominal,2.0NRT,309.35,14.77,D
2324,-34.76269,-70.80861999999999,340.13,0.63,0.54,2022-01-24,1753,N,nominal,2.0NRT,303.39,19.16,D
2325,-34.76315,-70.81492,344.41,0.63,0.54,2022-01-24,1753,N,nominal,2.0NRT,311.67,14.69,D
2326,-34.75812,-70.81645999999999,350.52,0.63,0.54,2022-01-24,1753,N,nominal,2.0NRT,315.28,14.69,D
2327,-34.75309,-70.81787,347.13,0.63,0.54,2022-01-24,1753,N,nominal,2.0NRT,312.09,10.24,D
2328,-34.74807,-70.81947,336.09,0.63,0.54,2022-01-24,1753,N,nominal,2.0NRT,304.55,10.24,D
2329,-34.748540000000006,-70.82613,350.79,0.63,0.54,2022-01-24,1753,N,nominal,2.0NRT,307.44,10.24,D
2330,-34.1088,-70.45546999999999,345.75,0.6,0.53,2022-01-24,1753,N,nominal,2.0NRT,314.43,6.16,D
3509,-27.4161,-70.26038,335.93,0.49,0.49,2022-01-24,1756,N,nominal,2.0NRT,301.47,2.4,D
4453,-23.826610000000002,-70.3161,342.55,0.45,0.47,2022-01-24,1756,N,low,2.0NRT,312.59,8.89,D
4601,-17.49106,-71.35413,345.66,0.43,0.46,2022-01-24,1758,N,nominal,2.0NRT,307.02,11.47,D
4602,-17.491629999999997,-71.35880999999999,340.76,0.43,0.46,2022-01-24,1758,N,nominal,2.0NRT,304.26,9.74,D
5980,-38.32055,-70.99701999999999,367.0,0.46,0.64,2022-01-24,1932,N,high,2.0NRT,302.79,11.25,D
5981,-38.77427,-73.14794,351.51,0.35,0.57,2022-01-24,1932,N,nominal,2.0NRT,293.65,7.67,D
5982,-38.77528,-73.15175,342.35,0.35,0.57,2022-01-24,1932,N,nominal,2.0NRT,295.12,6.05,D
5983,-38.196999999999996,-72.06108,336.79,0.41,0.61,2022-01-24,1932,N,nominal,2.0NRT,297.34,3.96,D
5984,-38.19155,-72.06345,328.05,0.41,0.61,2022-01-24,1932,N,nominal,2.0NRT,293.26,2.74,D
5985,-38.19448,-72.06062,350.44,0.41,0.61,2022-01-24,1932,N,nominal,2.0NRT,296.24,6.08,D
5986,-38.20913,-73.38264000000001,367.0,0.35,0.57,2022-01-24,1932,N,high,2.0NRT,299.69,12.75,D
5987,-38.21103,-73.38056999999999,367.0,0.35,0.57,2022-01-24,1932,N,high,2.0NRT,296.9,7.38,D
5988,-38.20599,-73.38301,336.66,0.35,0.57,2022-01-24,1932,N,nominal,2.0NRT,296.38,4.52,D
5989,-37.93824,-73.34125,341.58,0.36,0.57,2022-01-24,1932,N,nominal,2.0NRT,291.1,5.95,D
5990,-37.9267,-73.36279,339.61,0.36,0.57,2022-01-24,1932,N,nominal,2.0NRT,291.24,7.6,D
5991,-36.18508,-71.05717,367.0,0.53,0.67,2022-01-24,1934,N,high,2.0NRT,305.8,16.29,D
5992,-36.1115,-71.53175,367.0,0.5,0.66,2022-01-24,1934,N,high,2.0NRT,308.31,14.79,D
5993,-34.76612,-70.8017,367.0,0.59,0.7,2022-01-24,1934,N,high,2.0NRT,295.56,11.98,D
5994,-34.77955,-70.84746,338.84,0.59,0.7,2022-01-24,1934,N,nominal,2.0NRT,298.81,12.78,D
5995,-34.78163,-70.85452,350.07,0.58,0.7,2022-01-24,1934,N,nominal,2.0NRT,303.38,108.19,D
5996,-34.77838,-70.86744,367.0,0.58,0.7,2022-01-24,1934,N,high,2.0NRT,308.34,16.35,D
5997,-34.77945,-70.87106999999999,367.0,0.58,0.7,2022-01-24,1934,N,high,2.0NRT,306.85,16.35,D
5998,-34.76062,-70.807,338.25,0.59,0.7,2022-01-24,1934,N,nominal,2.0NRT,292.46,11.98,D
5999,-34.77393,-70.85229,341.09,0.59,0.7,2022-01-24,1934,N,nominal,2.0NRT,297.88,108.19,D
6000,-34.77737,-70.86399999999999,337.92,0.58,0.7,2022-01-24,1934,N,nominal,2.0NRT,306.31,100.51,D
6001,-34.775259999999996,-70.85684,355.2,0.58,0.7,2022-01-24,1934,N,low,2.0NRT,340.77,108.19,D
6002,-34.77635,-70.86052,208.0,0.58,0.7,2022-01-24,1934,N,low,2.0NRT,324.32,100.51,D
6003,-34.773379999999996,-70.87437,335.04,0.58,0.7,2022-01-24,1934,N,nominal,2.0NRT,303.13,12.1,D
6004,-34.744690000000006,-70.82491,367.0,0.59,0.7,2022-01-24,1934,N,high,2.0NRT,307.52,21.38,D
6005,-34.751459999999994,-70.84785,342.24,0.59,0.7,2022-01-24,1934,N,nominal,2.0NRT,303.61,5.85,D
6006,-34.74646,-70.82719,367.0,0.59,0.7,2022-01-24,1934,N,high,2.0NRT,308.76,20.38,D
6007,-34.75087,-70.84245,345.64,0.59,0.7,2022-01-24,1934,N,nominal,2.0NRT,307.83,9.1,D
6008,-34.564809999999994,-71.52189,339.77,0.55,0.68,2022-01-24,1934,N,nominal,2.0NRT,303.29,4.59,D
6009,-34.56281,-71.52098000000001,367.0,0.55,0.68,2022-01-24,1934,N,high,2.0NRT,304.53,51.04,D
6010,-34.558240000000005,-71.52892,367.0,0.55,0.68,2022-01-24,1934,N,high,2.0NRT,303.76,18.32,D
6011,-34.55659,-71.52318000000001,351.63,0.55,0.68,2022-01-24,1934,N,nominal,2.0NRT,302.47,18.62,D
6012,-34.10617,-70.4594,344.19,0.64,0.72,2022-01-24,1934,N,nominal,2.0NRT,311.13,5.92,D
6013,-32.80101,-70.95695,330.51,0.65,0.73,2022-01-24,1934,N,low,2.0NRT,303.2,3.14,D
6165,-32.80277,-70.94974,325.86,0.54,0.51,2022-01-25,512,N,nominal,2.0NRT,289.32,2.52,N
6166,-32.801429999999996,-70.95564,299.28,0.54,0.51,2022-01-25,512,N,nominal,2.0NRT,288.69,2.52,N
6167,-34.10387,-70.45594,337.92,0.47,0.48,2022-01-25,512,N,nominal,2.0NRT,288.53,4.27,N
6168,-34.10498,-70.45094,301.36,0.47,0.48,2022-01-25,512,N,nominal,2.0NRT,287.93,2.5,N
