,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
91,-34.1025,-70.44875,310.62,1.03,1.02,2022-05-02,553,A,80,6.1NRT,276.7,15.6,N
457,-37.58553,-72.40183,308.02,1.94,1.36,2022-05-02,1514,T,66,6.1NRT,286.21,25.11,D
866,-38.17522,-72.35587,302.89,2.68,1.57,2022-05-02,1932,A,54,6.1NRT,286.46,26.99,D
867,-38.16517,-72.33546,303.86,2.69,1.57,2022-05-02,1932,A,57,6.1NRT,286.51,29.99,D
868,-37.59336,-72.41431999999999,300.39,2.75,1.59,2022-05-02,1932,A,36,6.1NRT,288.48,17.99,D
869,-37.591120000000004,-72.4231,302.03,2.75,1.59,2022-05-02,1932,A,50,6.1NRT,288.61,23.16,D
870,-37.2935,-71.88897,303.27,3.02,1.65,2022-05-02,1932,A,55,6.1NRT,288.46,28.13,D
871,-37.2946,-71.89601,305.64,3.02,1.65,2022-05-02,1932,A,62,6.1NRT,288.55,35.16,D
872,-36.89227,-71.85365,300.45,3.11,1.67,2022-05-02,1932,A,37,6.1NRT,289.05,21.24,D
873,-36.907340000000005,-72.31013,301.18,2.91,1.63,2022-05-02,1932,A,45,6.1NRT,290.19,18.06,D
874,-36.915009999999995,-72.3419,300.22,2.9,1.62,2022-05-02,1932,A,28,6.1NRT,290.12,16.33,D
875,-36.90871,-72.31425,302.66,2.91,1.63,2022-05-02,1932,A,53,6.1NRT,290.3,23.62,D
876,-36.438790000000004,-71.93473,314.04,3.16,1.68,2022-05-02,1932,A,74,6.1NRT,290.32,61.83,D
877,-36.44331,-71.93771,314.7,3.16,1.68,2022-05-02,1932,A,75,6.1NRT,290.7,67.69,D
878,-36.43826,-72.05048000000001,300.88,3.11,1.67,2022-05-02,1932,A,42,6.1NRT,290.8,18.21,D
879,-36.20617,-71.7338,301.93,3.3,1.72,2022-05-02,1932,A,50,6.1NRT,290.79,23.6,D
880,-36.362970000000004,-72.58985,302.26,2.9,1.62,2022-05-02,1932,A,51,6.1NRT,291.42,19.8,D
881,-36.37038,-72.62119,306.73,2.88,1.62,2022-05-02,1932,A,64,6.1NRT,291.94,32.82,D
882,-36.356159999999996,-72.62646,302.26,2.88,1.62,2022-05-02,1932,A,36,6.1NRT,291.25,19.85,D
883,-36.36258,-72.59781,311.67,2.9,1.62,2022-05-02,1932,A,72,6.1NRT,291.62,47.59,D
884,-36.36978,-72.62914,306.45,2.88,1.62,2022-05-02,1932,A,64,6.1NRT,291.85,30.94,D
885,-35.89674,-71.83024,303.54,3.32,1.72,2022-05-02,1932,A,56,6.1NRT,291.84,27.46,D
886,-35.88818,-71.83813,302.28,3.32,1.72,2022-05-02,1932,A,52,6.1NRT,291.75,21.56,D
980,-34.10609,-70.45128000000001,308.85,1.09,1.04,2022-05-03,315,T,76,6.1NRT,279.63,14.54,N
981,-34.10757,-70.46339,321.63,1.09,1.04,2022-05-03,315,T,100,6.1NRT,279.56,26.62,N
982,-34.101859999999995,-70.45796999999999,315.86,1.09,1.04,2022-05-03,315,T,92,6.1NRT,277.75,21.07,N
