,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
461,-53.76116999999999,-69.82056,305.34,1.4,1.17,2022-02-02,414,T,14,6.1NRT,271.45,15.75,N
462,-53.76546,-69.84121999999999,325.01,1.4,1.17,2022-02-02,414,T,71,6.1NRT,276.28,41.64,N
463,-53.75883,-69.82755,313.68,1.4,1.17,2022-02-02,414,T,71,6.1NRT,272.86,25.54,N
464,-53.763040000000004,-69.84827,328.51,1.4,1.17,2022-02-02,414,T,96,6.1NRT,277.21,48.72,N
465,-53.74674,-69.88046999999999,322.35,1.4,1.17,2022-02-02,414,T,67,6.1NRT,279.38,37.55,N
483,-53.75739,-69.78825,303.18,3.06,1.66,2022-02-02,431,A,26,6.1NRT,275.15,46.23,N
484,-53.758559999999996,-69.84334,305.67,3.08,1.67,2022-02-02,431,A,51,6.1NRT,275.86,54.6,N
485,-53.7532,-69.8477,309.27,3.08,1.67,2022-02-02,431,A,55,6.1NRT,276.28,65.06,N
486,-53.76608,-69.80400999999999,311.96,3.06,1.66,2022-02-02,431,A,61,6.1NRT,275.51,74.46,N
557,-36.39659,-71.52309,303.83,1.04,1.02,2022-02-02,603,A,57,6.1NRT,284.68,8.33,N
994,-37.4687,-72.35919,315.29,2.4,1.49,2022-02-02,1522,T,36,6.1NRT,297.73,21.04,D
2610,-35.88231,-71.64936,329.11,3.09,1.67,2022-02-02,1806,A,77,6.1NRT,302.34,98.95,D
2611,-35.88243,-71.62148,318.99,3.08,1.67,2022-02-02,1806,A,54,6.1NRT,301.89,38.22,D
2612,-35.88472,-71.65639,326.84,3.09,1.67,2022-02-02,1806,A,75,6.1NRT,301.98,83.18,D
3036,-37.79738,-73.29439,325.51,3.78,1.82,2022-02-02,1944,A,79,6.1NRT,291.44,149.11,D
3037,-37.793420000000005,-73.3008,327.81,3.78,1.82,2022-02-02,1944,A,81,6.1NRT,291.5,166.83,D
3145,-38.08017,-72.35231,300.11,1.24,1.11,2022-02-03,321,T,17,6.1NRT,286.78,7.34,N
3146,-34.110890000000005,-70.45879000000001,301.75,1.01,1.0,2022-02-03,323,T,44,6.1NRT,287.38,6.75,N
3622,-34.10456,-70.45045999999999,326.09,1.34,1.15,2022-02-03,1424,T,77,6.1NRT,308.05,16.49,D
3629,-37.923140000000004,-72.41764,311.86,1.45,1.19,2022-02-03,1426,T,33,6.1NRT,299.48,12.61,D
3734,-26.99992,-69.88015,334.19,1.69,1.28,2022-02-03,1424,T,82,6.1NRT,314.78,33.85,D
4024,-41.39578,-72.91378,311.13,1.09,1.04,2022-02-03,1847,A,12,6.1NRT,296.45,5.02,D
4025,-41.37402,-72.97232,312.33,1.09,1.04,2022-02-03,1847,A,64,6.1NRT,297.94,6.31,D
4026,-40.763729999999995,-72.12948,306.8,1.03,1.01,2022-02-03,1847,A,32,6.1NRT,291.07,6.05,D
4027,-29.148940000000003,-70.85947,330.45,1.22,1.1,2022-02-03,1851,A,44,6.1NRT,316.75,9.59,D
4028,-27.031859999999998,-69.88466,331.5,1.49,1.21,2022-02-03,1851,A,72,6.1NRT,317.97,13.6,D
4029,-27.03455,-69.89945,333.33,1.49,1.21,2022-02-03,1851,A,75,6.1NRT,316.73,17.54,D
4030,-26.586990000000004,-69.98057,333.52,1.5,1.21,2022-02-03,1851,A,65,6.1NRT,318.67,15.88,D
4031,-26.582109999999997,-69.97308000000001,333.65,1.5,1.21,2022-02-03,1851,A,76,6.1NRT,319.4,15.3,D
4032,-26.370620000000002,-70.07678,334.03,1.49,1.21,2022-02-03,1851,A,68,6.1NRT,321.01,17.53,D
4033,-26.281409999999997,-69.96415999999999,333.89,1.53,1.22,2022-02-03,1851,A,75,6.1NRT,321.11,13.27,D
