,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
21,-34.105290000000004,-70.45657,308.94,1.55,1.23,2022-06-06,302,T,76,6.1NRT,271.69,27.51,N
22,-27.41935,-70.25975,316.62,1.25,1.11,2022-06-06,304,T,94,6.1NRT,281.27,25.79,N
45,-34.10668,-70.45489,302.17,1.46,1.19,2022-06-06,616,A,47,6.1NRT,274.05,17.5,N
481,-34.11275,-70.4535,300.87,1.62,1.25,2022-06-06,1819,A,34,6.1NRT,286.6,10.54,D
540,-16.98643,-69.65342,322.37,1.01,1.0,2022-06-06,1824,A,76,6.1NRT,304.84,13.31,D
541,-16.98774,-69.66282,366.98,1.01,1.0,2022-06-06,1824,A,100,6.1NRT,307.5,100.3,D
542,-16.97878,-69.66418,314.87,1.01,1.0,2022-06-06,1824,A,47,6.1NRT,302.63,5.25,D
738,-27.414820000000002,-70.2685,300.63,2.24,1.45,2022-06-07,347,T,31,6.1NRT,282.34,22.99,N
1288,-34.56409,-71.52155,301.43,1.29,1.13,2022-06-07,1902,A,47,6.1NRT,286.94,7.76,D
1289,-34.11293,-70.44744,304.52,1.5,1.21,2022-06-07,1902,A,45,6.1NRT,290.72,10.0,D
1290,-34.11587,-70.4632,310.89,1.5,1.21,2022-06-07,1902,A,70,6.1NRT,291.83,17.42,D
