,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
3635,-38.46409,-72.67268,321.81,1.57,1.24,2022-02-12,317,T,100,6.1NRT,287.35,39.8,N
3636,-38.44948,-72.63834,319.14,1.57,1.23,2022-02-12,317,T,59,6.1NRT,288.45,33.04,N
3637,-38.451159999999994,-72.65626999999999,329.2,1.57,1.23,2022-02-12,317,T,100,6.1NRT,288.69,54.02,N
3638,-38.438320000000004,-72.64056,314.82,1.57,1.23,2022-02-12,317,T,40,6.1NRT,286.56,26.42,N
3639,-38.43998,-72.65849,318.1,1.57,1.23,2022-02-12,317,T,67,6.1NRT,286.76,31.65,N
3640,-38.434540000000005,-72.97988000000001,300.43,1.64,1.26,2022-02-12,317,T,8,6.1NRT,286.87,9.41,N
3641,-38.21495,-72.91577,305.39,1.61,1.25,2022-02-12,317,T,58,6.1NRT,288.72,15.34,N
3642,-38.21655,-72.93312,304.49,1.62,1.25,2022-02-12,317,T,52,6.1NRT,287.61,14.53,N
3643,-38.069390000000006,-71.86418,306.84,1.4,1.17,2022-02-12,317,T,69,6.1NRT,292.03,11.97,N
3644,-38.07108,-71.88112,312.04,1.41,1.17,2022-02-12,317,T,84,6.1NRT,292.69,17.93,N
3645,-38.06025,-71.88121,304.81,1.41,1.17,2022-02-12,317,T,62,6.1NRT,292.31,9.81,N
3646,-38.06596,-71.87077,320.75,1.4,1.17,2022-02-12,317,T,100,6.1NRT,293.43,30.35,N
3647,-38.06771,-71.88749,305.33,1.41,1.17,2022-02-12,317,T,64,6.1NRT,292.47,10.28,N
3648,-38.106609999999996,-72.60603,303.6,1.54,1.22,2022-02-12,317,T,50,6.1NRT,285.07,13.69,N
3649,-38.093720000000005,-72.58946,310.3,1.54,1.22,2022-02-12,317,T,80,6.1NRT,288.2,20.95,N
3650,-38.09543,-72.60734000000001,321.37,1.54,1.22,2022-02-12,317,T,100,6.1NRT,288.13,38.66,N
3651,-37.8942,-72.40213,307.12,1.49,1.21,2022-02-12,317,T,69,6.1NRT,289.64,14.76,N
3652,-37.89588,-72.41936,311.66,1.5,1.21,2022-02-12,317,T,83,6.1NRT,289.64,21.04,N
3653,-37.86657,-72.23378000000001,318.72,1.46,1.19,2022-02-12,317,T,97,6.1NRT,289.84,29.8,N
3654,-37.86823,-72.25069,320.69,1.46,1.2,2022-02-12,317,T,100,6.1NRT,289.29,33.21,N
3655,-37.88323,-72.40382,311.76,1.49,1.21,2022-02-12,317,T,32,6.1NRT,290.28,18.41,N
3656,-37.88491,-72.42115,323.32,1.5,1.21,2022-02-12,317,T,90,6.1NRT,290.03,37.51,N
3657,-37.905120000000004,-72.63126,307.57,1.54,1.22,2022-02-12,317,T,25,6.1NRT,288.87,14.72,N
3658,-37.9068,-72.6488,328.38,1.54,1.22,2022-02-12,317,T,100,6.1NRT,289.98,50.84,N
3659,-37.85738,-72.25247,328.25,1.46,1.2,2022-02-12,317,T,100,6.1NRT,289.61,48.41,N
3660,-37.85902,-72.26926,303.85,1.47,1.2,2022-02-12,317,T,12,6.1NRT,287.8,10.23,N
3661,-37.86233,-72.30318,308.22,1.47,1.2,2022-02-12,317,T,74,6.1NRT,289.17,16.34,N
3662,-37.872279999999996,-72.40574000000001,324.95,1.49,1.21,2022-02-12,317,T,100,6.1NRT,291.34,40.06,N
3663,-37.873940000000005,-72.42296999999999,317.06,1.5,1.21,2022-02-12,317,T,48,6.1NRT,289.23,26.39,N
3664,-37.894020000000005,-72.63313000000001,308.64,1.54,1.22,2022-02-12,317,T,48,6.1NRT,288.98,16.11,N
3665,-37.8597,-72.39069,303.99,1.49,1.21,2022-02-12,317,T,33,6.1NRT,289.46,10.68,N
3666,-37.86136,-72.40798000000001,306.59,1.49,1.21,2022-02-12,317,T,61,6.1NRT,288.85,14.03,N
3667,-37.8812,-72.61684,316.06,1.54,1.22,2022-02-12,317,T,56,6.1NRT,291.89,26.16,N
3668,-37.88288,-72.63471,319.36,1.54,1.22,2022-02-12,317,T,85,6.1NRT,290.35,31.32,N
3669,-37.84875,-72.39244000000001,317.77,1.49,1.21,2022-02-12,317,T,96,6.1NRT,290.92,28.61,N
3670,-37.870090000000005,-72.61861999999999,342.24,1.54,1.22,2022-02-12,317,T,100,6.1NRT,291.86,89.36,N
3671,-37.87175,-72.63638,315.64,1.54,1.22,2022-02-12,317,T,92,6.1NRT,289.32,25.89,N
3672,-37.847640000000006,-72.39896999999999,312.96,1.49,1.21,2022-02-12,317,T,86,6.1NRT,290.05,21.83,N
3673,-37.8685,-72.60752,306.94,1.53,1.22,2022-02-12,317,T,70,6.1NRT,290.4,15.87,N
3674,-37.87024,-72.62501999999999,333.77,1.54,1.22,2022-02-12,317,T,100,6.1NRT,291.45,65.62,N
3675,-37.75225,-72.10714,300.67,1.43,1.18,2022-02-12,317,T,10,6.1NRT,288.7,8.3,N
3676,-37.75391,-72.12376,308.5,1.44,1.19,2022-02-12,317,T,75,6.1NRT,289.22,16.05,N
3677,-37.74152,-72.10906,304.71,1.43,1.18,2022-02-12,317,T,28,6.1NRT,288.78,12.09,N
3678,-37.743159999999996,-72.12566,316.32,1.44,1.19,2022-02-12,317,T,93,6.1NRT,289.06,26.32,N
3679,-36.490559999999995,-72.88833000000001,305.48,1.53,1.22,2022-02-12,317,T,64,6.1NRT,286.73,15.47,N
3680,-35.09925,-71.56953,304.65,1.25,1.11,2022-02-12,317,T,61,6.1NRT,291.12,9.88,N
3681,-34.10567,-70.45084,307.31,1.1,1.05,2022-02-12,317,T,71,6.1NRT,286.3,11.96,N
3682,-34.10717,-70.46306,309.36,1.1,1.05,2022-02-12,317,T,77,6.1NRT,286.56,13.26,N
3683,-33.73046,-70.96115,300.04,1.14,1.06,2022-02-12,317,T,12,6.1NRT,285.63,6.73,N
3684,-33.72084,-70.96284,320.12,1.14,1.06,2022-02-12,317,T,100,6.1NRT,285.98,24.11,N
3701,-23.823729999999998,-70.31657,305.35,1.01,1.0,2022-02-12,319,T,64,6.1NRT,288.01,9.14,N
