,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
1596,-38.12295,-72.70406,301.92,1.0,1.0,2022-03-12,340,T,45,6.1NRT,285.15,6.97,N
1597,-37.91829,-72.31359,305.14,1.02,1.01,2022-03-12,340,T,63,6.1NRT,288.57,8.25,N
1598,-36.87158,-72.89709,309.06,1.01,1.0,2022-03-12,340,T,76,6.1NRT,286.63,11.2,N
1599,-36.50183,-72.76205,313.03,1.01,1.01,2022-03-12,340,T,86,6.1NRT,288.26,12.83,N
1600,-36.492779999999996,-72.7643,311.64,1.01,1.01,2022-03-12,340,T,32,6.1NRT,289.66,10.94,N
1601,-36.48032,-72.74371,314.36,1.02,1.01,2022-03-12,340,T,69,6.1NRT,289.41,12.89,N
1602,-36.46785,-72.72313,311.09,1.02,1.01,2022-03-12,340,T,82,6.1NRT,289.25,11.53,N
1603,-36.46955,-72.7345,328.57,1.02,1.01,2022-03-12,340,T,100,6.1NRT,292.4,27.79,N
1604,-36.47126,-72.74588,317.62,1.02,1.01,2022-03-12,340,T,74,6.1NRT,291.36,15.24,N
1605,-36.47466,-72.76855,321.54,1.01,1.01,2022-03-12,340,T,100,6.1NRT,290.37,19.63,N
1606,-36.46048,-72.73661,326.98,1.02,1.01,2022-03-12,340,T,98,6.1NRT,290.02,25.31,N
1607,-36.46218,-72.74794,317.14,1.02,1.01,2022-03-12,340,T,48,6.1NRT,289.49,13.85,N
1608,-36.46389,-72.75928,319.45,1.02,1.01,2022-03-12,340,T,59,6.1NRT,290.15,16.03,N
1609,-36.45483,-72.76146999999999,319.4,1.02,1.01,2022-03-12,340,T,98,6.1NRT,291.17,17.24,N
1610,-36.4458,-72.76379,302.36,1.02,1.01,2022-03-12,340,T,49,6.1NRT,292.16,5.29,N
1611,-33.80508,-70.73099,307.01,1.26,1.11,2022-03-12,342,T,70,6.1NRT,285.75,14.16,N
1612,-33.352579999999996,-70.79144000000001,315.22,1.27,1.12,2022-03-12,342,T,91,6.1NRT,288.49,22.04,N
1613,-33.35495,-70.80499,306.81,1.27,1.12,2022-03-12,342,T,69,6.1NRT,287.49,13.4,N
1646,-36.46698,-72.73219,303.51,2.61,1.55,2022-03-12,527,A,49,6.1NRT,288.47,27.54,N
1679,-32.80466,-70.95059,323.6,1.0,1.0,2022-03-12,1441,T,79,6.1NRT,298.21,16.76,D
1683,-36.4567,-72.75409,316.03,1.03,1.01,2022-03-12,1444,T,42,6.1NRT,293.22,11.85,D
1684,-36.4754,-72.74121,315.69,1.03,1.01,2022-03-12,1444,T,35,6.1NRT,296.59,9.83,D
1685,-36.48272,-72.75471999999999,318.63,1.03,1.01,2022-03-12,1444,T,31,6.1NRT,295.73,12.39,D
1686,-36.50091,-72.75919,320.9,1.03,1.01,2022-03-12,1444,T,57,6.1NRT,299.15,14.3,D
1687,-37.4834,-73.33109,305.39,1.04,1.02,2022-03-12,1444,T,15,6.1NRT,293.43,4.45,D
1688,-37.71618,-72.23661,306.97,1.0,1.0,2022-03-12,1444,T,36,6.1NRT,293.62,3.52,D
1689,-37.917790000000004,-72.30806,310.06,1.0,1.0,2022-03-12,1444,T,63,6.1NRT,294.96,7.49,D
1690,-37.80404,-73.39963,303.22,1.04,1.02,2022-03-12,1444,T,40,6.1NRT,292.7,2.4,D
1691,-38.23595,-72.39611,347.56,1.0,1.0,2022-03-12,1444,T,95,6.1NRT,295.24,53.15,D
1692,-38.23766,-72.38467,338.67,1.0,1.0,2022-03-12,1444,T,85,6.1NRT,292.75,37.43,D
1693,-38.24496,-72.39825,327.5,1.0,1.0,2022-03-12,1444,T,84,6.1NRT,292.6,21.52,D
1694,-38.50418,-72.51419,352.08,1.0,1.0,2022-03-12,1444,T,97,6.1NRT,296.14,64.35,D
1695,-38.50591,-72.5027,330.83,1.0,1.0,2022-03-12,1444,T,86,6.1NRT,296.01,27.52,D
1696,-17.49462,-71.34973000000001,323.16,1.56,1.23,2022-03-12,1439,T,0,6.1NRT,300.87,12.3,D
