,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
1535,-32.75802,-71.47459,309.62,1.0,1.0,2022-03-06,601,A,78,6.1NRT,283.07,12.85,N
1537,-17.483079999999998,-71.35343,301.23,1.3,1.13,2022-03-06,559,A,39,6.1NRT,287.8,7.44,N
2092,-37.928909999999995,-72.3223,329.73,4.05,1.87,2022-03-06,1942,A,77,6.1NRT,286.16,205.67,D
