Unnamed: 0,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
27208,-38.03444,-72.36023,308.68,0.4,0.44,2021-12-29,520,N,nominal,2.0NRT,288.96,2.02,N
27209,-38.07962,-72.51875,299.75,0.41,0.45,2021-12-29,520,N,nominal,2.0NRT,287.26,0.8,N
27210,-38.33516,-71.96191,307.74,0.57,0.43,2021-12-29,520,N,nominal,2.0NRT,282.19,1.85,N
27211,-38.09031,-73.34262,296.53,0.45,0.47,2021-12-29,520,N,nominal,2.0NRT,283.58,0.83,N
27212,-38.21091,-73.19998000000002,331.24,0.44,0.46,2021-12-29,520,N,nominal,2.0NRT,283.6,3.78,N
27213,-38.21407,-73.20602,302.72,0.44,0.46,2021-12-29,520,N,nominal,2.0NRT,282.35,0.61,N
27214,-38.21525,-73.20083000000002,315.75,0.44,0.46,2021-12-29,520,N,nominal,2.0NRT,282.29,2.67,N
27215,-38.27773,-73.20445,296.54,0.44,0.46,2021-12-29,520,N,nominal,2.0NRT,283.68,1.4,N
27216,-38.2819,-73.20599,311.28,0.44,0.46,2021-12-29,520,N,nominal,2.0NRT,284.0,1.4,N
27217,-38.28302,-73.20098,318.82,0.44,0.46,2021-12-29,520,N,nominal,2.0NRT,284.4,1.4,N
27218,-38.28501,-73.21233000000002,303.17,0.44,0.46,2021-12-29,520,N,nominal,2.0NRT,283.84,1.33,N
27219,-38.28601,-73.20786,299.2,0.44,0.46,2021-12-29,520,N,nominal,2.0NRT,283.95,1.3,N
27220,-38.28714,-73.20278,312.01,0.44,0.46,2021-12-29,520,N,nominal,2.0NRT,283.52,1.3,N
27221,-38.28915,-73.21404,311.06,0.44,0.46,2021-12-29,520,N,nominal,2.0NRT,283.39,1.33,N
27222,-38.29023,-73.20915,305.85,0.44,0.46,2021-12-29,520,N,nominal,2.0NRT,283.54,1.3,N
27223,-38.32659,-73.27727,304.8,0.44,0.46,2021-12-29,520,N,nominal,2.0NRT,283.74,0.82,N
27224,-38.35944,-73.15134,313.4,0.43,0.46,2021-12-29,520,N,nominal,2.0NRT,284.83,1.91,N
27225,-38.36056,-73.14638000000002,311.88,0.43,0.46,2021-12-29,520,N,nominal,2.0NRT,284.77,1.91,N
27226,-38.36258,-73.15745,296.32,0.43,0.46,2021-12-29,520,N,nominal,2.0NRT,283.86,0.56,N
27227,-38.3648,-73.14751,305.1,0.43,0.46,2021-12-29,520,N,nominal,2.0NRT,285.24,1.82,N
27228,-38.36804,-73.13304000000002,308.34,0.43,0.46,2021-12-29,520,N,nominal,2.0NRT,286.72,1.07,N
27229,-38.37213,-73.13486999999998,301.06,0.43,0.46,2021-12-29,520,N,nominal,2.0NRT,285.43,1.07,N
27230,-38.37099,-73.16001,352.23,0.43,0.46,2021-12-29,520,N,nominal,2.0NRT,295.0,6.8,N
27231,-38.36994,-73.16473,314.42,0.43,0.46,2021-12-29,520,N,nominal,2.0NRT,286.18,6.8,N
27232,-38.37206,-73.15524,300.52,0.43,0.46,2021-12-29,520,N,nominal,2.0NRT,284.48,0.61,N
27233,-38.37408,-73.16629,309.07,0.43,0.46,2021-12-29,520,N,nominal,2.0NRT,284.97,6.8,N
27234,-38.37513,-73.16161,303.74,0.43,0.46,2021-12-29,520,N,nominal,2.0NRT,285.7,6.8,N
27235,-38.37618,-73.15693,296.98,0.43,0.46,2021-12-29,520,N,nominal,2.0NRT,284.02,0.61,N
27236,-38.36402,-73.23151,352.51,0.43,0.46,2021-12-29,520,N,nominal,2.0NRT,290.35,5.26,N
27237,-38.3653,-73.22582,298.52,0.43,0.46,2021-12-29,520,N,nominal,2.0NRT,285.38,5.26,N
27238,-38.36652,-73.22034000000002,304.22,0.43,0.46,2021-12-29,520,N,nominal,2.0NRT,285.87,1.08,N
27239,-38.36925,-73.22836,309.05,0.43,0.46,2021-12-29,520,N,nominal,2.0NRT,285.71,5.26,N
27240,-38.37043,-73.22305,306.15,0.43,0.46,2021-12-29,520,N,nominal,2.0NRT,285.71,1.08,N
27241,-38.37158,-73.2179,301.79,0.43,0.46,2021-12-29,520,N,nominal,2.0NRT,285.45,1.08,N
27242,-38.42035,-73.01869,333.32,0.42,0.45,2021-12-29,520,N,nominal,2.0NRT,285.99,2.16,N
27243,-38.35819,-73.29796999999998,297.15,0.44,0.46,2021-12-29,520,N,nominal,2.0NRT,283.26,1.5,N
27244,-38.38068,-73.23781,300.09,0.43,0.46,2021-12-29,520,N,nominal,2.0NRT,285.54,0.97,N
27245,-38.38491,-73.23907,308.78,0.43,0.46,2021-12-29,520,N,nominal,2.0NRT,285.53,0.97,N
27246,-38.41246,-73.13513,323.04,0.43,0.46,2021-12-29,520,N,nominal,2.0NRT,288.39,2.11,N
27247,-38.41372,-73.12945,325.71,0.43,0.46,2021-12-29,520,N,nominal,2.0NRT,288.55,9.21,N
27248,-38.41485,-73.1243,355.58,0.43,0.46,2021-12-29,520,N,nominal,2.0NRT,293.32,9.21,N
27249,-38.41599,-73.11913,338.44,0.43,0.46,2021-12-29,520,N,nominal,2.0NRT,286.5,3.94,N
27250,-38.41113,-73.1412,305.2,0.43,0.46,2021-12-29,520,N,nominal,2.0NRT,285.57,2.11,N
27251,-38.39976,-73.21284,321.15,0.43,0.46,2021-12-29,520,N,nominal,2.0NRT,286.83,2.1,N
27252,-38.40081,-73.20808000000002,320.74,0.43,0.46,2021-12-29,520,N,nominal,2.0NRT,286.45,2.1,N
27253,-38.41796,-73.1305,344.0,0.43,0.46,2021-12-29,520,N,nominal,2.0NRT,291.48,9.21,N
27254,-38.41913,-73.12521,341.61,0.43,0.46,2021-12-29,520,N,nominal,2.0NRT,291.81,9.21,N
27255,-38.42025,-73.12013,323.35,0.43,0.46,2021-12-29,520,N,nominal,2.0NRT,288.47,3.94,N
27256,-38.39866,-73.21781,295.89,0.43,0.46,2021-12-29,520,N,nominal,2.0NRT,285.18,0.77,N
27257,-38.41666,-73.13645,301.53,0.43,0.46,2021-12-29,520,N,nominal,2.0NRT,285.81,2.11,N
27258,-38.40411,-73.21354000000002,323.45,0.43,0.46,2021-12-29,520,N,nominal,2.0NRT,287.95,4.82,N
27259,-38.40516,-73.2088,355.95,0.43,0.46,2021-12-29,520,N,nominal,2.0NRT,291.79,4.82,N
27260,-38.42334,-73.12643,343.76,0.43,0.46,2021-12-29,520,N,nominal,2.0NRT,292.32,11.29,N
27261,-38.42444,-73.12141,342.83,0.43,0.46,2021-12-29,520,N,nominal,2.0NRT,289.63,11.38,N
27262,-38.40297,-73.21866999999997,307.37,0.43,0.46,2021-12-29,520,N,nominal,2.0NRT,286.18,1.2,N
27263,-38.40615,-73.2043,301.35,0.43,0.46,2021-12-29,520,N,nominal,2.0NRT,285.56,1.38,N
27264,-38.42213,-73.13194,306.73,0.43,0.46,2021-12-29,520,N,nominal,2.0NRT,286.12,11.29,N
27265,-38.40842,-73.21436,322.95,0.43,0.46,2021-12-29,520,N,nominal,2.0NRT,288.2,4.82,N
27266,-38.40952,-73.20936999999998,326.66,0.43,0.46,2021-12-29,520,N,nominal,2.0NRT,289.01,4.82,N
27267,-38.40594,-73.22564,295.43,0.43,0.46,2021-12-29,520,N,nominal,2.0NRT,285.14,1.2,N
27268,-38.4072,-73.21989,301.47,0.43,0.46,2021-12-29,520,N,nominal,2.0NRT,285.78,1.2,N
27269,-38.41058,-73.20464,309.74,0.43,0.46,2021-12-29,520,N,nominal,2.0NRT,286.07,1.38,N
27270,-38.41267,-73.2155,326.01,0.43,0.46,2021-12-29,520,N,nominal,2.0NRT,286.19,3.11,N
27271,-38.41386,-73.2101,332.24,0.43,0.46,2021-12-29,520,N,nominal,2.0NRT,287.42,3.11,N
27272,-38.4073,-73.21092,348.32,0.43,0.46,2021-12-29,520,N,nominal,2.0NRT,291.7,4.53,N
27273,-38.40837,-73.20623,337.17,0.43,0.46,2021-12-29,520,N,nominal,2.0NRT,288.1,4.53,N
27274,-38.40492,-73.22137,312.26,0.43,0.46,2021-12-29,520,N,nominal,2.0NRT,286.82,1.52,N
27275,-38.40615,-73.21595,309.6,0.43,0.46,2021-12-29,520,N,nominal,2.0NRT,286.65,1.52,N
27276,-38.42696,-73.12439,303.79,0.43,0.46,2021-12-29,520,N,nominal,2.0NRT,285.59,1.5,N
27277,-38.41167,-73.21155999999998,320.55,0.43,0.46,2021-12-29,520,N,nominal,2.0NRT,287.16,4.53,N
27278,-38.41277,-73.2067,326.46,0.43,0.46,2021-12-29,520,N,nominal,2.0NRT,287.0,4.53,N
27279,-38.4091,-73.22284,296.24,0.43,0.46,2021-12-29,520,N,nominal,2.0NRT,285.15,1.52,N
27280,-38.41042,-73.21703000000002,310.97,0.43,0.46,2021-12-29,520,N,nominal,2.0NRT,286.16,1.52,N
27281,-38.41588,-73.21285999999998,297.97,0.43,0.46,2021-12-29,520,N,nominal,2.0NRT,284.95,0.9,N
27282,-38.43692,-73.17961,297.94,0.43,0.46,2021-12-29,520,N,nominal,2.0NRT,286.78,0.68,N
27283,-38.4411,-73.18105,333.9,0.43,0.46,2021-12-29,520,N,nominal,2.0NRT,289.56,4.16,N
27284,-38.44181,-73.19781,322.26,0.43,0.46,2021-12-29,520,N,nominal,2.0NRT,288.12,2.78,N
27285,-38.44229,-73.21569000000002,336.34,0.43,0.46,2021-12-29,520,N,nominal,2.0NRT,288.1,2.26,N
27286,-38.44594,-73.19948000000002,296.24,0.43,0.46,2021-12-29,520,N,nominal,2.0NRT,285.5,0.7,N
27287,-38.44518,-73.22285,303.5,0.43,0.46,2021-12-29,520,N,nominal,2.0NRT,286.38,2.26,N
27288,-38.44656,-73.21670999999998,314.69,0.43,0.46,2021-12-29,520,N,nominal,2.0NRT,287.39,2.26,N
27289,-38.45531,-73.19781,333.09,0.43,0.46,2021-12-29,520,N,nominal,2.0NRT,286.22,3.01,N
27290,-38.45645,-73.19275999999998,345.38,0.43,0.46,2021-12-29,520,N,nominal,2.0NRT,286.77,6.24,N
27291,-38.45946,-73.19938,309.82,0.43,0.46,2021-12-29,520,N,nominal,2.0NRT,281.25,3.01,N
27292,-38.47588,-73.22655,302.22,0.43,0.46,2021-12-29,520,N,nominal,2.0NRT,284.67,3.74,N
27293,-38.48005,-73.22803,337.91,0.43,0.46,2021-12-29,520,N,nominal,2.0NRT,286.88,3.74,N
27294,-38.48118,-73.22293,320.35,0.43,0.46,2021-12-29,520,N,nominal,2.0NRT,282.92,3.76,N
27295,-38.48756,-73.2145,296.93,0.43,0.46,2021-12-29,520,N,nominal,2.0NRT,282.25,0.84,N
27296,-39.48165,-71.16167,296.08,0.5,0.41,2021-12-29,520,N,nominal,2.0NRT,282.48,0.67,N
27297,-39.48891,-71.1453,320.37,0.5,0.41,2021-12-29,520,N,nominal,2.0NRT,285.84,1.89,N
27298,-39.49258,-71.14678,300.69,0.5,0.41,2021-12-29,520,N,nominal,2.0NRT,284.51,1.7,N
27299,-39.52161,-71.10075,322.16,0.5,0.41,2021-12-29,520,N,nominal,2.0NRT,285.04,3.26,N
27300,-39.51134,-71.15207,299.99,0.5,0.41,2021-12-29,520,N,nominal,2.0NRT,283.02,1.16,N
27301,-39.52387,-71.08937,297.57,0.5,0.41,2021-12-29,520,N,nominal,2.0NRT,286.35,0.72,N
27302,-39.52188,-71.11916,296.54,0.5,0.41,2021-12-29,520,N,nominal,2.0NRT,283.24,1.35,N
27303,-39.52299,-71.11359,295.62,0.5,0.41,2021-12-29,520,N,nominal,2.0NRT,285.26,1.73,N
27304,-39.52526,-71.10226,311.09,0.5,0.41,2021-12-29,520,N,nominal,2.0NRT,286.87,2.61,N
27305,-39.52639,-71.09657,297.02,0.5,0.41,2021-12-29,520,N,nominal,2.0NRT,284.62,2.61,N
27306,-39.52753,-71.09087,297.06,0.5,0.41,2021-12-29,520,N,nominal,2.0NRT,285.26,3.24,N
27307,-39.52869000000001,-71.08506,296.38,0.5,0.41,2021-12-29,520,N,nominal,2.0NRT,285.51,3.24,N
27308,-39.53007,-71.09798,324.98,0.5,0.41,2021-12-29,520,N,nominal,2.0NRT,296.0,2.61,N
27309,-39.5312,-71.0923,330.78,0.5,0.41,2021-12-29,520,N,nominal,2.0NRT,295.21,3.24,N
27310,-39.53234000000001,-71.08657,341.41,0.5,0.41,2021-12-29,520,N,nominal,2.0NRT,296.79,3.24,N
27311,-39.5267,-71.11488,299.5,0.5,0.41,2021-12-29,520,N,nominal,2.0NRT,285.42,1.73,N
27312,-39.52781,-71.10932,317.27,0.5,0.41,2021-12-29,520,N,nominal,2.0NRT,289.15,1.73,N
27313,-39.52892,-71.10373,318.64,0.5,0.41,2021-12-29,520,N,nominal,2.0NRT,294.32,2.61,N
27314,-39.53351,-71.08073,316.97,0.5,0.41,2021-12-29,520,N,nominal,2.0NRT,290.73,2.79,N
27315,-39.51001,-71.15371999999998,300.12,0.5,0.41,2021-12-29,520,N,nominal,2.0NRT,283.02,0.86,N
27316,-39.52172,-71.09656,300.21,0.5,0.41,2021-12-29,520,N,nominal,2.0NRT,283.92,0.89,N
27317,-39.52537,-71.09808000000002,322.58,0.5,0.41,2021-12-29,520,N,nominal,2.0NRT,285.13,3.59,N
27318,-39.52771,-71.08667,310.72,0.5,0.41,2021-12-29,520,N,nominal,2.0NRT,289.07,3.29,N
27319,-39.52903,-71.09955,325.86,0.5,0.41,2021-12-29,520,N,nominal,2.0NRT,296.24,3.59,N
27320,-39.53019000000001,-71.09385,326.2,0.5,0.41,2021-12-29,520,N,nominal,2.0NRT,292.4,3.59,N
27321,-39.53136,-71.08816,324.41,0.5,0.41,2021-12-29,520,N,nominal,2.0NRT,290.88,3.29,N
27322,-39.53255,-71.08233,329.21,0.5,0.41,2021-12-29,520,N,nominal,2.0NRT,292.65,3.29,N
27323,-39.52559,-71.11636,311.65,0.5,0.41,2021-12-29,520,N,nominal,2.0NRT,286.07,2.4,N
27324,-39.52673,-71.11081999999998,306.94,0.5,0.41,2021-12-29,520,N,nominal,2.0NRT,288.07,3.12,N
27325,-39.52787,-71.10524000000002,318.0,0.5,0.41,2021-12-29,520,N,nominal,2.0NRT,292.9,3.12,N
27326,-39.53276,-71.10069,329.84,0.5,0.41,2021-12-29,520,N,nominal,2.0NRT,288.63,3.71,N
27327,-39.53619000000001,-71.08389,335.26,0.5,0.41,2021-12-29,520,N,nominal,2.0NRT,297.39,3.96,N
27328,-39.5316,-71.10635,298.53,0.5,0.41,2021-12-29,520,N,nominal,2.0NRT,283.16,1.5,N
27329,-39.5339,-71.0951,314.21,0.5,0.41,2021-12-29,520,N,nominal,2.0NRT,290.38,3.71,N
27330,-39.53503,-71.08955999999998,318.32,0.5,0.41,2021-12-29,520,N,nominal,2.0NRT,293.66,3.96,N
27331,-39.53987,-71.08521,313.29,0.5,0.41,2021-12-29,520,N,nominal,2.0NRT,286.17,3.96,N
27332,-39.54102,-71.07956999999998,314.84,0.5,0.41,2021-12-29,520,N,nominal,2.0NRT,285.54,2.49,N
27333,-41.47028,-71.68395,333.81,0.49,0.4,2021-12-29,522,N,nominal,2.0NRT,284.58,4.61,N
27334,-41.47229,-71.69363,336.86,0.49,0.4,2021-12-29,522,N,nominal,2.0NRT,290.96,11.24,N
27335,-41.47372,-71.68643,344.35,0.49,0.4,2021-12-29,522,N,nominal,2.0NRT,294.88,5.77,N
27336,-41.47577,-71.69592,344.43,0.49,0.4,2021-12-29,522,N,nominal,2.0NRT,295.98,11.24,N
27337,-41.47717,-71.68893,313.92,0.49,0.4,2021-12-29,522,N,nominal,2.0NRT,291.48,5.77,N
27338,-41.47928,-71.69809000000002,343.58,0.49,0.4,2021-12-29,522,N,nominal,2.0NRT,293.35,21.03,N
27339,-41.48883,-71.65032,320.53,0.49,0.4,2021-12-29,522,N,nominal,2.0NRT,273.45,3.94,N
27340,-41.48981,-71.64546,315.65,0.49,0.4,2021-12-29,522,N,nominal,2.0NRT,279.53,1.77,N
27341,-41.48061,-71.71108000000002,353.89,0.49,0.4,2021-12-29,522,N,nominal,2.0NRT,290.41,8.71,N
27342,-41.48288,-71.69979000000002,344.85,0.49,0.4,2021-12-29,522,N,nominal,2.0NRT,294.19,21.03,N
27343,-41.47954,-71.71639,308.57,0.49,0.4,2021-12-29,522,N,nominal,2.0NRT,284.7,8.71,N
27344,-41.49459,-71.64116999999997,302.25,0.49,0.4,2021-12-29,522,N,nominal,2.0NRT,277.45,1.77,N
27345,-41.51283,-71.54964,300.71,0.48,0.4,2021-12-29,522,N,nominal,2.0NRT,271.18,1.0,N
27346,-41.51397,-71.54393,306.28,0.48,0.4,2021-12-29,522,N,nominal,2.0NRT,267.5,0.86,N
27347,-41.48329,-71.71729,320.34,0.49,0.4,2021-12-29,522,N,nominal,2.0NRT,283.82,3.37,N
27348,-41.48435,-71.71204,322.23,0.49,0.4,2021-12-29,522,N,nominal,2.0NRT,286.92,3.37,N
27349,-41.4854,-71.70682,346.56,0.49,0.4,2021-12-29,522,N,nominal,2.0NRT,290.49,11.07,N
27350,-41.4994,-71.6367,305.37,0.49,0.4,2021-12-29,522,N,nominal,2.0NRT,286.87,2.46,N
27351,-41.48705,-71.71816,331.66,0.49,0.4,2021-12-29,522,N,nominal,2.0NRT,285.78,3.37,N
27352,-41.50185,-71.6441,320.79,0.49,0.4,2021-12-29,522,N,nominal,2.0NRT,289.61,6.3,N
27353,-41.50297,-71.6385,330.84,0.49,0.4,2021-12-29,522,N,nominal,2.0NRT,289.94,2.46,N
27354,-41.486,-71.72335,311.37,0.49,0.4,2021-12-29,522,N,nominal,2.0NRT,282.79,2.12,N
27355,-41.50419,-71.63238,308.54,0.49,0.4,2021-12-29,522,N,nominal,2.0NRT,287.3,2.46,N
27356,-41.50538,-71.62638000000003,306.93,0.49,0.4,2021-12-29,522,N,nominal,2.0NRT,283.19,2.68,N
27357,-41.50658,-71.64005999999998,317.22,0.49,0.4,2021-12-29,522,N,nominal,2.0NRT,292.03,2.49,N
27358,-41.50775,-71.63419,300.21,0.49,0.4,2021-12-29,522,N,nominal,2.0NRT,284.68,2.49,N
27359,-41.51022,-71.64151,330.4,0.49,0.4,2021-12-29,522,N,nominal,2.0NRT,290.84,2.49,N
27360,-41.51137,-71.63574,325.17,0.49,0.4,2021-12-29,522,N,nominal,2.0NRT,288.9,2.49,N
27361,-41.49347,-71.72532,308.11,0.49,0.4,2021-12-29,522,N,nominal,2.0NRT,285.94,2.03,N
27362,-41.48396,-71.71236,335.38,0.49,0.4,2021-12-29,522,N,nominal,2.0NRT,287.59,6.84,N
27363,-41.48502,-71.70714,340.13,0.49,0.4,2021-12-29,522,N,nominal,2.0NRT,288.78,6.84,N
27364,-41.48288,-71.7176,302.68,0.49,0.4,2021-12-29,522,N,nominal,2.0NRT,281.18,2.7,N
27365,-41.48616,-71.70159,305.28,0.49,0.4,2021-12-29,522,N,nominal,2.0NRT,289.77,2.82,N
27366,-41.49932,-71.63727,310.14,0.49,0.4,2021-12-29,522,N,nominal,2.0NRT,287.55,4.76,N
27367,-41.50192,-71.6246,301.17,0.48,0.4,2021-12-29,522,N,nominal,2.0NRT,285.62,1.25,N
27368,-41.48665,-71.71848,335.54,0.49,0.4,2021-12-29,522,N,nominal,2.0NRT,285.63,2.7,N
27369,-41.50289,-71.63902,331.93,0.49,0.4,2021-12-29,522,N,nominal,2.0NRT,291.89,4.76,N
27370,-41.48559,-71.72366,310.94,0.49,0.4,2021-12-29,522,N,nominal,2.0NRT,283.09,2.7,N
27371,-41.50413,-71.63293,310.52,0.49,0.4,2021-12-29,522,N,nominal,2.0NRT,287.56,1.25,N
27372,-41.50536,-71.62694,302.99,0.48,0.4,2021-12-29,522,N,nominal,2.0NRT,284.79,1.25,N
27373,-41.50651,-71.64053,316.99,0.49,0.4,2021-12-29,522,N,nominal,2.0NRT,292.41,4.06,N
27374,-41.50769,-71.63472,301.29,0.49,0.4,2021-12-29,522,N,nominal,2.0NRT,286.98,2.29,N
27375,-41.51013,-71.64199,329.14,0.49,0.4,2021-12-29,522,N,nominal,2.0NRT,290.32,4.06,N
27376,-41.5113,-71.63625,327.76,0.49,0.4,2021-12-29,522,N,nominal,2.0NRT,289.37,2.29,N
27377,-41.49308,-71.72561999999998,306.46,0.49,0.4,2021-12-29,522,N,nominal,2.0NRT,286.04,1.57,N
27378,-41.49451,-71.7379,307.84,0.49,0.4,2021-12-29,522,N,nominal,2.0NRT,285.64,2.45,N
27379,-41.49681,-71.72662,300.21,0.49,0.4,2021-12-29,522,N,nominal,2.0NRT,285.31,1.2,N
27381,-47.41177,-71.98334,327.56,0.42,0.37,2021-12-29,522,N,nominal,2.0NRT,286.44,1.56,N
27382,-47.41273,-71.9782,304.88,0.41,0.37,2021-12-29,522,N,nominal,2.0NRT,285.1,1.71,N
27383,-47.41514,-71.98487,298.46,0.42,0.37,2021-12-29,522,N,nominal,2.0NRT,283.9,1.56,N
28205,-38.35813,-73.23087,314.52,0.78,0.78,2021-12-29,703,N,nominal,2.0NRT,283.47,5.26,N
28206,-38.36554,-73.22868000000003,318.85,0.78,0.78,2021-12-29,703,N,nominal,2.0NRT,282.45,5.26,N
28207,-38.36557,-73.22246,301.34,0.78,0.78,2021-12-29,703,N,nominal,2.0NRT,281.39,2.62,N
28208,-38.37326,-73.1665,304.82,0.78,0.78,2021-12-29,703,N,nominal,2.0NRT,282.66,2.76,N
28209,-38.41058,-73.1305,304.7,0.79,0.78,2021-12-29,703,N,nominal,2.0NRT,283.5,2.44,N
28210,-38.41805,-73.1256,333.29,0.79,0.78,2021-12-29,703,N,nominal,2.0NRT,285.36,6.57,N
28211,-38.418,-73.13311999999998,302.47,0.79,0.78,2021-12-29,703,N,nominal,2.0NRT,283.27,6.57,N
28212,-38.4181,-73.11691,299.26,0.79,0.78,2021-12-29,703,N,nominal,2.0NRT,282.08,5.0,N
28213,-38.42546,-73.12708,323.74,0.79,0.78,2021-12-29,703,N,nominal,2.0NRT,283.08,6.57,N
28214,-38.42553,-73.11828,327.85,0.79,0.78,2021-12-29,703,N,nominal,2.0NRT,280.92,5.0,N
28215,-38.36462,-73.23236,331.95,0.78,0.78,2021-12-29,703,N,nominal,2.0NRT,283.9,9.03,N
28216,-38.36463,-73.22599,307.34,0.78,0.78,2021-12-29,703,N,nominal,2.0NRT,281.98,5.34,N
28217,-38.41663,-73.12955,319.0,0.79,0.78,2021-12-29,703,N,nominal,2.0NRT,284.3,14.82,N
28218,-38.41665,-73.12057,316.19,0.79,0.78,2021-12-29,703,N,nominal,2.0NRT,283.5,9.23,N
28219,-38.42408,-73.12292,355.65,0.79,0.78,2021-12-29,703,N,nominal,2.0NRT,285.28,9.23,N
30070,-32.80075,-70.95473,315.36,0.39,0.6,2021-12-30,459,N,nominal,2.0NRT,286.38,2.54,N
30071,-32.80188,-70.95034,299.19,0.39,0.6,2021-12-30,459,N,nominal,2.0NRT,285.52,1.45,N
30073,-34.10408,-70.45715,324.75,0.35,0.56,2021-12-30,459,N,nominal,2.0NRT,284.65,2.2,N
30074,-34.10347,-70.45818,318.24,0.34,0.56,2021-12-30,459,N,nominal,2.0NRT,283.66,1.87,N
30075,-34.10439,-70.45451,297.39,0.34,0.56,2021-12-30,459,N,nominal,2.0NRT,284.13,1.22,N
30076,-34.10831,-70.46103000000002,299.62,0.34,0.56,2021-12-30,459,N,nominal,2.0NRT,283.15,0.7,N
30078,-36.86249,-71.38245,296.87,0.33,0.55,2021-12-30,501,N,nominal,2.0NRT,276.07,1.04,N
30079,-36.74436,-73.12656,312.42,0.41,0.6,2021-12-30,501,N,nominal,2.0NRT,284.47,1.64,N
30095,-39.5209,-71.09772,301.27,0.55,0.51,2021-12-30,501,N,nominal,2.0NRT,279.95,2.34,N
30096,-39.5224,-71.09169,309.24,0.55,0.51,2021-12-30,501,N,nominal,2.0NRT,278.95,2.34,N
30097,-39.52534,-71.1003,310.0,0.55,0.51,2021-12-30,501,N,nominal,2.0NRT,280.36,2.34,N
30098,-39.52685,-71.09419,313.8,0.55,0.51,2021-12-30,501,N,nominal,2.0NRT,279.7,2.34,N
30099,-39.5284,-71.08794,301.57,0.55,0.51,2021-12-30,501,N,nominal,2.0NRT,279.48,1.76,N
30100,-39.54363,-71.08781,314.1,0.55,0.51,2021-12-30,501,N,nominal,2.0NRT,279.69,3.19,N
30101,-39.54501,-71.08221999999998,299.56,0.55,0.51,2021-12-30,501,N,nominal,2.0NRT,280.86,1.93,N
30102,-41.47708,-71.71088,308.62,0.53,0.5,2021-12-30,501,N,nominal,2.0NRT,283.26,2.6,N
30103,-41.48048,-71.71732,299.63,0.53,0.5,2021-12-30,501,N,nominal,2.0NRT,279.9,3.04,N
30104,-41.48178,-71.71209,301.93,0.53,0.5,2021-12-30,501,N,nominal,2.0NRT,281.57,2.6,N
30105,-41.5387,-71.50223000000003,297.35,0.52,0.5,2021-12-30,501,N,nominal,2.0NRT,279.67,1.73,N
30106,-41.51039,-71.637,298.54,0.52,0.5,2021-12-30,501,N,nominal,2.0NRT,283.79,3.08,N
30107,-41.51192,-71.63084,301.05,0.52,0.5,2021-12-30,501,N,nominal,2.0NRT,282.72,2.24,N
30108,-41.53503,-71.53721,297.19,0.52,0.5,2021-12-30,501,N,nominal,2.0NRT,283.85,2.62,N
30109,-41.54462,-71.49821,296.04,0.51,0.5,2021-12-30,501,N,nominal,2.0NRT,278.97,1.73,N
30110,-41.54618,-71.49186,300.01,0.51,0.5,2021-12-30,501,N,nominal,2.0NRT,280.75,1.36,N
