,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
212,-27.412,-70.26308,304.57,0.51,0.41,2021-12-23,529,N,nominal,2.0NRT,286.56,1.17,N
213,-27.415779999999998,-70.26398,306.69,0.51,0.41,2021-12-23,529,N,nominal,2.0NRT,286.2,1.33,N
214,-27.41677,-70.25874,298.11,0.51,0.41,2021-12-23,529,N,nominal,2.0NRT,287.47,1.33,N
221,-28.481990000000003,-71.25001999999999,299.36,0.55,0.43,2021-12-23,529,N,nominal,2.0NRT,287.72,1.55,N
248,-32.803490000000004,-70.95246999999999,330.93,0.46,0.39,2021-12-23,531,N,nominal,2.0NRT,290.03,7.57,N
251,-33.296279999999996,-70.72946,328.35,0.45,0.39,2021-12-23,531,N,nominal,2.0NRT,292.03,2.85,N
253,-33.7809,-70.8595,306.07,0.44,0.39,2021-12-23,531,N,nominal,2.0NRT,286.54,1.57,N
254,-34.105940000000004,-70.45626,333.27,0.43,0.38,2021-12-23,531,N,nominal,2.0NRT,293.68,13.78,N
255,-34.109390000000005,-70.4573,299.87,0.43,0.38,2021-12-23,531,N,nominal,2.0NRT,287.8,13.78,N
259,-35.48144,-71.50771,306.52,0.45,0.39,2021-12-23,531,N,nominal,2.0NRT,286.54,0.76,N
260,-35.48196,-71.50936999999999,306.77,0.45,0.39,2021-12-23,531,N,nominal,2.0NRT,286.54,0.95,N
261,-35.50357,-71.47394,301.54,0.45,0.39,2021-12-23,531,N,nominal,2.0NRT,286.84,0.64,N
262,-35.506190000000004,-71.47985,299.97,0.45,0.39,2021-12-23,531,N,nominal,2.0NRT,286.74,0.64,N
264,-36.86528,-71.37821,314.39,0.43,0.38,2021-12-23,531,N,nominal,2.0NRT,288.0,2.09,N
282,-38.06897,-72.52457,301.02,0.45,0.39,2021-12-23,533,N,nominal,2.0NRT,287.73,0.99,N
283,-38.07162,-72.53036,299.18,0.45,0.39,2021-12-23,533,N,nominal,2.0NRT,287.08,1.18,N
284,-38.07574,-72.64725,346.21,0.45,0.39,2021-12-23,533,N,nominal,2.0NRT,288.99,3.96,N
285,-38.07672,-72.6421,317.73,0.45,0.39,2021-12-23,533,N,nominal,2.0NRT,286.36,3.96,N
286,-38.07931,-72.64832,327.19,0.45,0.39,2021-12-23,533,N,nominal,2.0NRT,287.07,3.96,N
287,-38.08028,-72.64319,330.38,0.45,0.39,2021-12-23,533,N,nominal,2.0NRT,287.87,3.96,N
288,-38.07833,-72.65349,306.29,0.45,0.39,2021-12-23,533,N,nominal,2.0NRT,285.29,1.85,N
289,-38.08126,-72.63804,299.13,0.45,0.39,2021-12-23,533,N,nominal,2.0NRT,285.28,0.83,N
290,-38.08188,-72.65465999999999,318.57,0.45,0.39,2021-12-23,533,N,nominal,2.0NRT,285.96,2.42,N
291,-38.08286,-72.64952,318.9,0.45,0.39,2021-12-23,533,N,nominal,2.0NRT,286.32,1.23,N
292,-38.08383,-72.64439,310.15,0.45,0.39,2021-12-23,533,N,nominal,2.0NRT,285.54,1.23,N
293,-38.0864,-72.65073000000001,300.6,0.45,0.39,2021-12-23,533,N,nominal,2.0NRT,284.75,1.23,N
296,-38.18347,-73.08704,330.29,0.47,0.4,2021-12-23,533,N,nominal,2.0NRT,291.34,3.88,N
297,-38.1824,-73.09254,310.71,0.47,0.4,2021-12-23,533,N,nominal,2.0NRT,286.1,3.88,N
298,-38.184490000000004,-73.08183000000001,303.5,0.47,0.4,2021-12-23,533,N,nominal,2.0NRT,288.11,2.47,N
299,-38.18707,-73.08825999999999,325.08,0.47,0.4,2021-12-23,533,N,nominal,2.0NRT,289.34,5.93,N
300,-38.18809,-73.08304,331.46,0.47,0.4,2021-12-23,533,N,nominal,2.0NRT,291.53,3.24,N
301,-38.19168,-73.0843,297.33,0.47,0.4,2021-12-23,533,N,nominal,2.0NRT,283.7,3.24,N
305,-39.44538,-71.12267,341.35,0.4,0.37,2021-12-23,533,N,nominal,2.0NRT,287.28,5.86,N
306,-39.44875,-71.12366,350.54,0.4,0.37,2021-12-23,533,N,nominal,2.0NRT,296.75,5.86,N
307,-39.44794,-71.1283,307.4,0.4,0.37,2021-12-23,533,N,nominal,2.0NRT,280.62,2.01,N
308,-39.450509999999994,-71.1339,326.76,0.4,0.37,2021-12-23,533,N,nominal,2.0NRT,290.08,1.78,N
309,-39.45309,-71.13944000000001,305.08,0.4,0.37,2021-12-23,533,N,nominal,2.0NRT,290.25,1.76,N
310,-39.45388,-71.13485,306.36,0.4,0.37,2021-12-23,533,N,nominal,2.0NRT,290.98,1.78,N
