,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
636,-23.782320000000002,-70.32179000000001,308.96,0.48,0.65,2022-05-12,501,N,nominal,2.0NRT,281.29,2.05,N
637,-23.82152,-70.31676,312.06,0.48,0.65,2022-05-12,504,N,nominal,2.0NRT,282.13,2.08,N
638,-23.822029999999998,-70.31766,315.94,0.48,0.65,2022-05-12,504,N,nominal,2.0NRT,283.51,2.09,N
952,-17.488410000000002,-71.35965999999999,300.35,0.43,0.62,2022-05-12,642,N,nominal,2.0NRT,288.59,3.59,N
953,-17.494220000000002,-71.36032,342.55,0.43,0.62,2022-05-12,642,N,nominal,2.0NRT,290.81,3.59,N
954,-17.49428,-71.36015,343.86,0.44,0.62,2022-05-12,642,N,nominal,2.0NRT,290.63,7.31,N
2284,-17.51192,-69.56237,367.0,0.44,0.62,2022-05-12,1732,N,high,2.0NRT,304.75,1.11,D
2314,-17.41512,-71.28804000000001,338.16,0.56,0.69,2022-05-12,1732,N,low,2.0NRT,309.33,1.85,D
2851,-17.492060000000002,-71.35686,336.87,0.59,0.7,2022-05-12,1910,N,nominal,2.0NRT,299.52,4.4,D
3860,-33.29337,-70.72804000000001,309.78,0.35,0.57,2022-05-13,629,N,nominal,2.0NRT,274.74,1.81,N
3861,-36.745979999999996,-73.12518,308.14,0.56,0.52,2022-05-13,629,N,nominal,2.0NRT,280.59,2.13,N
3866,-38.247370000000004,-73.48705,306.58,0.55,0.51,2022-05-13,629,N,nominal,2.0NRT,278.59,1.72,N
4082,-17.491429999999998,-71.35696,332.69,0.43,0.46,2022-05-13,622,N,nominal,2.0NRT,291.71,2.62,N
4083,-17.49098,-71.36054,303.21,0.43,0.46,2022-05-13,622,N,nominal,2.0NRT,289.38,2.62,N
4084,-17.4957,-71.35739000000001,309.19,0.43,0.46,2022-05-13,622,N,nominal,2.0NRT,287.51,2.62,N
5485,-17.49145,-71.35789,344.97,0.59,0.53,2022-05-13,1853,N,nominal,2.0NRT,301.28,2.78,D
5540,-36.740829999999995,-72.67426999999999,325.69,0.4,0.37,2022-05-13,1847,N,nominal,2.0NRT,288.54,1.77,D
5541,-36.74538,-73.12512,330.73,0.39,0.36,2022-05-13,1847,N,nominal,2.0NRT,291.57,7.22,D
5542,-36.27279,-72.66203,328.98,0.4,0.37,2022-05-13,1849,N,nominal,2.0NRT,289.95,2.21,D
5543,-36.12003,-72.67211,335.79,0.4,0.37,2022-05-13,1849,N,nominal,2.0NRT,288.11,5.42,D
5544,-35.79424,-72.33229,335.68,0.41,0.37,2022-05-13,1849,N,nominal,2.0NRT,287.66,3.61,D
5545,-35.40449,-71.48498000000001,326.25,0.44,0.38,2022-05-13,1849,N,nominal,2.0NRT,285.29,2.59,D
5546,-35.4692,-72.32193000000001,349.4,0.41,0.37,2022-05-13,1849,N,nominal,2.0NRT,299.08,37.45,D
5547,-35.47,-72.32648,346.95,0.41,0.37,2022-05-13,1849,N,nominal,2.0NRT,305.92,37.45,D
5548,-35.47081,-72.33111,329.43,0.41,0.37,2022-05-13,1849,N,nominal,2.0NRT,290.42,4.56,D
5549,-35.46655,-72.32734,345.27,0.41,0.37,2022-05-13,1849,N,nominal,2.0NRT,293.97,31.49,D
5550,-35.46735,-72.33192,329.09,0.41,0.37,2022-05-13,1849,N,nominal,2.0NRT,288.85,4.89,D
5551,-35.071740000000005,-72.04426,325.04,0.43,0.38,2022-05-13,1849,N,nominal,2.0NRT,292.36,2.17,D
5552,-34.98342,-71.83541,339.44,0.43,0.38,2022-05-13,1849,N,nominal,2.0NRT,292.59,3.83,D
5553,-34.74358,-71.95863,328.84,0.43,0.38,2022-05-13,1849,N,nominal,2.0NRT,293.04,2.82,D
5554,-34.52845,-71.33894000000001,329.63,0.46,0.39,2022-05-13,1849,N,nominal,2.0NRT,291.87,3.38,D
5555,-34.40698,-71.39296999999999,326.02,0.46,0.39,2022-05-13,1849,N,nominal,2.0NRT,292.49,4.29,D
5558,-33.29744,-70.72906,326.07,0.5,0.41,2022-05-13,1849,N,low,2.0NRT,297.76,1.21,D
5559,-32.80468,-70.95023,338.05,0.5,0.41,2022-05-13,1849,N,nominal,2.0NRT,298.51,5.38,D
5560,-32.800909999999995,-70.95113,336.68,0.5,0.41,2022-05-13,1849,N,nominal,2.0NRT,297.3,5.38,D
5561,-32.80247,-70.95259,340.43,0.5,0.41,2022-05-13,1849,N,nominal,2.0NRT,299.83,10.56,D
5564,-30.7647,-71.0087,327.76,0.54,0.42,2022-05-13,1849,N,nominal,2.0NRT,299.9,1.94,D
5570,-23.8263,-70.31409000000001,341.67,0.52,0.5,2022-05-13,1851,N,nominal,2.0NRT,305.29,6.43,D
6307,-23.78109,-70.31981,297.74,0.48,0.4,2022-05-14,605,N,nominal,2.0NRT,280.14,0.95,N
6308,-23.784779999999998,-70.32043,300.23,0.48,0.4,2022-05-14,605,N,nominal,2.0NRT,278.73,0.95,N
6309,-23.82294,-70.31711999999999,337.44,0.48,0.4,2022-05-14,605,N,nominal,2.0NRT,284.71,5.29,N
6464,-27.4148,-70.25825999999999,302.0,0.52,0.42,2022-05-14,605,N,nominal,2.0NRT,280.61,0.51,N
6465,-27.418670000000002,-70.25887,296.21,0.52,0.42,2022-05-14,605,N,nominal,2.0NRT,281.93,0.96,N
6466,-28.479129999999998,-71.24735,300.62,0.48,0.4,2022-05-14,608,N,nominal,2.0NRT,285.19,0.44,N
6467,-32.80488,-70.9519,301.44,0.56,0.43,2022-05-14,608,N,nominal,2.0NRT,281.84,1.09,N
6468,-33.29334,-70.72743,320.65,0.38,0.44,2022-05-14,608,N,nominal,2.0NRT,282.74,0.96,N
6469,-33.2974,-70.72805,322.94,0.38,0.44,2022-05-14,608,N,nominal,2.0NRT,282.06,1.64,N
6470,-34.10374,-70.45730999999999,296.0,0.41,0.45,2022-05-14,608,N,nominal,2.0NRT,277.47,5.06,N
6471,-34.10794,-70.4575,339.85,0.41,0.45,2022-05-14,608,N,nominal,2.0NRT,281.57,5.06,N
6472,-35.792229999999996,-72.34002,298.91,0.51,0.41,2022-05-14,608,N,nominal,2.0NRT,275.25,1.03,N
6473,-35.7929,-72.33424000000001,301.83,0.51,0.41,2022-05-14,608,N,nominal,2.0NRT,276.55,1.03,N
6474,-35.79676,-72.3348,296.76,0.51,0.41,2022-05-14,608,N,nominal,2.0NRT,275.42,1.03,N
6475,-35.79745,-72.32893,298.44,0.51,0.41,2022-05-14,608,N,nominal,2.0NRT,275.36,1.08,N
7469,-27.414179999999998,-70.25835,337.54,0.41,0.37,2022-05-14,1832,N,nominal,2.0NRT,306.07,4.53,D
7470,-23.82619,-70.31415,334.54,0.44,0.38,2022-05-14,1834,N,low,2.0NRT,305.29,5.58,D
7494,-17.49063,-71.35591,337.16,0.47,0.4,2022-05-14,1836,N,nominal,2.0NRT,303.83,6.95,D
7496,-17.00392,-71.63883,331.45,0.46,0.39,2022-05-14,1836,N,low,2.0NRT,306.06,33.62,D
7510,-38.37215,-70.80286,367.0,0.4,0.37,2022-05-14,1830,N,high,2.0NRT,294.65,14.78,D
