,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
1201,-23.78349,-70.31999,297.61,0.63,0.54,2022-05-22,516,N,nominal,2.0NRT,282.15,1.63,N
1202,-23.820970000000003,-70.31604,321.37,0.63,0.54,2022-05-22,516,N,nominal,2.0NRT,282.22,2.99,N
1203,-23.825960000000002,-70.31716,307.37,0.63,0.54,2022-05-22,516,N,nominal,2.0NRT,281.47,2.99,N
1204,-23.82516,-70.31787,329.08,0.62,0.54,2022-05-22,516,N,nominal,2.0NRT,282.34,4.37,N
1232,-27.413890000000002,-70.25944,301.46,0.52,0.5,2022-05-22,516,N,nominal,2.0NRT,282.28,1.32,N
2256,-17.13551,-71.78673,341.54,0.37,0.58,2022-05-22,1743,N,nominal,2.0NRT,288.49,2.27,D
2273,-17.0004,-71.61449,367.0,0.36,0.58,2022-05-22,1743,N,high,2.0NRT,301.17,11.25,D
2881,-23.8203,-70.31546999999999,302.22,0.6,0.71,2022-05-23,455,N,nominal,2.0NRT,278.39,0.88,N
2882,-23.82685,-70.31705,318.63,0.6,0.71,2022-05-23,455,N,nominal,2.0NRT,280.34,2.59,N
2883,-23.82466,-70.316,327.57,0.6,0.71,2022-05-23,455,N,nominal,2.0NRT,281.06,5.86,N
3260,-23.780739999999998,-70.3181,297.92,0.47,0.64,2022-05-23,637,N,nominal,2.0NRT,280.29,1.27,N
3261,-23.78673,-70.31884000000001,297.25,0.47,0.64,2022-05-23,637,N,nominal,2.0NRT,279.02,1.29,N
3262,-23.82304,-70.31888000000001,323.23,0.47,0.64,2022-05-23,637,N,nominal,2.0NRT,283.17,2.17,N
3263,-23.82346,-70.31392,298.61,0.47,0.64,2022-05-23,637,N,nominal,2.0NRT,277.99,2.17,N
3264,-23.82456,-70.31747,333.5,0.47,0.64,2022-05-23,637,N,nominal,2.0NRT,284.38,3.48,N
5296,-17.21889,-70.97523000000001,367.0,0.5,0.66,2022-05-23,1906,N,high,2.0NRT,304.59,8.89,D
6482,-27.356379999999998,-70.22033,295.27,0.53,0.5,2022-05-24,620,N,nominal,2.0NRT,280.14,0.55,N
6483,-27.41398,-70.25936999999999,323.32,0.52,0.5,2022-05-24,620,N,nominal,2.0NRT,282.22,3.2,N
6484,-27.419190000000004,-70.2548,296.61,0.52,0.5,2022-05-24,620,N,nominal,2.0NRT,281.64,2.18,N
6485,-27.41671,-70.25758,326.04,0.52,0.5,2022-05-24,620,N,nominal,2.0NRT,282.1,4.36,N
9138,-37.54074,-72.68849,331.88,0.38,0.36,2022-05-24,1841,N,nominal,2.0NRT,282.16,5.22,D
9171,-30.769940000000002,-70.91795,331.94,0.46,0.39,2022-05-24,1843,N,low,2.0NRT,302.41,2.84,D
9186,-27.41658,-70.25735999999999,333.73,0.55,0.43,2022-05-24,1843,N,low,2.0NRT,305.24,2.04,D
9187,-27.41432,-70.26038,334.4,0.55,0.43,2022-05-24,1843,N,nominal,2.0NRT,304.79,4.58,D
10876,-20.744529999999997,-69.65305,321.57,0.41,0.37,2022-05-25,557,N,nominal,2.0NRT,281.89,2.39,N
10901,-23.82416,-70.31448,336.53,0.41,0.37,2022-05-25,559,N,nominal,2.0NRT,284.67,5.06,N
10902,-23.82356,-70.31857,299.96,0.41,0.37,2022-05-25,559,N,nominal,2.0NRT,281.65,2.25,N
10903,-23.8276,-70.31509,297.04,0.41,0.37,2022-05-25,559,N,nominal,2.0NRT,279.95,0.93,N
10922,-27.358190000000004,-70.22256,306.0,0.44,0.39,2022-05-25,559,N,nominal,2.0NRT,282.12,1.24,N
10923,-27.416790000000002,-70.26207,301.53,0.44,0.39,2022-05-25,559,N,nominal,2.0NRT,281.21,0.83,N
10924,-27.420959999999997,-70.25820999999999,296.13,0.44,0.39,2022-05-25,559,N,nominal,2.0NRT,281.59,0.94,N
10926,-32.80214,-70.95066,314.12,0.47,0.4,2022-05-25,601,N,nominal,2.0NRT,281.22,2.57,N
10927,-32.7618,-71.47559,305.22,0.45,0.39,2022-05-25,601,N,nominal,2.0NRT,279.39,1.25,N
12990,-38.09851,-70.79879,334.64,0.43,0.38,2022-05-25,1821,N,nominal,2.0NRT,285.0,4.96,D
12991,-37.58849,-71.97811,342.23,0.47,0.4,2022-05-25,1824,N,nominal,2.0NRT,289.36,10.56,D
12992,-37.39594,-72.56141,338.75,0.5,0.41,2022-05-25,1824,N,nominal,2.0NRT,289.67,20.84,D
12993,-37.39215,-72.56209,335.5,0.5,0.41,2022-05-25,1824,N,nominal,2.0NRT,285.99,7.88,D
12998,-36.7489,-72.21506,334.19,0.47,0.4,2022-05-25,1824,N,nominal,2.0NRT,288.51,4.09,D
12999,-36.73822,-73.12317,338.33,0.52,0.41,2022-05-25,1824,N,nominal,2.0NRT,290.0,4.54,D
13000,-36.51717,-72.81596,325.94,0.5,0.41,2022-05-25,1824,N,nominal,2.0NRT,284.16,7.15,D
13001,-35.85107,-72.00072,345.52,0.45,0.39,2022-05-25,1824,N,nominal,2.0NRT,291.75,6.45,D
13002,-35.84744,-72.00140999999999,328.12,0.45,0.39,2022-05-25,1824,N,nominal,2.0NRT,287.54,6.45,D
13114,-35.35396,-71.77502,334.35,0.44,0.38,2022-05-25,1824,N,nominal,2.0NRT,289.31,5.04,D
13115,-35.26676,-71.99616,327.41,0.45,0.39,2022-05-25,1824,N,nominal,2.0NRT,288.91,2.94,D
13116,-35.26735,-72.00106,327.93,0.45,0.39,2022-05-25,1824,N,nominal,2.0NRT,287.41,2.94,D
13117,-35.26316,-71.99696999999999,329.62,0.45,0.39,2022-05-25,1824,N,nominal,2.0NRT,289.94,5.05,D
13118,-33.29634,-70.72532,328.13,0.4,0.37,2022-05-25,1824,N,nominal,2.0NRT,296.05,1.67,D
13119,-32.83096,-70.65316,331.44,0.4,0.37,2022-05-25,1824,N,nominal,2.0NRT,299.93,1.59,D
