,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
1039,-28.4796,-71.24749,300.22,0.57,0.43,2022-06-04,614,N,nominal,2.0NRT,283.52,0.66,N
1262,-17.49079,-71.35905,342.47,0.43,0.38,2022-06-04,610,N,nominal,2.0NRT,291.95,16.11,N
1263,-23.82483,-70.31612,304.66,0.57,0.43,2022-06-04,612,N,nominal,2.0NRT,281.57,1.46,N
2446,-48.7398,-71.40601,337.26,0.45,0.39,2022-06-04,1832,N,nominal,2.0NRT,282.48,18.45,D
2562,-17.49439,-71.35774,336.94,0.56,0.43,2022-06-04,1843,N,nominal,2.0NRT,299.11,6.47,D
2563,-17.49041,-71.35844,338.62,0.56,0.43,2022-06-04,1843,N,nominal,2.0NRT,297.73,6.47,D
2565,-17.15505,-71.80067,332.78,0.54,0.42,2022-06-04,1843,N,nominal,2.0NRT,293.45,4.72,D
4444,-33.7305,-70.99,338.3,0.46,0.39,2022-06-05,1817,N,nominal,2.0NRT,291.18,3.66,D
4727,-38.211240000000004,-70.53455,326.65,0.49,0.4,2022-06-05,1815,N,nominal,2.0NRT,279.92,3.54,D
4884,-32.8013,-70.95033000000001,299.58,0.42,0.37,2022-06-06,536,N,nominal,2.0NRT,279.28,0.58,N
4885,-32.80475,-70.95116,299.79,0.42,0.37,2022-06-06,536,N,nominal,2.0NRT,278.37,0.58,N
4887,-34.106190000000005,-70.45609,330.23,0.4,0.37,2022-06-06,536,N,nominal,2.0NRT,281.64,10.25,N
4889,-50.60617,-71.2237,326.07,0.42,0.38,2022-06-06,542,N,nominal,2.0NRT,272.82,3.35,N
5347,-23.5455,-70.38113,298.7,0.51,0.41,2022-06-06,533,N,nominal,2.0NRT,283.66,0.58,N
5348,-23.77824,-70.32037,296.6,0.5,0.41,2022-06-06,533,N,nominal,2.0NRT,280.61,1.67,N
5349,-23.82242,-70.31429,298.32,0.5,0.41,2022-06-06,533,N,nominal,2.0NRT,280.52,0.87,N
5354,-27.414309999999997,-70.26286,330.86,0.45,0.39,2022-06-06,533,N,nominal,2.0NRT,283.36,12.81,N
5355,-28.480590000000003,-71.24758,295.69,0.48,0.4,2022-06-06,536,N,nominal,2.0NRT,284.68,0.65,N
6144,-34.10662,-70.45501999999999,340.45,0.5,0.49,2022-06-06,1758,N,nominal,2.0NRT,280.82,10.46,D
6364,-26.23017,-69.64787,330.56,0.55,0.42,2022-06-06,1802,N,nominal,2.0NRT,302.84,1.28,D
6393,-23.825689999999998,-70.31582,337.84,0.56,0.43,2022-06-06,1802,N,nominal,2.0NRT,306.29,6.03,D
6504,-16.978939999999998,-69.66048,335.99,0.44,0.38,2022-06-06,1804,N,nominal,2.0NRT,306.89,7.72,D
6748,-48.648379999999996,-70.29259,334.34,0.59,0.53,2022-06-06,1936,N,nominal,2.0NRT,274.72,5.79,D
7402,-33.29272,-70.72974,305.27,0.43,0.46,2022-06-07,518,N,nominal,2.0NRT,276.05,1.02,N
7403,-33.29645,-70.72854,313.67,0.43,0.46,2022-06-07,518,N,nominal,2.0NRT,277.33,1.56,N
7404,-34.1045,-70.45756999999999,338.15,0.4,0.44,2022-06-07,518,N,nominal,2.0NRT,281.65,8.24,N
7405,-34.1054,-70.45325,338.13,0.4,0.44,2022-06-07,518,N,nominal,2.0NRT,278.86,5.15,N
7406,-34.108470000000004,-70.45917,326.52,0.4,0.44,2022-06-07,518,N,nominal,2.0NRT,277.01,8.24,N
7407,-34.109359999999995,-70.45487,314.13,0.4,0.44,2022-06-07,518,N,nominal,2.0NRT,277.53,5.15,N
7767,-23.82161,-70.3192,299.55,0.63,0.54,2022-06-07,516,N,nominal,2.0NRT,282.09,1.54,N
7768,-23.82292,-70.31317,301.03,0.63,0.54,2022-06-07,516,N,nominal,2.0NRT,279.71,1.54,N
7782,-27.415129999999998,-70.26449000000001,326.28,0.53,0.5,2022-06-07,516,N,nominal,2.0NRT,283.12,2.38,N
7783,-27.416320000000002,-70.25905,296.47,0.53,0.5,2022-06-07,516,N,nominal,2.0NRT,283.49,2.38,N
7801,-32.80198,-70.95299,296.61,0.45,0.47,2022-06-07,518,N,nominal,2.0NRT,279.05,1.44,N
7802,-32.80254,-70.95538,295.49,0.45,0.47,2022-06-07,518,N,nominal,2.0NRT,279.87,1.2,N
8456,-37.3995,-70.2251,332.35,0.47,0.64,2022-06-07,1741,N,nominal,2.0NRT,286.28,2.85,D
8457,-37.39863,-70.22133000000001,330.39,0.47,0.64,2022-06-07,1741,N,nominal,2.0NRT,286.11,3.91,D
8478,-34.563390000000005,-71.52345,334.17,0.53,0.67,2022-06-07,1741,N,nominal,2.0NRT,286.57,2.76,D
8502,-32.80415,-70.95091,329.23,0.48,0.65,2022-06-07,1741,N,nominal,2.0NRT,293.99,2.87,D
8827,-16.65505,-71.07425,332.24,0.33,0.56,2022-06-07,1743,N,nominal,2.0NRT,300.69,2.57,D
9277,-38.19774,-70.41658000000001,336.09,0.34,0.56,2022-06-07,1919,N,nominal,2.0NRT,283.58,2.78,D
9278,-34.56559,-71.52068,343.86,0.37,0.58,2022-06-07,1919,N,nominal,2.0NRT,286.97,3.73,D
9279,-34.56446,-71.52218,345.89,0.37,0.58,2022-06-07,1919,N,nominal,2.0NRT,288.35,6.16,D
9282,-34.105959999999996,-70.45286999999999,345.91,0.43,0.62,2022-06-07,1919,N,nominal,2.0NRT,285.44,11.76,D
9283,-34.10709,-70.45711999999999,357.25,0.43,0.62,2022-06-07,1919,N,low,2.0NRT,284.13,9.07,D
9289,-32.80572,-70.95115,330.3,0.43,0.62,2022-06-07,1919,N,nominal,2.0NRT,292.06,2.05,D
9331,-36.74258,-73.12904,304.07,0.42,0.61,2022-06-08,459,N,nominal,2.0NRT,281.44,1.16,N
10067,-34.10667,-70.45844,367.0,0.36,0.57,2022-06-08,459,N,high,2.0NRT,280.19,8.09,N
10068,-34.10565,-70.46244,303.1,0.36,0.57,2022-06-08,459,N,nominal,2.0NRT,276.19,6.22,N
10070,-34.5657,-71.52642,302.56,0.39,0.6,2022-06-08,459,N,nominal,2.0NRT,278.12,0.87,N
10074,-34.10416,-70.45766,324.12,0.56,0.69,2022-06-08,640,N,nominal,2.0NRT,275.92,5.72,N
10075,-34.10391,-70.46332,316.96,0.56,0.69,2022-06-08,640,N,nominal,2.0NRT,274.86,6.6,N
10076,-34.10413,-70.4621,327.34,0.56,0.69,2022-06-08,640,N,nominal,2.0NRT,275.34,4.4,N
10077,-34.10435,-70.45634,314.85,0.56,0.69,2022-06-08,640,N,nominal,2.0NRT,275.77,4.4,N
11419,-37.93806,-70.43353,336.12,0.4,0.44,2022-06-08,1900,N,nominal,2.0NRT,282.68,3.65,D
11420,-37.93908,-70.43831999999999,325.76,0.4,0.44,2022-06-08,1900,N,nominal,2.0NRT,282.56,3.65,D
11423,-34.10687,-70.45456999999999,339.39,0.48,0.48,2022-06-08,1902,N,nominal,2.0NRT,282.85,10.89,D
12176,-34.104890000000005,-70.45725,330.2,0.63,0.72,2022-06-09,440,N,nominal,2.0NRT,275.46,7.36,N
12177,-34.10605,-70.46075,335.5,0.63,0.72,2022-06-09,440,N,nominal,2.0NRT,276.22,5.9,N
12186,-52.779140000000005,-69.71745,319.93,0.44,0.63,2022-06-09,625,N,nominal,2.0NRT,271.06,1.5,N
12187,-52.7851,-69.71774,296.5,0.44,0.63,2022-06-09,625,N,nominal,2.0NRT,270.24,1.5,N
12188,-33.29492,-70.72721999999999,314.52,0.57,0.52,2022-06-09,620,N,nominal,2.0NRT,278.81,2.59,N
12189,-34.10518,-70.45795,337.6,0.6,0.53,2022-06-09,620,N,nominal,2.0NRT,276.93,6.88,N
12190,-34.10448,-70.45694,338.26,0.6,0.53,2022-06-09,620,N,nominal,2.0NRT,277.3,9.67,N
12191,-35.11285,-71.97721999999999,299.55,0.51,0.49,2022-06-09,622,N,nominal,2.0NRT,279.47,1.57,N
12192,-35.50184,-71.99361,300.11,0.51,0.49,2022-06-09,622,N,nominal,2.0NRT,279.91,0.88,N
12193,-36.746809999999996,-73.12683,318.02,0.46,0.47,2022-06-09,622,N,nominal,2.0NRT,280.92,2.0,N
13322,-37.13165,-72.59419,329.95,0.38,0.36,2022-06-09,1841,N,nominal,2.0NRT,284.64,2.82,D
13323,-37.12832,-72.59499,329.08,0.38,0.36,2022-06-09,1841,N,nominal,2.0NRT,282.76,2.81,D
13325,-36.62469,-71.99103000000001,346.22,0.39,0.36,2022-06-09,1841,N,nominal,2.0NRT,291.38,7.94,D
13326,-36.62135,-71.99184,343.94,0.39,0.36,2022-06-09,1841,N,nominal,2.0NRT,289.19,12.86,D
13327,-36.38351,-71.53688000000001,327.32,0.39,0.36,2022-06-09,1841,N,nominal,2.0NRT,290.53,2.85,D
13328,-36.511309999999995,-72.49323000000001,336.87,0.38,0.36,2022-06-09,1841,N,nominal,2.0NRT,288.85,23.65,D
13329,-36.51198,-72.49754,335.75,0.38,0.36,2022-06-09,1841,N,nominal,2.0NRT,286.91,24.81,D
13330,-36.51265,-72.50185,355.26,0.38,0.36,2022-06-09,1841,N,nominal,2.0NRT,293.08,24.81,D
13331,-36.51332,-72.50617,325.98,0.38,0.36,2022-06-09,1841,N,nominal,2.0NRT,287.93,8.66,D
13332,-36.507979999999996,-72.49403000000001,328.1,0.38,0.36,2022-06-09,1841,N,nominal,2.0NRT,294.13,23.65,D
13333,-36.50864,-72.49834,352.77,0.38,0.36,2022-06-09,1841,N,nominal,2.0NRT,290.79,24.81,D
13334,-36.50932,-72.50265999999999,344.14,0.38,0.36,2022-06-09,1841,N,nominal,2.0NRT,296.37,24.81,D
