,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
212,-23.784779999999998,-70.32106,301.89,0.39,0.36,2022-04-02,555,N,nominal,2.0NRT,282.01,1.09,N
213,-23.82418,-70.31953,298.16,0.39,0.36,2022-04-02,555,N,nominal,2.0NRT,286.0,0.83,N
214,-23.82476,-70.31572,312.18,0.39,0.36,2022-04-02,555,N,nominal,2.0NRT,286.72,1.74,N
1019,-32.8022,-70.95058,304.01,0.42,0.37,2022-04-02,555,N,nominal,2.0NRT,283.99,1.17,N
1020,-33.29488,-70.72748,309.44,0.43,0.38,2022-04-02,555,N,nominal,2.0NRT,286.96,1.63,N
1021,-33.39331,-70.74368,342.32,0.43,0.38,2022-04-02,555,N,nominal,2.0NRT,290.02,11.68,N
1022,-34.10549,-70.45862,335.71,0.44,0.39,2022-04-02,555,N,nominal,2.0NRT,285.51,11.49,N
1023,-34.106120000000004,-70.45383000000001,307.58,0.44,0.39,2022-04-02,555,N,nominal,2.0NRT,282.8,2.46,N
1024,-35.06714,-70.98836999999999,300.1,0.43,0.38,2022-04-02,555,N,nominal,2.0NRT,285.84,0.67,N
1025,-35.44082,-71.3859,317.36,0.42,0.38,2022-04-02,555,N,nominal,2.0NRT,281.5,1.48,N
1026,-35.444320000000005,-71.38662,298.23,0.42,0.38,2022-04-02,555,N,nominal,2.0NRT,281.27,0.82,N
1027,-35.92548,-71.80715,308.99,0.42,0.37,2022-04-02,555,N,nominal,2.0NRT,283.76,0.97,N
1028,-36.18234,-71.89368,302.31,0.42,0.37,2022-04-02,555,N,nominal,2.0NRT,284.2,0.35,N
1029,-36.183409999999995,-71.8913,305.96,0.42,0.37,2022-04-02,555,N,nominal,2.0NRT,284.43,0.92,N
1042,-36.74579,-73.12601,316.37,0.39,0.37,2022-04-02,557,N,nominal,2.0NRT,284.71,1.15,N
1043,-36.917559999999995,-71.97888,295.43,0.42,0.38,2022-04-02,557,N,nominal,2.0NRT,279.71,0.44,N
1046,-37.84108,-72.15614000000001,314.03,0.42,0.38,2022-04-02,557,N,nominal,2.0NRT,283.95,1.78,N
1047,-37.844570000000004,-72.15685,347.72,0.42,0.38,2022-04-02,557,N,nominal,2.0NRT,291.43,7.15,N
1048,-37.845209999999994,-72.15205,317.92,0.42,0.38,2022-04-02,557,N,nominal,2.0NRT,282.66,3.14,N
1049,-37.848079999999996,-72.15751999999999,296.49,0.42,0.38,2022-04-02,557,N,nominal,2.0NRT,282.54,7.15,N
1063,-39.41952,-71.93758000000001,317.69,0.44,0.38,2022-04-02,557,N,nominal,2.0NRT,270.72,1.72,N
1064,-39.47421,-72.13896,299.79,0.43,0.38,2022-04-02,557,N,nominal,2.0NRT,280.31,0.79,N
1065,-42.54642,-73.70198,297.15,0.42,0.37,2022-04-02,557,N,nominal,2.0NRT,274.93,0.61,N
1823,-36.74025,-70.56118000000001,330.76,0.46,0.39,2022-04-02,1817,N,nominal,2.0NRT,301.55,3.0,D
4277,-36.35368,-71.05739,334.13,0.48,0.4,2022-04-02,1817,N,nominal,2.0NRT,304.57,16.57,D
4278,-36.343090000000004,-71.06591,332.97,0.48,0.4,2022-04-02,1817,N,nominal,2.0NRT,301.59,7.0,D
4279,-36.20063,-70.99176999999999,337.76,0.48,0.4,2022-04-02,1817,N,nominal,2.0NRT,301.9,12.37,D
4280,-35.94405,-70.45279000000001,335.24,0.45,0.39,2022-04-02,1817,N,nominal,2.0NRT,304.46,4.39,D
4288,-34.444140000000004,-71.03171,332.28,0.46,0.39,2022-04-02,1817,N,nominal,2.0NRT,303.69,3.01,D
4305,-32.80268,-70.95309,335.62,0.44,0.38,2022-04-02,1817,N,nominal,2.0NRT,304.87,6.68,D
4308,-32.76191,-71.47617,340.16,0.46,0.39,2022-04-02,1817,N,nominal,2.0NRT,300.51,11.84,D
4309,-32.75826,-71.4768,336.74,0.46,0.39,2022-04-02,1817,N,nominal,2.0NRT,302.06,7.77,D
4311,-32.47887,-71.25482,356.67,0.45,0.39,2022-04-02,1819,N,low,2.0NRT,301.92,8.4,D
4313,-32.47527,-71.25545,349.55,0.45,0.39,2022-04-02,1819,N,nominal,2.0NRT,300.85,8.4,D
4321,-31.74555,-71.07618000000001,335.35,0.44,0.38,2022-04-02,1819,N,nominal,2.0NRT,303.23,2.77,D
4482,-16.64423,-72.70737,346.7,0.39,0.36,2022-04-02,1824,N,nominal,2.0NRT,302.21,9.0,D
4483,-16.615460000000002,-72.76805,344.5,0.39,0.36,2022-04-02,1824,N,nominal,2.0NRT,299.65,3.8,D
5264,-17.4893,-71.35885999999999,314.78,0.48,0.48,2022-04-03,531,N,nominal,2.0NRT,287.99,2.08,N
5265,-17.49367,-71.36005,305.08,0.48,0.48,2022-04-03,531,N,nominal,2.0NRT,286.79,1.03,N
5266,-17.49802,-71.36126999999999,299.29,0.48,0.48,2022-04-03,531,N,nominal,2.0NRT,287.66,1.03,N
5315,-23.7808,-70.31721,305.07,0.49,0.41,2022-04-03,533,N,nominal,2.0NRT,284.51,1.21,N
5316,-23.78454,-70.31801999999999,302.65,0.49,0.41,2022-04-03,533,N,nominal,2.0NRT,284.27,1.21,N
5317,-23.82435,-70.31419,327.13,0.49,0.41,2022-04-03,533,N,nominal,2.0NRT,286.53,3.75,N
5318,-23.82346,-70.31898000000001,298.75,0.49,0.41,2022-04-03,533,N,nominal,2.0NRT,285.43,3.75,N
5323,-27.412879999999998,-70.2619,296.94,0.44,0.39,2022-04-03,536,N,nominal,2.0NRT,283.94,0.43,N
5324,-27.4149,-70.25990999999999,306.56,0.44,0.39,2022-04-03,536,N,nominal,2.0NRT,285.04,1.52,N
5331,-28.480420000000002,-71.24672,302.76,0.47,0.4,2022-04-03,536,N,nominal,2.0NRT,286.22,0.89,N
5339,-32.80161,-70.95205,321.15,0.41,0.37,2022-04-03,538,N,nominal,2.0NRT,283.88,1.98,N
5340,-32.80505,-70.95286999999999,298.29,0.41,0.37,2022-04-03,538,N,nominal,2.0NRT,281.88,1.09,N
5341,-33.14864,-70.83462,296.15,0.41,0.37,2022-04-03,538,N,nominal,2.0NRT,283.09,0.63,N
5344,-33.351890000000004,-70.7942,310.81,0.41,0.37,2022-04-03,538,N,nominal,2.0NRT,282.79,1.1,N
5345,-34.104,-70.4576,329.95,0.39,0.37,2022-04-03,538,N,nominal,2.0NRT,279.89,4.8,N
5346,-34.10735,-70.4585,333.37,0.39,0.37,2022-04-03,538,N,nominal,2.0NRT,281.71,6.93,N
5347,-34.10807,-70.45421,299.99,0.39,0.37,2022-04-03,538,N,nominal,2.0NRT,279.63,6.93,N
5348,-34.18918,-70.80072,296.11,0.4,0.37,2022-04-03,538,N,nominal,2.0NRT,284.18,0.77,N
5349,-36.74406,-73.12843000000001,324.52,0.44,0.38,2022-04-03,538,N,nominal,2.0NRT,282.88,1.1,N
5350,-36.74757,-73.12944,296.42,0.44,0.38,2022-04-03,538,N,nominal,2.0NRT,281.65,1.1,N
