,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
707,-27.41287,-70.26151,332.33,0.38,0.36,2022-06-24,548,1,nominal,2.0NRT,281.56,3.72,N
708,-28.47932,-71.24791,310.25,0.39,0.36,2022-06-24,548,1,nominal,2.0NRT,286.36,1.04,N
711,-34.10458,-70.4584,326.52,0.4,0.37,2022-06-24,550,1,nominal,2.0NRT,277.16,3.25,N
1628,-17.5143,-70.03683000000001,307.16,0.42,0.38,2022-06-24,546,1,nominal,2.0NRT,277.24,1.33,N
1629,-17.490289999999998,-71.35773,337.8,0.47,0.4,2022-06-24,546,1,nominal,2.0NRT,289.5,25.41,N
1630,-17.49311,-71.36315,321.84,0.47,0.4,2022-06-24,546,1,nominal,2.0NRT,287.04,2.16,N
1631,-17.49754,-71.35925,304.44,0.47,0.4,2022-06-24,546,1,nominal,2.0NRT,286.09,2.16,N
1659,-23.77901,-70.3192,301.43,0.39,0.36,2022-06-24,548,1,nominal,2.0NRT,270.21,0.89,N
1660,-23.782339999999998,-70.31985,299.3,0.39,0.36,2022-06-24,548,1,nominal,2.0NRT,269.45,0.89,N
1661,-23.784570000000002,-70.31948,298.61,0.39,0.36,2022-06-24,548,1,nominal,2.0NRT,268.84,0.99,N
1662,-23.8231,-70.31503000000001,330.09,0.39,0.36,2022-06-24,548,1,nominal,2.0NRT,271.76,2.11,N
1663,-23.82248,-70.31883,295.72,0.39,0.36,2022-06-24,548,1,nominal,2.0NRT,269.91,2.11,N
3698,-27.415840000000003,-70.25918,333.46,0.42,0.38,2022-06-24,1813,1,nominal,2.0NRT,278.2,2.93,D
4090,-17.493129999999997,-71.35583000000001,337.35,0.39,0.36,2022-06-24,1815,1,nominal,2.0NRT,304.45,3.68,D
4092,-17.49145,-71.35694000000001,344.94,0.39,0.36,2022-06-24,1815,1,nominal,2.0NRT,305.79,4.97,D
4832,-36.36882,-72.73998,326.68,0.49,0.4,2022-06-25,531,1,nominal,2.0NRT,278.6,2.82,N
4833,-36.74487,-73.12567,297.27,0.5,0.41,2022-06-25,531,1,nominal,2.0NRT,279.25,0.75,N
4834,-36.74435,-73.12669,298.74,0.5,0.41,2022-06-25,531,1,nominal,2.0NRT,279.33,1.27,N
4835,-49.75298,-72.54453000000001,351.26,0.38,0.36,2022-06-25,536,1,nominal,2.0NRT,275.22,4.04,N
4836,-49.75217,-72.5498,297.04,0.38,0.36,2022-06-25,536,1,nominal,2.0NRT,268.87,0.97,N
4837,-49.75378,-72.53925,308.17,0.38,0.36,2022-06-25,536,1,nominal,2.0NRT,269.5,4.04,N
8683,-37.15651,-69.65732,339.39,0.58,0.52,2022-06-25,1752,1,nominal,2.0NRT,275.75,5.74,D
10307,-34.102920000000005,-70.45853000000001,336.66,0.47,0.48,2022-06-26,512,1,nominal,2.0NRT,268.97,4.07,N
10308,-34.10402,-70.45349,299.62,0.47,0.48,2022-06-26,512,1,nominal,2.0NRT,268.6,4.07,N
10309,-34.10719,-70.4575,324.01,0.47,0.48,2022-06-26,512,1,nominal,2.0NRT,272.03,2.57,N
12003,-37.1563,-69.65539,333.23,0.53,0.67,2022-06-26,1734,1,nominal,2.0NRT,283.16,3.19,D
12004,-37.153459999999995,-69.65645,332.98,0.53,0.67,2022-06-26,1734,1,nominal,2.0NRT,283.8,3.68,D
12712,-34.10205,-70.4579,322.66,0.43,0.62,2022-06-27,453,1,nominal,2.0NRT,270.9,4.31,N
12713,-34.10322,-70.45353,339.62,0.43,0.62,2022-06-27,453,1,nominal,2.0NRT,273.91,4.31,N
12714,-37.14139,-69.66266999999999,325.4,0.33,0.55,2022-06-27,453,1,nominal,2.0NRT,273.44,1.66,N
12715,-37.14049,-69.66620999999999,319.1,0.33,0.55,2022-06-27,453,1,nominal,2.0NRT,270.2,1.66,N
12730,-32.92805,-71.50549000000001,299.49,0.4,0.6,2022-06-27,633,1,nominal,2.0NRT,281.57,0.95,N
12731,-36.7452,-73.12949,305.81,0.35,0.57,2022-06-27,633,1,nominal,2.0NRT,277.94,0.81,N
12732,-36.74545,-73.12555,302.22,0.35,0.57,2022-06-27,633,1,nominal,2.0NRT,277.89,0.81,N
13245,-50.14562,-71.20222,328.67,0.38,0.36,2022-06-27,1851,1,nominal,2.0NRT,274.59,2.37,D
14980,-17.642310000000002,-70.45505,367.0,0.44,0.62,2022-06-27,1900,1,high,2.0NRT,294.0,17.17,D
14983,-17.4933,-71.3578,342.26,0.39,0.59,2022-06-27,1900,1,nominal,2.0NRT,296.42,3.08,D
15221,-36.81261,-72.06004,330.13,0.46,0.39,2022-06-27,1856,1,nominal,2.0NRT,287.42,3.04,D
16751,-23.78156,-70.31768000000001,307.81,0.39,0.44,2022-06-28,612,1,nominal,2.0NRT,280.87,0.78,N
16752,-23.7856,-70.31828,301.56,0.39,0.44,2022-06-28,612,1,nominal,2.0NRT,279.89,0.78,N
16753,-23.8232,-70.31544,337.7,0.39,0.44,2022-06-28,612,1,nominal,2.0NRT,283.3,3.97,N
16754,-23.82273,-70.31936999999999,297.21,0.39,0.44,2022-06-28,612,1,nominal,2.0NRT,279.79,1.56,N
16755,-27.35678,-70.22099,301.41,0.44,0.46,2022-06-28,614,1,nominal,2.0NRT,277.9,0.85,N
16756,-27.41266,-70.26361999999999,302.7,0.43,0.46,2022-06-28,614,1,nominal,2.0NRT,278.03,0.9,N
16757,-28.479229999999998,-71.24641,299.74,0.39,0.44,2022-06-28,614,1,nominal,2.0NRT,284.39,1.15,N
16758,-33.15327,-70.89478000000001,295.53,0.47,0.47,2022-06-28,616,1,nominal,2.0NRT,272.23,0.66,N
16759,-33.29335,-70.72905,320.19,0.48,0.48,2022-06-28,616,1,nominal,2.0NRT,275.38,1.3,N
16760,-33.29781,-70.72963,299.3,0.48,0.48,2022-06-28,616,1,nominal,2.0NRT,274.55,1.3,N
16761,-34.10409,-70.45728000000001,336.85,0.51,0.49,2022-06-28,616,1,nominal,2.0NRT,276.8,8.31,N
16762,-34.10459,-70.45177,296.59,0.51,0.49,2022-06-28,616,1,nominal,2.0NRT,272.58,8.31,N
17204,-17.48995,-71.3592,331.21,0.44,0.39,2022-06-28,610,1,nominal,2.0NRT,287.7,3.76,N
17205,-17.49352,-71.35964,328.96,0.44,0.39,2022-06-28,610,1,nominal,2.0NRT,288.57,4.44,N
19510,-35.05873,-71.99748000000001,343.39,0.38,0.36,2022-06-28,1838,1,nominal,2.0NRT,290.41,11.11,D
19512,-35.02913,-72.16549,325.95,0.38,0.36,2022-06-28,1838,1,nominal,2.0NRT,288.19,1.57,D
19520,-33.295759999999994,-70.729,329.71,0.4,0.37,2022-06-28,1838,1,nominal,2.0NRT,292.53,2.04,D
19553,-27.4136,-70.26006,333.38,0.47,0.4,2022-06-28,1841,1,nominal,2.0NRT,305.16,4.34,D
19554,-27.414690000000004,-70.26305,339.37,0.47,0.4,2022-06-28,1841,1,nominal,2.0NRT,305.6,4.26,D
19814,-48.63064,-70.23138,330.49,0.42,0.37,2022-06-28,1834,1,nominal,2.0NRT,281.59,11.07,D
19870,-17.49464,-71.35651,350.06,0.39,0.44,2022-06-28,1841,1,nominal,2.0NRT,296.87,8.85,D
21915,-22.34254,-69.58287,312.58,0.39,0.36,2022-06-29,555,1,nominal,2.0NRT,278.8,1.62,N
21921,-23.78087,-70.3176,306.57,0.39,0.36,2022-06-29,555,1,nominal,2.0NRT,281.83,1.65,N
21922,-23.82121,-70.31676,326.35,0.39,0.36,2022-06-29,555,1,nominal,2.0NRT,284.82,3.11,N
21923,-23.82454,-70.31736,316.93,0.39,0.36,2022-06-29,555,1,nominal,2.0NRT,286.2,3.11,N
22067,-27.413,-70.26318,298.2,0.4,0.37,2022-06-29,553,1,nominal,2.0NRT,279.96,0.99,N
22068,-28.480890000000002,-71.25034000000001,299.07,0.39,0.36,2022-06-29,555,1,nominal,2.0NRT,283.58,0.57,N
22069,-28.481479999999998,-71.24638,297.05,0.39,0.36,2022-06-29,555,1,nominal,2.0NRT,284.5,0.57,N
22077,-32.802890000000005,-70.95239000000001,329.98,0.42,0.38,2022-06-29,555,1,nominal,2.0NRT,278.25,3.92,N
22078,-32.92763,-71.50543,295.31,0.41,0.37,2022-06-29,555,1,nominal,2.0NRT,283.01,0.45,N
22079,-33.153929999999995,-70.89529,302.11,0.42,0.38,2022-06-29,555,1,nominal,2.0NRT,271.87,0.94,N
22080,-33.29513,-70.72738000000001,320.94,0.43,0.38,2022-06-29,555,1,nominal,2.0NRT,275.79,2.83,N
25111,-48.63109,-70.62553,331.32,0.42,0.45,2022-06-29,1813,1,nominal,2.0NRT,298.35,69.57,D
26092,-32.78006,-70.81281,334.31,0.43,0.38,2022-06-29,1819,1,nominal,2.0NRT,294.14,2.44,D
26093,-32.775929999999995,-70.80879,335.04,0.43,0.38,2022-06-29,1819,1,nominal,2.0NRT,294.85,2.06,D
26099,-32.4417,-71.265,335.43,0.45,0.39,2022-06-29,1819,1,nominal,2.0NRT,293.05,7.79,D
26179,-30.552559999999996,-71.24216,335.63,0.43,0.38,2022-06-29,1819,1,nominal,2.0NRT,301.82,1.79,D
26361,-23.82493,-70.31359,332.91,0.38,0.36,2022-06-29,1821,1,low,2.0NRT,303.13,2.82,D
26902,-17.51138,-70.03828,337.71,0.41,0.37,2022-06-29,1821,1,nominal,2.0NRT,308.95,5.71,D
