Unnamed: 0,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
38330,-17.49129,-71.36113,328.87,0.49,0.48,2022-01-05,531,1,nominal,2.0NRT,292.36,4.62,N
38343,-23.82323,-70.31599,338.39,0.5,0.41,2022-01-05,533,1,nominal,2.0NRT,289.91,9.3,N
38386,-27.35816,-70.22279,304.11,0.45,0.39,2022-01-05,533,1,nominal,2.0NRT,288.42,0.78,N
38395,-27.41239,-70.26208000000001,332.81,0.45,0.39,2022-01-05,533,1,nominal,2.0NRT,289.37,3.5,N
38396,-27.413220000000006,-70.25751,298.77,0.45,0.39,2022-01-05,533,1,nominal,2.0NRT,287.07,3.5,N
38398,-27.415940000000006,-70.2629,331.3,0.45,0.39,2022-01-05,533,1,nominal,2.0NRT,287.75,3.5,N
38399,-27.41677,-70.25834,304.62,0.45,0.39,2022-01-05,533,1,nominal,2.0NRT,289.34,3.5,N
38421,-32.80003,-70.95428000000003,314.02,0.42,0.37,2022-01-05,535,1,nominal,2.0NRT,288.3,0.97,N
38422,-32.80082,-70.94981999999997,303.9,0.42,0.37,2022-01-05,535,1,nominal,2.0NRT,288.41,1.0,N
38423,-32.80346,-70.95514,315.29,0.42,0.37,2022-01-05,535,1,nominal,2.0NRT,290.55,2.02,N
38424,-32.80424,-70.95065,300.49,0.42,0.37,2022-01-05,535,1,nominal,2.0NRT,288.8,1.28,N
38425,-32.75771,-71.47599,334.78,0.43,0.38,2022-01-05,535,1,nominal,2.0NRT,286.77,3.42,N
38426,-32.7612,-71.47688000000002,337.56,0.43,0.38,2022-01-05,535,1,nominal,2.0NRT,286.61,4.91,N
38427,-32.78478,-71.48765,304.64,0.43,0.38,2022-01-05,535,1,nominal,2.0NRT,286.7,0.8,N
38440,-33.294090000000004,-70.73019000000002,328.97,0.41,0.37,2022-01-05,535,1,nominal,2.0NRT,292.85,2.6,N
38442,-33.67094,-70.91283,306.37,0.41,0.37,2022-01-05,535,1,nominal,2.0NRT,287.11,0.86,N
38444,-34.104620000000004,-70.45955,329.4,0.4,0.37,2022-01-05,535,1,nominal,2.0NRT,291.21,4.94,N
38445,-34.10536,-70.45524,307.02,0.4,0.37,2022-01-05,535,1,nominal,2.0NRT,288.66,4.94,N
38448,-36.86528,-71.37711,303.96,0.4,0.37,2022-01-05,537,1,nominal,2.0NRT,283.04,1.0,N
38449,-36.73776,-73.12598,336.23,0.44,0.39,2022-01-05,537,1,nominal,2.0NRT,286.98,4.02,N
38450,-36.74479,-73.128,319.0,0.44,0.39,2022-01-05,537,1,nominal,2.0NRT,286.9,2.05,N
38458,-37.51188,-72.65625,298.52,0.42,0.38,2022-01-05,537,1,nominal,2.0NRT,288.14,1.01,N
38471,-37.65039,-73.44881,305.85,0.44,0.38,2022-01-05,537,1,nominal,2.0NRT,280.79,0.97,N
38473,-38.89681,-70.03523,295.02,0.38,0.36,2022-01-05,537,1,nominal,2.0NRT,284.64,0.6,N
