,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
1017,-23.77929,-70.32063000000001,297.38,0.39,0.59,2022-07-12,510,1,nominal,2.0NRT,277.3,0.97,N
1024,-23.82156,-70.31554,320.78,0.39,0.59,2022-07-12,510,1,nominal,2.0NRT,281.02,2.04,N
1025,-23.820710000000002,-70.31918,296.8,0.39,0.59,2022-07-12,510,1,nominal,2.0NRT,279.61,1.52,N
1048,-27.41485,-70.2606,333.16,0.32,0.55,2022-07-12,510,1,nominal,2.0NRT,279.24,3.54,N
1049,-27.4156,-70.25726,319.33,0.32,0.55,2022-07-12,510,1,nominal,2.0NRT,282.83,1.79,N
1050,-27.42056,-70.25869,303.63,0.32,0.55,2022-07-12,510,1,nominal,2.0NRT,280.33,1.79,N
1077,-32.7567,-71.47913,321.61,0.57,0.52,2022-07-12,512,1,nominal,2.0NRT,276.81,3.49,N
1078,-32.758109999999995,-71.47305,304.43,0.57,0.52,2022-07-12,512,1,nominal,2.0NRT,275.92,2.38,N
1079,-33.293079999999996,-70.72863000000001,307.05,0.51,0.49,2022-07-12,512,1,nominal,2.0NRT,275.38,1.92,N
1080,-33.29285,-70.72971,312.32,0.51,0.49,2022-07-12,512,1,nominal,2.0NRT,273.97,1.43,N
1119,-23.78132,-70.3215,303.84,0.77,0.78,2022-07-12,650,1,nominal,2.0NRT,277.32,2.05,N
1120,-23.82495,-70.31874,304.73,0.78,0.78,2022-07-12,650,1,nominal,2.0NRT,278.86,2.29,N
2261,-24.668210000000002,-70.00310999999999,346.26,0.44,0.62,2022-07-12,1737,1,nominal,2.0NRT,303.09,0.63,D
2379,-20.007579999999997,-69.77967,337.96,0.38,0.59,2022-07-12,1737,1,nominal,2.0NRT,309.78,0.54,D
2426,-17.918779999999998,-70.10998000000001,332.47,0.37,0.58,2022-07-12,1737,1,nominal,2.0NRT,303.2,0.37,D
2447,-17.59815,-70.72008000000001,330.05,0.41,0.6,2022-07-12,1737,1,low,2.0NRT,300.98,1.0,D
3128,-38.50051,-69.50438,333.2,0.54,0.68,2022-07-12,1732,1,nominal,2.0NRT,285.55,5.73,D
3129,-38.4974,-69.50076999999999,328.91,0.53,0.67,2022-07-12,1732,1,nominal,2.0NRT,286.0,5.82,D
3130,-38.497609999999995,-69.50713,325.59,0.54,0.67,2022-07-12,1732,1,nominal,2.0NRT,285.85,5.49,D
3865,-32.79712,-70.95226,330.21,0.49,0.65,2022-07-13,455,1,nominal,2.0NRT,275.41,2.84,N
3866,-32.80296,-70.9545,337.75,0.49,0.65,2022-07-13,455,1,nominal,2.0NRT,276.7,4.63,N
3867,-32.758109999999995,-71.47588,306.46,0.52,0.67,2022-07-13,455,1,nominal,2.0NRT,277.3,1.92,N
4485,-32.8044,-70.95359,324.22,0.43,0.62,2022-07-13,633,1,nominal,2.0NRT,276.29,2.36,N
6913,-17.49363,-71.35365,336.57,0.38,0.59,2022-07-13,1900,1,nominal,2.0NRT,302.89,4.68,D
6914,-17.00287,-71.63668,353.44,0.38,0.59,2022-07-13,1900,1,nominal,2.0NRT,297.95,6.29,D
6915,-17.0035,-71.6398,338.58,0.38,0.58,2022-07-13,1900,1,nominal,2.0NRT,297.95,4.74,D
8534,-36.73595,-73.12274000000001,315.97,0.39,0.44,2022-07-14,616,1,nominal,2.0NRT,274.64,1.9,N
8535,-36.78515,-73.12616,295.12,0.39,0.44,2022-07-14,616,1,nominal,2.0NRT,274.78,0.43,N
10227,-16.76373,-70.69774,338.71,0.43,0.46,2022-07-14,1841,1,nominal,2.0NRT,289.96,7.53,D
