Unnamed: 0,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
32546,-17.202189999999998,-70.89955,319.56,0.58,0.52,2021-12-31,525,1,nominal,2.0NRT,284.08,2.12,N
32548,-17.2024,-70.89474,309.08,0.58,0.52,2021-12-31,525,1,nominal,2.0NRT,283.63,3.32,N
32551,-17.49057,-71.36256,314.07,0.61,0.54,2021-12-31,525,1,nominal,2.0NRT,287.68,3.44,N
32810,-23.55751,-70.38405999999998,312.98,0.41,0.45,2021-12-31,527,1,nominal,2.0NRT,289.58,0.69,N
32811,-23.55834,-70.37985,298.3,0.41,0.45,2021-12-31,527,1,nominal,2.0NRT,288.15,0.69,N
32822,-23.78472,-70.31964,302.82,0.41,0.45,2021-12-31,527,1,nominal,2.0NRT,286.98,0.85,N
32827,-23.82377,-70.31586,330.85,0.41,0.45,2021-12-31,527,1,nominal,2.0NRT,288.95,2.7,N
32828,-23.82301,-70.31974,300.58,0.41,0.45,2021-12-31,527,1,nominal,2.0NRT,288.06,2.27,N
32954,-27.41137,-70.26554,327.57,0.53,0.42,2021-12-31,527,1,nominal,2.0NRT,289.8,13.3,N
33557,-32.79999,-70.9553,327.98,0.47,0.4,2021-12-31,529,1,nominal,2.0NRT,287.81,4.76,N
33558,-32.80095,-70.95023,316.78,0.47,0.4,2021-12-31,529,1,nominal,2.0NRT,287.76,4.76,N
33559,-32.80361,-70.95626999999998,300.48,0.47,0.4,2021-12-31,529,1,nominal,2.0NRT,289.26,4.76,N
33560,-32.758959999999995,-71.47845,299.4,0.5,0.41,2021-12-31,529,1,nominal,2.0NRT,287.9,1.19,N
33561,-32.76163,-71.48476,301.83,0.5,0.41,2021-12-31,529,1,nominal,2.0NRT,287.71,1.11,N
33563,-33.296040000000005,-70.72774,325.63,0.46,0.39,2021-12-31,529,1,nominal,2.0NRT,291.83,2.47,N
33564,-33.34453,-70.79451,300.29,0.46,0.39,2021-12-31,529,1,nominal,2.0NRT,287.8,0.45,N
33565,-33.61773,-71.26833,304.14,0.47,0.4,2021-12-31,529,1,nominal,2.0NRT,285.68,1.2,N
33566,-33.6187,-71.26323000000002,306.51,0.47,0.4,2021-12-31,529,1,nominal,2.0NRT,284.26,1.2,N
33567,-34.104890000000005,-70.45827,327.62,0.44,0.38,2021-12-31,529,1,nominal,2.0NRT,293.47,39.66,N
33568,-34.105740000000004,-70.45354,301.57,0.44,0.38,2021-12-31,529,1,nominal,2.0NRT,287.73,3.02,N
33572,-36.86477,-71.38122,299.05,0.43,0.38,2021-12-31,531,1,nominal,2.0NRT,277.08,0.7,N
33573,-36.7434,-73.12856,326.39,0.51,0.41,2021-12-31,531,1,nominal,2.0NRT,285.48,3.13,N
33579,-37.51282,-72.65633000000003,297.17,0.47,0.4,2021-12-31,531,1,nominal,2.0NRT,286.58,0.73,N
33592,-38.03251,-72.35876,297.63,0.45,0.39,2021-12-31,531,1,nominal,2.0NRT,280.64,0.87,N
33593,-38.22655,-73.23047,303.55,0.48,0.4,2021-12-31,531,1,nominal,2.0NRT,280.63,1.14,N
33594,-38.25389000000001,-73.21025,302.75,0.48,0.4,2021-12-31,531,1,nominal,2.0NRT,278.96,0.66,N
33595,-38.2603,-73.2171,314.22,0.48,0.4,2021-12-31,531,1,nominal,2.0NRT,280.66,2.29,N
33596,-38.24605,-73.34742,334.54,0.49,0.4,2021-12-31,531,1,nominal,2.0NRT,285.95,6.03,N
33597,-38.24976,-73.34836999999997,334.42,0.49,0.4,2021-12-31,531,1,nominal,2.0NRT,279.48,6.03,N
33598,-38.25087,-73.34281999999997,310.02,0.49,0.4,2021-12-31,531,1,nominal,2.0NRT,279.99,6.03,N
33599,-39.48595,-71.16355,298.11,0.4,0.37,2021-12-31,531,1,nominal,2.0NRT,275.69,1.2,N
33600,-39.54202,-71.08698000000003,302.64,0.4,0.37,2021-12-31,531,1,nominal,2.0NRT,278.08,1.21,N
33601,-41.1708,-71.35213,327.75,0.4,0.37,2021-12-31,531,1,nominal,2.0NRT,281.58,3.14,N
33602,-41.46804,-71.69530999999998,302.79,0.4,0.37,2021-12-31,531,1,nominal,2.0NRT,274.77,1.23,N
33603,-41.46771,-71.69698000000002,300.17,0.4,0.37,2021-12-31,531,1,nominal,2.0NRT,274.42,1.52,N
33604,-41.5013,-71.60679,296.1,0.4,0.37,2021-12-31,531,1,nominal,2.0NRT,278.24,1.06,N
33605,-47.41225,-71.98571,329.45,0.38,0.36,2021-12-31,533,1,nominal,2.0NRT,280.01,2.64,N
