,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
87,-42.042790000000004,-71.56268,301.99,1.98,1.37,2021-12-25,412,T,46,6.1NRT,287.06,17.41,N
88,-42.04804,-71.58675,300.7,1.98,1.37,2021-12-25,412,T,32,6.1NRT,287.79,15.47,N
89,-38.025079999999996,-72.65249,307.45,2.18,1.43,2021-12-25,412,T,71,6.1NRT,286.26,29.17,N
90,-38.00742,-72.63431,316.9,2.19,1.43,2021-12-25,412,T,94,6.1NRT,288.59,49.09,N
91,-38.01254,-72.65751,311.57,2.18,1.43,2021-12-25,412,T,63,6.1NRT,287.07,35.85,N
92,-37.99459,-72.63811,320.33,2.19,1.43,2021-12-25,412,T,90,6.1NRT,289.11,58.04,N
93,-38.010329999999996,-72.63982,315.28,2.19,1.43,2021-12-25,412,T,42,6.1NRT,288.35,43.2,N
94,-37.99754,-72.64376999999999,319.39,2.19,1.43,2021-12-25,412,T,82,6.1NRT,288.86,55.45,N
95,-37.984809999999996,-72.64799000000001,305.96,2.19,1.43,2021-12-25,412,T,31,6.1NRT,287.86,24.38,N
96,-34.26256,-70.6094,313.95,3.64,1.79,2021-12-25,414,T,88,6.1NRT,290.58,85.96,N
97,-34.2379,-70.57874,305.87,3.66,1.79,2021-12-25,414,T,66,6.1NRT,290.49,52.39,N
98,-34.2469,-70.61521,302.37,3.64,1.79,2021-12-25,414,T,49,6.1NRT,289.9,37.61,N
99,-34.24705,-70.57911999999999,308.3,3.66,1.79,2021-12-25,414,T,74,6.1NRT,291.17,62.94,N
100,-34.2559,-70.61599,316.06,3.64,1.79,2021-12-25,414,T,92,6.1NRT,291.11,100.02,N
101,-34.23211,-70.58813,302.75,3.66,1.79,2021-12-25,414,T,51,6.1NRT,289.25,39.19,N
113,-32.80307,-70.9507,302.72,1.0,1.0,2021-12-25,557,A,51,6.1NRT,289.51,6.57,N
114,-34.099959999999996,-70.45605,317.78,1.01,1.0,2021-12-25,557,A,96,6.1NRT,286.08,18.42,N
115,-34.10151,-70.44515,303.95,1.01,1.0,2021-12-25,557,A,58,6.1NRT,286.79,8.3,N
116,-34.22953,-70.57826999999999,307.64,1.0,1.0,2021-12-25,557,A,72,6.1NRT,290.73,9.24,N
117,-34.237320000000004,-70.58559,314.95,1.0,1.0,2021-12-25,557,A,90,6.1NRT,295.08,14.38,N
118,-34.238890000000005,-70.57464,301.07,1.0,1.0,2021-12-25,557,A,37,6.1NRT,290.73,5.51,N
119,-34.246359999999996,-70.58739,313.57,1.0,1.0,2021-12-25,557,A,87,6.1NRT,295.19,13.18,N
120,-34.25227,-70.61092,304.5,1.0,1.0,2021-12-25,557,A,60,6.1NRT,290.55,7.36,N
121,-34.25383,-70.60004,317.63,1.0,1.0,2021-12-25,557,A,95,6.1NRT,292.76,16.63,N
122,-34.255390000000006,-70.58925,310.31,1.0,1.0,2021-12-25,557,A,71,6.1NRT,292.69,10.42,N
123,-36.812670000000004,-72.51984,307.6,1.01,1.0,2021-12-25,559,A,72,6.1NRT,291.43,8.22,N
124,-36.814409999999995,-72.50856,303.78,1.01,1.0,2021-12-25,559,A,57,6.1NRT,291.4,5.84,N
125,-36.82172,-72.52193,319.94,1.01,1.0,2021-12-25,559,A,99,6.1NRT,291.5,18.03,N
126,-36.82346,-72.51066,308.51,1.01,1.0,2021-12-25,559,A,75,6.1NRT,291.3,8.63,N
127,-37.97488,-72.64671,321.28,1.0,1.0,2021-12-25,559,A,100,6.1NRT,287.68,20.76,N
128,-37.97661,-72.63526,370.7,1.0,1.0,2021-12-25,559,A,100,6.1NRT,294.29,120.97,N
129,-37.97834,-72.62393,335.43,1.0,1.0,2021-12-25,559,A,100,6.1NRT,291.0,37.59,N
130,-37.984140000000004,-72.64272,315.49,1.0,1.0,2021-12-25,559,A,91,6.1NRT,288.24,15.56,N
131,-37.98588,-72.63129,356.33,1.0,1.0,2021-12-25,559,A,100,6.1NRT,294.83,78.08,N
132,-37.9876,-72.61995,358.12,1.0,1.0,2021-12-25,559,A,100,6.1NRT,295.32,82.63,N
133,-37.99317,-72.64488,327.27,1.0,1.0,2021-12-25,559,A,96,6.1NRT,288.99,26.04,N
134,-37.99491,-72.63342,402.64,1.0,1.0,2021-12-25,559,A,100,6.1NRT,301.47,270.38,N
135,-37.99664,-72.62207,428.42,1.0,1.0,2021-12-25,559,A,100,6.1NRT,313.83,473.14,N
136,-38.0022,-72.64704,324.58,1.0,1.0,2021-12-25,559,A,60,6.1NRT,288.76,22.32,N
137,-38.00394,-72.63558,381.56,1.0,1.0,2021-12-25,559,A,100,6.1NRT,294.19,159.48,N
138,-38.00567,-72.62419,416.33,1.0,1.0,2021-12-25,559,A,100,6.1NRT,303.86,366.87,N
139,-38.009479999999996,-72.66068,304.18,1.0,1.0,2021-12-25,559,A,9,6.1NRT,284.45,6.78,N
140,-38.01123,-72.64919,335.91,1.0,1.0,2021-12-25,559,A,100,6.1NRT,289.92,37.77,N
141,-38.06329,-72.6143,313.4,1.0,1.0,2021-12-25,559,A,52,6.1NRT,287.61,12.69,N
142,-38.07232,-72.61646,313.79,1.0,1.0,2021-12-25,559,A,73,6.1NRT,287.14,13.39,N
143,-39.50421,-71.1515,303.05,1.03,1.02,2021-12-25,559,A,53,6.1NRT,284.06,8.62,N
144,-39.50581,-71.13956,308.44,1.03,1.02,2021-12-25,559,A,74,6.1NRT,287.19,12.22,N
145,-41.50563,-71.70271,314.56,1.03,1.02,2021-12-25,559,A,89,6.1NRT,285.19,16.45,N
146,-41.50738,-71.68984,304.56,1.04,1.02,2021-12-25,559,A,61,6.1NRT,286.0,8.9,N
147,-41.51573,-71.6276,305.03,1.04,1.02,2021-12-25,559,A,63,6.1NRT,286.04,9.99,N
148,-42.045809999999996,-71.5658,300.78,1.05,1.02,2021-12-25,559,A,33,6.1NRT,286.47,6.58,N
209,-34.23583,-70.59613,347.05,2.28,1.46,2021-12-25,1516,T,93,6.1NRT,303.42,161.21,D
210,-34.2379,-70.57002,337.27,2.29,1.46,2021-12-25,1516,T,87,6.1NRT,298.11,109.47,D
211,-34.24925,-70.59591999999999,353.81,2.28,1.46,2021-12-25,1516,T,97,6.1NRT,303.96,211.03,D
212,-34.2513,-70.57025,334.1,2.29,1.46,2021-12-25,1516,T,84,6.1NRT,296.92,94.16,D
213,-34.260709999999996,-70.61995999999999,320.89,2.27,1.46,2021-12-25,1516,T,59,6.1NRT,302.49,36.6,D
214,-36.818090000000005,-72.52725,342.21,1.84,1.33,2021-12-25,1518,T,89,6.1NRT,303.38,98.6,D
215,-36.820009999999996,-72.50586,329.67,1.85,1.33,2021-12-25,1518,T,78,6.1NRT,302.8,51.61,D
216,-36.929840000000006,-73.02266,315.68,1.72,1.29,2021-12-25,1518,T,0,6.1NRT,303.73,21.19,D
217,-37.479440000000004,-73.33288,313.33,1.68,1.27,2021-12-25,1518,T,37,6.1NRT,301.0,16.27,D
218,-37.96946,-72.65227,337.69,1.87,1.34,2021-12-25,1518,T,87,6.1NRT,298.43,82.31,D
