,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
6,-38.28402,-72.16166,306.1,1.07,1.03,2022-03-14,328,T,67,6.1NRT,283.18,11.07,N
7,-37.92678,-72.30901,302.23,1.08,1.04,2022-03-14,328,T,48,6.1NRT,286.18,7.35,N
8,-37.690709999999996,-73.40063,311.86,1.17,1.08,2022-03-14,330,T,84,6.1NRT,283.05,17.15,N
9,-37.692240000000005,-73.41405999999999,324.5,1.17,1.08,2022-03-14,330,T,100,6.1NRT,283.68,31.73,N
10,-36.86506,-71.38004000000001,301.47,1.01,1.01,2022-03-14,330,T,41,6.1NRT,281.29,8.27,N
11,-36.97983,-72.78969000000001,424.57,1.1,1.04,2022-03-14,330,T,100,6.1NRT,306.71,497.42,N
12,-36.98135,-72.80221999999999,391.4,1.1,1.04,2022-03-14,330,T,100,6.1NRT,298.44,235.62,N
13,-36.16725,-71.17854,308.16,1.0,1.0,2022-03-14,330,T,74,6.1NRT,284.87,11.09,N
14,-34.10556,-70.462,318.39,1.01,1.01,2022-03-14,330,T,97,6.1NRT,286.62,18.73,N
29,-23.82481,-70.31564,302.81,1.3,1.13,2022-03-14,332,T,52,6.1NRT,287.48,10.43,N
34,-36.9718,-72.80095,306.93,3.92,1.84,2022-03-14,514,A,70,6.1NRT,288.62,64.93,N
35,-36.9828,-72.75761,303.89,3.9,1.84,2022-03-14,514,A,55,6.1NRT,288.38,50.48,N
36,-36.984809999999996,-72.76711,306.46,3.9,1.84,2022-03-14,514,A,68,6.1NRT,288.7,65.82,N
84,-36.957409999999996,-72.80842,323.72,1.31,1.14,2022-03-14,1431,T,78,6.1NRT,296.55,26.62,D
85,-36.960159999999995,-72.79344,381.54,1.31,1.14,2022-03-14,1431,T,100,6.1NRT,302.3,233.52,D
86,-36.97027,-72.79656999999999,351.82,1.31,1.14,2022-03-14,1431,T,96,6.1NRT,299.46,92.7,D
87,-36.97299,-72.78173000000001,325.75,1.31,1.14,2022-03-14,1431,T,80,6.1NRT,296.79,28.08,D
88,-41.53406,-71.5649,306.26,1.04,1.02,2022-03-14,1431,T,20,6.1NRT,286.96,7.03,D
127,-25.126260000000002,-70.2966,323.17,1.55,1.23,2022-03-14,1429,T,66,6.1NRT,306.92,13.71,D
317,-39.22935,-72.48148,320.49,1.0,1.0,2022-03-14,1853,A,77,6.1NRT,296.75,14.75,D
318,-39.23101,-72.49308,330.04,1.0,1.0,2022-03-14,1853,A,85,6.1NRT,295.75,25.79,D
319,-38.87283,-72.6266,351.62,1.0,1.0,2022-03-14,1853,A,96,6.1NRT,301.18,59.47,D
320,-38.87448,-72.63816,341.34,1.0,1.0,2022-03-14,1853,A,91,6.1NRT,301.24,39.49,D
321,-38.72831,-72.20288000000001,318.18,1.0,1.0,2022-03-14,1853,A,55,6.1NRT,299.38,10.58,D
322,-38.40206,-72.0498,319.02,1.0,1.0,2022-03-14,1853,A,51,6.1NRT,302.54,10.19,D
323,-38.40377,-72.06129,319.17,1.0,1.0,2022-03-14,1853,A,53,6.1NRT,305.28,9.64,D
324,-38.38061,-72.03123000000001,337.38,1.0,1.0,2022-03-14,1853,A,88,6.1NRT,302.69,33.8,D
325,-38.38232,-72.0427,330.95,1.0,1.0,2022-03-14,1853,A,82,6.1NRT,300.48,23.13,D
326,-38.367670000000004,-72.25497,315.46,1.0,1.0,2022-03-14,1853,A,59,6.1NRT,302.54,5.71,D
327,-38.32018,-72.68616999999999,323.4,1.0,1.0,2022-03-14,1853,A,78,6.1NRT,297.98,15.51,D
328,-38.32182,-72.69762,329.32,1.0,1.0,2022-03-14,1853,A,83,6.1NRT,300.6,22.39,D
329,-38.147059999999996,-72.26093,331.35,1.0,1.0,2022-03-14,1853,A,84,6.1NRT,307.49,21.25,D
330,-38.11438,-72.2924,322.54,1.0,1.0,2022-03-14,1853,A,56,6.1NRT,301.79,11.32,D
331,-38.106190000000005,-72.28791,318.95,1.0,1.0,2022-03-14,1853,A,65,6.1NRT,300.66,9.79,D
332,-38.10787,-72.29933,321.27,1.0,1.0,2022-03-14,1853,A,74,6.1NRT,302.89,11.59,D
333,-38.05092,-72.54395,326.35,1.0,1.0,2022-03-14,1853,A,75,6.1NRT,306.55,16.23,D
334,-37.95565,-72.21254,315.5,1.0,1.0,2022-03-14,1853,A,63,6.1NRT,299.87,8.83,D
335,-37.9331,-72.3124,325.46,1.0,1.0,2022-03-14,1853,A,78,6.1NRT,302.32,16.66,D
336,-37.906620000000004,-72.50095,330.19,1.0,1.0,2022-03-14,1853,A,83,6.1NRT,302.54,21.55,D
337,-37.90828,-72.51234000000001,320.83,1.0,1.0,2022-03-14,1853,A,70,6.1NRT,304.77,10.9,D
338,-37.69607,-73.40895,309.73,1.01,1.0,2022-03-14,1853,A,34,6.1NRT,297.97,6.64,D
339,-37.20298,-72.59769,331.2,1.0,1.0,2022-03-14,1853,A,82,6.1NRT,311.87,17.71,D
340,-37.204640000000005,-72.60897,352.99,1.0,1.0,2022-03-14,1853,A,96,6.1NRT,315.66,56.18,D
341,-37.19397,-72.59979,358.63,1.0,1.0,2022-03-14,1853,A,99,6.1NRT,311.54,69.17,D
342,-37.19562,-72.61107,360.12,1.0,1.0,2022-03-14,1853,A,100,6.1NRT,315.15,72.73,D
343,-37.18495,-72.60188000000001,413.62,1.0,1.0,2022-03-14,1853,A,100,6.1NRT,317.69,332.69,D
344,-37.186609999999995,-72.61317,405.38,1.0,1.0,2022-03-14,1853,A,100,6.1NRT,320.13,273.87,D
345,-37.17593,-72.60399,338.05,1.0,1.0,2022-03-14,1853,A,88,6.1NRT,306.34,29.32,D
346,-37.17759,-72.61527,337.38,1.0,1.0,2022-03-14,1853,A,87,6.1NRT,307.57,27.86,D
347,-36.992340000000006,-72.79839,316.81,1.0,1.0,2022-03-14,1853,A,41,6.1NRT,303.57,5.88,D
348,-36.98148,-72.78434,317.45,1.0,1.0,2022-03-14,1853,A,60,6.1NRT,304.33,6.83,D
349,-36.983109999999996,-72.79558,334.62,1.0,1.0,2022-03-14,1853,A,85,6.1NRT,307.13,25.69,D
350,-36.98475,-72.80681,331.94,1.0,1.0,2022-03-14,1853,A,82,6.1NRT,306.99,21.67,D
351,-36.97082,-72.77518,325.88,1.0,1.0,2022-03-14,1853,A,76,6.1NRT,305.2,14.6,D
352,-36.97246,-72.78641999999999,409.51,1.0,1.0,2022-03-14,1853,A,100,6.1NRT,317.62,305.63,D
353,-36.9741,-72.79765,393.88,1.0,1.0,2022-03-14,1853,A,100,6.1NRT,317.93,208.57,D
354,-36.97574,-72.80888,365.79,1.0,1.0,2022-03-14,1853,A,100,6.1NRT,310.46,93.46,D
355,-36.96181,-72.77726,354.49,1.0,1.0,2022-03-14,1853,A,97,6.1NRT,307.64,62.36,D
356,-36.96345,-72.7885,485.17,1.0,1.0,2022-03-14,1853,A,100,6.1NRT,400.07,1275.07,D
357,-36.965090000000004,-72.79972,413.86,1.0,1.0,2022-03-14,1853,A,100,6.1NRT,326.83,335.28,D
358,-36.96673,-72.81096,363.47,1.0,1.0,2022-03-14,1853,A,100,6.1NRT,312.34,86.1,D
359,-36.9528,-72.77934,341.42,1.0,1.0,2022-03-14,1853,A,90,6.1NRT,303.96,35.77,D
360,-36.954440000000005,-72.79057,499.8,1.0,1.0,2022-03-14,1853,A,100,6.1NRT,338.34,1592.44,D
361,-36.95608,-72.80179,468.39,1.0,1.0,2022-03-14,1853,A,100,6.1NRT,400.07,968.86,D
362,-36.95772,-72.81302,394.42,1.0,1.0,2022-03-14,1853,A,100,6.1NRT,316.07,210.4,D
363,-36.94543,-72.79263,415.54,1.0,1.0,2022-03-14,1853,A,100,6.1NRT,307.76,350.23,D
364,-36.947070000000004,-72.80386,445.18,1.0,1.0,2022-03-14,1853,A,100,6.1NRT,321.55,640.38,D
365,-36.9487,-72.81509,374.17,1.0,1.0,2022-03-14,1853,A,100,6.1NRT,308.47,120.07,D
366,-36.93642,-72.7947,315.48,1.0,1.0,2022-03-14,1853,A,34,6.1NRT,297.51,5.89,D
367,-36.6772,-72.41346,346.55,1.01,1.0,2022-03-14,1853,A,93,6.1NRT,310.06,42.43,D
