,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
225,-32.75566,-71.46909000000001,315.33,1.18,1.08,2022-03-20,614,A,91,6.1NRT,281.04,21.9,N
226,-33.156890000000004,-71.68481,312.82,1.17,1.08,2022-03-20,614,A,80,6.1NRT,279.68,19.24,N
227,-17.48741,-71.34985,321.67,1.01,1.0,2022-03-20,610,A,100,6.1NRT,285.78,21.96,N
228,-38.28225,-72.16319,314.63,1.27,1.12,2022-03-20,614,A,90,6.1NRT,276.67,24.28,N
229,-38.28392,-72.14860999999999,301.81,1.27,1.12,2022-03-20,614,A,44,6.1NRT,273.67,12.18,N
1049,-23.82705,-70.31845,321.86,1.32,1.14,2022-03-21,1433,T,34,6.1NRT,308.64,7.7,D
1104,-32.807359999999996,-70.95403,317.3,1.08,1.04,2022-03-21,1437,T,72,6.1NRT,300.65,10.16,D
1105,-36.9719,-72.92952,303.01,1.14,1.06,2022-03-21,1437,T,25,6.1NRT,289.53,6.18,D
1106,-37.81259,-72.68993,305.86,1.09,1.04,2022-03-21,1437,T,36,6.1NRT,290.18,4.0,D
1945,-32.75933,-71.47532,304.83,1.0,1.0,2022-03-22,601,A,62,6.1NRT,283.49,9.65,N
2570,-37.03626,-72.39378,305.44,2.36,1.48,2022-03-22,1520,T,25,6.1NRT,294.43,12.09,D
2571,-27.41517,-70.25137,313.65,2.54,1.53,2022-03-22,1516,T,45,6.1NRT,300.02,19.92,D
3420,-38.363209999999995,-72.32327,313.37,3.8,1.82,2022-03-22,1942,A,58,6.1NRT,293.27,63.15,D
3421,-38.35945,-72.3293,312.4,3.8,1.82,2022-03-22,1942,A,54,6.1NRT,293.09,57.96,D
3422,-38.08416,-72.2708,325.63,3.9,1.84,2022-03-22,1942,A,79,6.1NRT,291.83,162.49,D
3423,-38.09568,-72.27434000000001,317.15,3.9,1.84,2022-03-22,1942,A,67,6.1NRT,291.5,100.0,D
3479,-34.107890000000005,-70.45291,303.74,1.01,1.0,2022-03-23,321,T,57,6.1NRT,283.82,9.01,N
3481,-32.800329999999995,-70.95839000000001,302.55,1.01,1.01,2022-03-23,321,T,50,6.1NRT,284.88,7.65,N
3482,-32.75887,-71.47883,300.07,1.04,1.02,2022-03-23,321,T,15,6.1NRT,284.1,7.1,N
3761,-32.757329999999996,-71.47504,321.27,1.63,1.26,2022-03-23,1425,T,59,6.1NRT,298.05,24.72,D
4420,-34.10204,-70.45116,307.12,1.06,1.03,2022-03-24,548,A,70,6.1NRT,279.34,12.5,N
5159,-35.845009999999995,-71.58303000000001,302.85,1.65,1.26,2022-03-24,1507,T,18,6.1NRT,288.74,5.85,D
5160,-36.136990000000004,-71.83313000000001,301.0,1.6,1.25,2022-03-24,1507,T,10,6.1NRT,290.51,4.43,D
5161,-36.14832,-71.83479,301.28,1.6,1.25,2022-03-24,1507,T,27,6.1NRT,290.11,4.73,D
5162,-36.28082,-72.54671,301.64,1.46,1.2,2022-03-24,1507,T,43,6.1NRT,291.35,5.34,D
5163,-37.03348,-72.40066,302.29,1.53,1.22,2022-03-24,1507,T,43,6.1NRT,288.56,5.9,D
5164,-37.08245,-73.15619000000001,301.26,1.39,1.17,2022-03-24,1507,T,0,6.1NRT,290.63,7.29,D
5165,-37.172709999999995,-72.94981,302.34,1.43,1.18,2022-03-24,1507,T,25,6.1NRT,292.02,5.42,D
5166,-37.24688,-73.32186,300.6,1.37,1.16,2022-03-24,1507,T,34,6.1NRT,290.5,5.17,D
5167,-37.480259999999994,-73.34129,301.03,1.37,1.16,2022-03-24,1507,T,40,6.1NRT,287.83,7.01,D
6111,-39.60606,-73.01874000000001,317.29,2.11,1.41,2022-03-24,1930,A,77,6.1NRT,292.03,42.77,D
6112,-38.97388,-72.25541,318.08,2.43,1.5,2022-03-24,1930,A,76,6.1NRT,290.16,54.02,D
6113,-38.9673,-72.26614000000001,314.37,2.43,1.5,2022-03-24,1930,A,72,6.1NRT,290.24,43.86,D
6114,-38.70563,-72.19813,304.47,2.49,1.52,2022-03-24,1930,A,46,6.1NRT,292.13,18.77,D
6115,-38.68541,-72.38887,309.75,2.43,1.5,2022-03-24,1930,A,65,6.1NRT,292.8,27.18,D
6116,-38.691590000000005,-72.41592,310.6,2.42,1.5,2022-03-24,1930,A,66,6.1NRT,293.57,30.14,D
6117,-38.5024,-72.41144,303.2,2.45,1.51,2022-03-24,1930,A,36,6.1NRT,291.96,11.57,D
6118,-38.5087,-72.439,305.52,2.44,1.51,2022-03-24,1930,A,55,6.1NRT,293.0,15.93,D
6119,-38.404709999999994,-72.17766999999999,313.99,2.54,1.53,2022-03-24,1930,A,72,6.1NRT,291.34,45.7,D
6120,-38.39966,-72.1874,307.78,2.54,1.53,2022-03-24,1930,A,62,6.1NRT,290.49,26.94,D
6121,-38.27949,-72.44868000000001,306.36,2.47,1.51,2022-03-24,1930,A,58,6.1NRT,295.14,14.99,D
6122,-38.21563,-72.26904,304.16,2.54,1.53,2022-03-24,1930,A,42,6.1NRT,291.72,16.83,D
6123,-38.06312,-72.3913,305.9,2.52,1.53,2022-03-24,1930,A,51,6.1NRT,294.11,19.12,D
6124,-38.07114,-72.39581,306.73,2.52,1.53,2022-03-24,1930,A,58,6.1NRT,293.71,22.43,D
6125,-36.83498,-72.77483000000001,308.93,2.57,1.54,2022-03-24,1930,A,57,6.1NRT,297.78,21.85,D
6127,-34.734609999999996,-71.47974,321.42,3.51,1.76,2022-03-24,1930,A,76,6.1NRT,301.47,80.16,D
6128,-34.727940000000004,-71.48705,319.64,3.51,1.76,2022-03-24,1930,A,71,6.1NRT,300.03,72.6,D
6161,-38.95984,-72.24528000000001,303.87,1.85,1.33,2022-03-25,308,T,57,6.1NRT,280.84,23.12,N
6162,-38.9616,-72.26717,302.0,1.86,1.33,2022-03-25,308,T,46,6.1NRT,280.4,20.6,N
6163,-38.955859999999994,-72.25121,306.53,1.85,1.33,2022-03-25,308,T,68,6.1NRT,280.93,26.38,N
6164,-36.8996,-73.07945,302.27,1.96,1.37,2022-03-25,308,T,48,6.1NRT,286.0,20.01,N
6575,-34.10933,-70.44488,316.98,2.04,1.39,2022-03-25,1412,T,64,6.1NRT,303.94,20.54,D
6579,-38.50365,-72.34121,316.86,2.08,1.4,2022-03-25,1414,T,76,6.1NRT,290.19,42.34,D
6580,-38.5025,-72.34775,312.06,2.08,1.4,2022-03-25,1414,T,71,6.1NRT,290.55,30.43,D
6581,-38.50763,-72.32448000000001,308.02,2.07,1.4,2022-03-25,1414,T,65,6.1NRT,289.49,22.26,D
6812,-40.5144,-73.22094,322.27,1.62,1.25,2022-03-25,1834,A,81,6.1NRT,296.64,35.83,D
6813,-40.51618,-73.24039,311.15,1.62,1.25,2022-03-25,1834,A,71,6.1NRT,295.48,16.57,D
6814,-40.36264,-73.05869,306.55,1.58,1.24,2022-03-25,1834,A,49,6.1NRT,295.8,7.4,D
6815,-40.362790000000004,-73.04463,305.74,1.57,1.24,2022-03-25,1834,A,58,6.1NRT,295.65,6.96,D
6818,-39.15815,-72.54011,319.85,1.43,1.18,2022-03-25,1834,A,78,6.1NRT,299.63,23.68,D
6819,-39.11547,-72.58825999999999,311.16,1.43,1.18,2022-03-25,1834,A,66,6.1NRT,297.27,10.46,D
6820,-39.11718,-72.60506,306.84,1.44,1.19,2022-03-25,1834,A,55,6.1NRT,296.55,5.32,D
6821,-39.037490000000005,-72.25033,318.85,1.37,1.16,2022-03-25,1834,A,75,6.1NRT,301.87,19.31,D
