,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
26,-34.756809999999994,-70.81602,301.2,3.34,1.72,2022-01-24,247,T,39,6.1NRT,288.38,32.52,N
27,-34.74694,-70.82361999999999,300.0,3.34,1.72,2022-01-24,247,T,2,6.1NRT,288.04,27.84,N
465,-34.750809999999994,-70.81635,303.39,1.21,1.09,2022-01-24,609,A,13,6.1NRT,286.7,8.97,N
466,-34.74972,-70.82349,304.42,1.21,1.09,2022-01-24,609,A,21,6.1NRT,286.71,9.45,N
467,-34.77599,-70.85771,300.18,1.21,1.09,2022-01-24,609,A,20,6.1NRT,287.57,7.75,N
468,-34.777359999999994,-70.84612,302.3,1.21,1.09,2022-01-24,609,A,48,6.1NRT,286.8,8.81,N
469,-36.8651,-71.37295,301.29,1.21,1.09,2022-01-24,609,A,40,6.1NRT,275.13,12.06,N
529,-23.82248,-70.30954,300.15,1.02,1.01,2022-01-24,607,A,19,6.1NRT,286.03,6.75,N
530,-34.104079999999996,-70.45125999999999,304.84,1.24,1.11,2022-01-24,609,A,62,6.1NRT,285.12,12.95,N
1339,-34.76227,-70.80956,317.83,3.55,1.77,2022-01-24,1526,T,68,6.1NRT,300.87,72.23,D
1340,-34.77791,-70.81897,312.05,3.55,1.77,2022-01-24,1526,T,29,6.1NRT,298.51,42.36,D
1341,-34.76939,-70.82451999999999,319.39,3.55,1.77,2022-01-24,1526,T,71,6.1NRT,301.82,85.15,D
1342,-34.77185,-70.7776,311.38,3.57,1.77,2022-01-24,1526,T,43,6.1NRT,297.0,39.94,D
1343,-36.62123,-72.07666,313.8,3.06,1.66,2022-01-24,1526,T,32,6.1NRT,298.67,18.35,D
1344,-37.46692,-72.38279,311.09,2.99,1.64,2022-01-24,1528,T,36,6.1NRT,297.05,22.47,D
1345,-37.46889,-72.3486,311.78,3.0,1.65,2022-01-24,1528,T,43,6.1NRT,296.36,26.6,D
1450,-36.63105,-72.08870999999999,320.16,2.65,1.56,2022-01-24,1813,A,14,6.1NRT,305.6,18.26,D
1451,-36.11987,-71.5302,330.55,2.42,1.5,2022-01-24,1813,A,76,6.1NRT,309.39,75.48,D
1452,-36.11363,-71.53567,331.84,2.42,1.5,2022-01-24,1813,A,79,6.1NRT,309.06,80.79,D
2035,-34.77831,-70.80643,302.28,1.0,1.0,2022-01-25,329,T,43,6.1NRT,288.08,5.81,N
2036,-34.76773,-70.79733,308.65,1.0,1.0,2022-01-25,329,T,75,6.1NRT,289.53,9.43,N
2037,-34.76931,-70.80829,310.6,1.0,1.0,2022-01-25,329,T,80,6.1NRT,289.66,10.79,N
2038,-34.7756,-70.8521,300.25,1.0,1.0,2022-01-25,329,T,23,6.1NRT,287.93,4.92,N
2039,-34.77717,-70.86291,310.25,1.0,1.0,2022-01-25,329,T,80,6.1NRT,290.29,11.11,N
2040,-34.7603,-70.81013,310.17,1.0,1.0,2022-01-25,329,T,36,6.1NRT,292.22,9.93,N
2041,-34.10852,-70.4483,302.84,1.01,1.01,2022-01-25,329,T,52,6.1NRT,288.43,7.0,N
2042,-34.11015,-70.45919,317.73,1.01,1.01,2022-01-25,329,T,96,6.1NRT,288.36,17.72,N
2043,-34.10156,-70.45576,304.73,1.01,1.01,2022-01-25,329,T,61,6.1NRT,286.19,8.89,N
2170,-27.0004,-69.87658,335.82,1.36,1.15,2022-01-25,1429,T,83,6.1NRT,315.08,24.62,D
2171,-27.0052,-69.84899999999999,329.95,1.35,1.15,2022-01-25,1429,T,64,6.1NRT,314.0,14.16,D
2172,-27.013070000000003,-69.86525,336.29,1.36,1.15,2022-01-25,1429,T,83,6.1NRT,314.87,26.67,D
2180,-34.10801,-70.4548,324.74,1.14,1.06,2022-01-25,1431,T,65,6.1NRT,311.16,9.86,D
2181,-34.77026,-70.79845,332.74,1.15,1.07,2022-01-25,1431,T,67,6.1NRT,303.52,29.68,D
2183,-37.25026,-73.31834,310.86,1.38,1.16,2022-01-25,1431,T,35,6.1NRT,299.21,8.57,D
2184,-37.48171,-73.33949,310.97,1.37,1.16,2022-01-25,1431,T,51,6.1NRT,297.49,10.42,D
2185,-37.484590000000004,-73.32406999999999,308.44,1.37,1.16,2022-01-25,1431,T,19,6.1NRT,297.6,8.34,D
2186,-37.608579999999996,-73.65415,307.11,1.41,1.18,2022-01-25,1431,T,20,6.1NRT,295.39,8.75,D
2187,-37.64721,-73.44958000000001,309.42,1.38,1.16,2022-01-25,1431,T,47,6.1NRT,294.68,10.15,D
2188,-37.9329,-73.35778,307.73,1.35,1.15,2022-01-25,1433,T,46,6.1NRT,293.78,9.67,D
2189,-38.74176,-72.95106,311.42,1.25,1.11,2022-01-25,1433,T,34,6.1NRT,299.19,5.61,D
2190,-39.29224,-72.22839,309.04,1.14,1.07,2022-01-25,1433,T,26,6.1NRT,295.45,5.32,D
2191,-39.36769,-72.6292,307.91,1.18,1.08,2022-01-25,1433,T,39,6.1NRT,296.06,6.7,D
2192,-41.54428,-71.4399,315.77,1.03,1.02,2022-01-25,1433,T,44,6.1NRT,304.35,11.77,D
2193,-41.87407,-73.81351,305.74,1.21,1.09,2022-01-25,1433,T,40,6.1NRT,292.41,6.14,D
2789,-42.47368,-73.78045999999999,309.2,1.06,1.03,2022-01-25,1853,A,0,6.1NRT,296.88,4.99,D
2790,-41.45706,-72.96404,309.43,1.01,1.01,2022-01-25,1853,A,24,6.1NRT,296.77,4.44,D
2791,-41.11803,-73.05288,310.98,1.01,1.0,2022-01-25,1853,A,18,6.1NRT,299.1,3.85,D
2792,-40.56585,-73.16645,313.86,1.01,1.0,2022-01-25,1853,A,21,6.1NRT,299.86,4.41,D
2793,-40.5675,-73.17838,315.38,1.01,1.0,2022-01-25,1853,A,34,6.1NRT,300.39,5.34,D
2813,-37.21008,-71.90728,334.48,1.04,1.02,2022-01-25,1855,A,69,6.1NRT,310.86,19.15,D
2814,-37.17537,-72.9489,320.8,1.0,1.0,2022-01-25,1855,A,13,6.1NRT,308.05,6.89,D
2815,-34.787290000000006,-70.79883000000001,364.61,1.21,1.09,2022-01-25,1855,A,100,6.1NRT,305.29,118.31,D
2816,-34.77515,-70.78763000000001,331.79,1.21,1.09,2022-01-25,1855,A,78,6.1NRT,303.32,28.43,D
2817,-34.77771,-70.80234,370.51,1.21,1.09,2022-01-25,1855,A,100,6.1NRT,314.98,141.31,D
2818,-34.78678,-70.85461,390.43,1.2,1.09,2022-01-25,1855,A,100,6.1NRT,311.79,244.67,D
2819,-34.767790000000005,-70.80389,363.11,1.21,1.09,2022-01-25,1855,A,99,6.1NRT,310.89,104.6,D
2820,-34.75779,-70.80508,381.34,1.21,1.09,2022-01-25,1855,A,100,6.1NRT,312.13,186.55,D
2821,-34.760220000000004,-70.81891999999999,388.43,1.2,1.09,2022-01-25,1855,A,100,6.1NRT,318.38,223.72,D
2822,-34.75738,-70.81223,392.18,1.21,1.09,2022-01-25,1855,A,100,6.1NRT,317.85,258.18,D
2823,-33.10403,-70.65304,339.15,1.3,1.13,2022-01-25,1857,A,81,6.1NRT,324.19,17.39,D
3054,-27.412809999999997,-70.2551,300.96,1.03,1.01,2022-01-26,554,A,36,6.1NRT,287.23,6.51,N
3055,-34.1041,-70.45146,312.14,1.0,1.0,2022-01-26,557,A,84,6.1NRT,286.88,13.94,N
3056,-34.78164,-70.85465,308.47,1.0,1.0,2022-01-26,557,A,75,6.1NRT,287.96,10.7,N
3057,-37.24719,-73.64021,309.48,1.06,1.03,2022-01-26,559,A,77,6.1NRT,285.43,13.37,N
3532,-27.4189,-70.26205,323.28,1.97,1.37,2022-01-26,1511,T,70,6.1NRT,305.89,27.76,D
3533,-37.95456,-72.42357,315.4,1.93,1.36,2022-01-26,1516,T,47,6.1NRT,304.1,17.86,D
3534,-37.95673,-72.43030999999999,314.68,1.93,1.36,2022-01-26,1516,T,53,6.1NRT,303.51,16.88,D
3535,-45.5809,-72.05943,306.62,2.46,1.51,2022-01-26,1518,T,30,6.1NRT,294.56,17.63,D
3980,-34.786559999999994,-70.88474000000001,316.31,3.37,1.73,2022-01-26,1800,A,21,6.1NRT,299.14,46.48,D
4159,-38.173590000000004,-72.41346,355.63,3.39,1.74,2022-01-26,1936,A,98,6.1NRT,307.13,389.86,D
4160,-38.17005,-72.38145,320.23,3.41,1.74,2022-01-26,1936,A,65,6.1NRT,304.71,51.95,D
4161,-38.17947,-72.41943,353.87,3.39,1.74,2022-01-26,1936,A,97,6.1NRT,308.46,367.28,D
4192,-23.82484,-70.31308,308.46,1.01,1.0,2022-01-27,319,T,75,6.1NRT,286.44,11.36,N
4193,-23.82627,-70.32294,300.25,1.01,1.0,2022-01-27,319,T,23,6.1NRT,285.93,6.49,N
4198,-38.02941,-72.54163,300.11,1.53,1.22,2022-01-27,317,T,17,6.1NRT,289.64,8.26,N
4199,-34.1097,-70.45888000000001,324.87,1.1,1.05,2022-01-27,317,T,100,6.1NRT,288.52,28.72,N
4407,-33.10583,-70.63852,329.95,1.77,1.3,2022-01-27,1418,T,60,6.1NRT,310.72,26.21,D
4466,-37.03633,-72.38251,318.74,1.84,1.33,2022-01-27,1420,T,47,6.1NRT,305.08,18.12,D
4467,-38.32483,-70.98975,318.06,1.44,1.19,2022-01-27,1420,T,51,6.1NRT,299.46,15.66,D
4468,-38.30192,-72.28992,321.53,1.7,1.28,2022-01-27,1420,T,70,6.1NRT,305.49,19.65,D
4660,-45.58657,-72.05776,319.9,1.27,1.12,2022-01-27,1840,A,40,6.1NRT,307.98,11.39,D
4661,-41.87957,-73.80966,309.1,1.37,1.16,2022-01-27,1842,A,37,6.1NRT,298.73,6.77,D
4662,-41.400220000000004,-72.91356999999999,314.09,1.23,1.1,2022-01-27,1842,A,34,6.1NRT,301.04,6.41,D
4663,-39.37125,-72.62878,320.42,1.14,1.06,2022-01-27,1842,A,55,6.1NRT,308.22,9.1,D
