,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
443,-34.105129999999996,-70.46275,311.37,1.29,1.13,2022-04-22,1858,A,70,6.1NRT,276.07,16.86,D
444,-32.83722,-71.15382,316.23,1.25,1.11,2022-04-22,1858,A,73,6.1NRT,298.55,12.72,D
817,-17.49063,-71.34646,309.66,1.53,1.22,2022-04-23,555,A,78,6.1NRT,286.82,22.72,N
1504,-32.80748,-70.94911,306.05,1.01,1.01,2022-04-24,321,T,67,6.1NRT,284.9,9.82,N
1505,-32.80894,-70.95998,301.21,1.01,1.01,2022-04-24,321,T,39,6.1NRT,283.92,7.06,N
1506,-32.759859999999996,-71.47489,314.7,1.03,1.02,2022-04-24,321,T,90,6.1NRT,282.06,17.41,N
1507,-23.821279999999998,-70.31763000000001,301.49,1.1,1.05,2022-04-24,323,T,42,6.1NRT,283.08,9.22,N
1880,-34.107409999999994,-70.45795,317.43,1.01,1.01,2022-04-24,1845,A,77,6.1NRT,282.44,13.99,D
1881,-33.65228,-71.24043,314.9,1.0,1.0,2022-04-24,1845,A,59,6.1NRT,296.29,9.76,D
1886,-27.41382,-70.26869,317.1,1.17,1.07,2022-04-24,1847,A,59,6.1NRT,304.03,7.25,D
2224,-32.80477,-70.9525,307.03,1.67,1.27,2022-04-25,1507,T,61,6.1NRT,293.35,10.73,D
2225,-34.10725,-70.46658000000001,301.16,1.86,1.33,2022-04-25,1507,T,24,6.1NRT,286.72,10.52,D
2226,-34.10901,-70.44716,306.17,1.87,1.34,2022-04-25,1507,T,62,6.1NRT,287.78,18.7,D
2566,-32.800090000000004,-70.95442,302.3,1.29,1.13,2022-04-26,310,T,48,6.1NRT,283.52,11.66,N
3050,-27.4172,-70.26888000000001,308.19,1.0,1.0,2022-04-26,1834,A,60,6.1NRT,289.88,4.67,D
3409,-27.41163,-70.26016,319.18,1.08,1.04,2022-04-27,1452,T,76,6.1NRT,301.5,11.99,D
3441,-17.490920000000003,-71.35701999999999,324.65,1.06,1.03,2022-04-27,1448,T,0,6.1NRT,300.03,16.84,D
3840,-27.416120000000003,-70.26298,301.97,1.25,1.11,2022-04-28,614,A,46,6.1NRT,283.33,10.52,N
4273,-34.11891,-70.45995,306.84,1.59,1.24,2022-04-28,1819,A,38,6.1NRT,295.66,11.97,D
4274,-34.10781,-70.46299,305.76,1.59,1.24,2022-04-28,1819,A,35,6.1NRT,289.91,11.13,D
4301,-26.319840000000003,-69.74407,324.86,1.17,1.08,2022-04-28,1821,A,73,6.1NRT,313.36,10.39,D
4302,-26.321309999999997,-69.75596,330.55,1.17,1.08,2022-04-28,1821,A,80,6.1NRT,313.19,19.22,D
4469,-34.10614,-70.45801999999999,306.66,1.3,1.13,2022-04-29,340,T,69,6.1NRT,278.07,17.33,N
