,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
138,-38.96378,-72.23626,325.81,1.23,1.1,2022-03-26,351,T,100,6.1NRT,285.16,35.39,N
139,-38.96628,-72.25029,317.6,1.23,1.1,2022-03-26,351,T,95,6.1NRT,283.79,24.35,N
170,-38.955040000000004,-72.23402,300.27,1.46,1.19,2022-03-26,540,A,23,6.1NRT,281.62,12.46,N
171,-38.9656,-72.23763000000001,310.43,1.46,1.19,2022-03-26,540,A,80,6.1NRT,282.55,23.13,N
250,-36.27688,-72.54382,304.29,1.07,1.03,2022-03-26,1454,T,36,6.1NRT,294.03,3.4,D
260,-23.82734,-70.31625,326.42,1.02,1.01,2022-03-26,1452,T,64,6.1NRT,313.71,7.23,D
263,-34.10538,-70.45945999999999,331.78,1.22,1.1,2022-03-26,1454,T,86,6.1NRT,301.33,32.03,D
264,-34.10694,-70.44633,322.95,1.23,1.1,2022-03-26,1454,T,79,6.1NRT,300.53,18.3,D
580,-37.993559999999995,-72.20562,319.9,1.7,1.28,2022-03-26,1917,A,75,6.1NRT,295.15,34.11,D
581,-38.132329999999996,-72.96889,316.09,1.53,1.22,2022-03-26,1917,A,70,6.1NRT,292.55,24.12,D
582,-38.13573,-72.98643,305.28,1.53,1.22,2022-03-26,1917,A,37,6.1NRT,291.76,9.39,D
1085,-32.75935,-71.46986,300.67,1.4,1.17,2022-03-27,618,A,32,6.1NRT,279.73,13.0,N
1283,-38.29891,-72.45519,327.52,2.09,1.41,2022-03-27,1821,A,72,6.1NRT,290.1,67.09,D
1284,-38.28607,-72.45676,309.98,2.09,1.41,2022-03-27,1821,A,56,6.1NRT,285.27,18.26,D
1462,-35.08647,-71.05587,328.23,1.17,1.07,2022-03-28,340,T,100,6.1NRT,286.52,35.44,N
1463,-35.08862,-71.06855,356.51,1.16,1.07,2022-03-28,340,T,100,6.1NRT,287.79,99.52,N
1464,-35.08545,-71.06263,352.27,1.17,1.07,2022-03-28,340,T,100,6.1NRT,289.61,86.12,N
1465,-35.08753,-71.07514,326.84,1.16,1.07,2022-03-28,340,T,100,6.1NRT,284.8,33.87,N
1466,-35.07164,-71.03996,307.69,1.17,1.08,2022-03-28,340,T,72,6.1NRT,287.39,12.35,N
1467,-35.0738,-71.05299000000001,327.43,1.17,1.08,2022-03-28,340,T,100,6.1NRT,290.64,34.72,N
1468,-35.06425,-71.05596,317.76,1.17,1.08,2022-03-28,340,T,96,6.1NRT,287.73,21.54,N
1469,-38.47432,-72.80851,314.77,1.0,1.0,2022-03-28,338,T,90,6.1NRT,281.32,16.91,N
1470,-38.47598,-72.81998,325.54,1.0,1.0,2022-03-28,338,T,100,6.1NRT,281.86,27.29,N
1471,-38.14998,-72.79706999999999,305.04,1.0,1.0,2022-03-28,338,T,63,6.1NRT,280.93,9.9,N
1497,-35.07441,-71.03775999999999,303.15,2.32,1.47,2022-03-28,525,A,24,6.1NRT,280.22,24.99,N
1630,-34.10386,-70.45782,316.34,1.0,1.0,2022-03-28,1442,T,69,6.1NRT,299.67,7.13,D
1633,-35.065329999999996,-71.05714,316.95,1.0,1.0,2022-03-28,1442,T,66,6.1NRT,293.92,12.33,D
1634,-35.06693,-71.0462,354.24,1.0,1.0,2022-03-28,1442,T,97,6.1NRT,293.74,68.9,D
1635,-35.08335,-71.06096,314.96,1.0,1.0,2022-03-28,1442,T,45,6.1NRT,292.84,10.32,D
1636,-35.53682,-71.47963,304.63,1.0,1.0,2022-03-28,1442,T,22,6.1NRT,294.02,2.5,D
1637,-36.27905,-72.54656,303.42,1.02,1.01,2022-03-28,1442,T,37,6.1NRT,292.89,2.99,D
1638,-36.93923,-71.20788,324.56,1.0,1.0,2022-03-28,1444,T,82,6.1NRT,296.82,19.21,D
1640,-37.175,-72.94815,302.09,1.03,1.01,2022-03-28,1444,T,14,6.1NRT,290.76,3.57,D
1641,-37.710029999999996,-70.95705,309.64,1.01,1.01,2022-03-28,1444,T,59,6.1NRT,295.78,5.75,D
1642,-37.7116,-70.94572,310.35,1.01,1.01,2022-03-28,1444,T,61,6.1NRT,294.58,6.3,D
1643,-38.24892,-70.44122,306.77,1.04,1.02,2022-03-28,1444,T,55,6.1NRT,296.1,4.26,D
1644,-38.04687,-72.98857,314.13,1.02,1.01,2022-03-28,1444,T,74,6.1NRT,293.53,10.08,D
1645,-38.04866,-72.97699,322.09,1.02,1.01,2022-03-28,1444,T,81,6.1NRT,293.97,17.3,D
1646,-38.148759999999996,-72.80398000000001,303.41,1.01,1.01,2022-03-28,1444,T,52,6.1NRT,289.28,5.78,D
1647,-38.150529999999996,-72.79241999999999,302.39,1.01,1.01,2022-03-28,1444,T,52,6.1NRT,287.95,5.67,D
1946,-38.64112,-72.73623,308.66,1.11,1.05,2022-03-28,1904,A,0,6.1NRT,288.54,9.15,D
1947,-38.472609999999996,-72.81574,318.16,1.1,1.05,2022-03-28,1904,A,78,6.1NRT,293.6,16.95,D
1948,-37.709140000000005,-70.95019,308.64,1.36,1.16,2022-03-28,1904,A,44,6.1NRT,297.3,6.78,D
1949,-37.061690000000006,-70.97488,321.88,1.4,1.17,2022-03-28,1904,A,76,6.1NRT,297.85,24.43,D
1950,-35.16135,-71.1922,315.47,1.48,1.2,2022-03-28,1904,A,63,6.1NRT,301.66,13.75,D
1951,-35.07547,-71.05348000000001,328.36,1.51,1.21,2022-03-28,1904,A,81,6.1NRT,299.43,38.13,D
1952,-35.06174,-71.04124,321.93,1.52,1.22,2022-03-28,1904,A,74,6.1NRT,304.0,25.46,D
