,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
226,-32.75802,-71.47459,309.62,1.0,1.0,2022-03-06,601,A,78,6.1NRT,283.07,12.85,N
228,-17.483079999999998,-71.35343,301.23,1.3,1.13,2022-03-06,559,A,39,6.1NRT,287.8,7.44,N
783,-37.928909999999995,-72.3223,329.73,4.05,1.87,2022-03-06,1942,A,77,6.1NRT,286.16,205.67,D
811,-23.82497,-70.31596,301.76,1.1,1.04,2022-03-07,325,T,44,6.1NRT,289.17,7.29,N
814,-17.493920000000003,-71.35603,323.77,1.16,1.07,2022-03-07,327,T,100,6.1NRT,288.75,28.38,N
815,-34.10402,-70.46114,301.3,1.01,1.0,2022-03-07,321,T,40,6.1NRT,281.1,7.95,N
816,-32.76292,-71.47451,321.93,1.04,1.02,2022-03-07,323,T,100,6.1NRT,282.9,24.22,N
1381,-37.71901,-72.24341,313.83,1.01,1.01,2022-03-07,1847,A,53,6.1NRT,299.52,5.03,D
1382,-32.80532,-70.95708,323.88,1.06,1.03,2022-03-07,1849,A,64,6.1NRT,311.22,8.69,D
2194,-32.80758,-70.94806,312.38,1.65,1.26,2022-03-08,1507,T,55,6.1NRT,299.6,10.88,D
2195,-35.85035,-71.59028,308.68,1.65,1.26,2022-03-08,1507,T,28,6.1NRT,293.93,6.59,D
2196,-36.14504,-71.83434,309.06,1.6,1.25,2022-03-08,1509,T,27,6.1NRT,296.59,6.05,D
2710,-33.92198,-71.5551,385.26,3.8,1.82,2022-03-08,1932,A,100,6.1NRT,302.07,1163.58,D
2711,-33.93208,-71.59528,333.65,3.78,1.82,2022-03-08,1932,A,86,6.1NRT,302.61,178.35,D
2712,-33.93224,-71.55966,384.81,3.8,1.82,2022-03-08,1932,A,100,6.1NRT,303.2,1150.08,D
2998,-35.17502,-71.08434,327.25,1.42,1.18,2022-03-09,310,T,100,6.1NRT,285.98,46.44,N
2999,-35.17665,-71.10053,331.51,1.42,1.18,2022-03-09,310,T,100,6.1NRT,285.98,55.53,N
3000,-35.1717,-71.09109000000001,342.04,1.42,1.18,2022-03-09,310,T,100,6.1NRT,286.52,83.32,N
3001,-35.17341,-71.10719,307.58,1.42,1.18,2022-03-09,310,T,72,6.1NRT,285.04,17.55,N
3002,-33.92485,-71.54313,304.9,1.46,1.19,2022-03-09,310,T,62,6.1NRT,285.69,15.04,N
3073,-35.16339,-71.08266,305.12,2.6,1.55,2022-03-09,633,A,63,6.1NRT,281.79,38.37,N
