,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
541,-29.12835,-70.89957,324.07,1.06,1.03,2022-04-11,1452,T,81,6.1NRT,304.11,12.34,D
542,-29.129820000000002,-70.88866,325.39,1.06,1.03,2022-04-11,1452,T,82,6.1NRT,303.76,14.36,D
544,-32.798790000000004,-70.95458,309.53,1.13,1.06,2022-04-11,1454,T,54,6.1NRT,295.5,5.78,D
545,-33.10552,-70.8502,317.66,1.15,1.07,2022-04-11,1454,T,65,6.1NRT,303.1,9.84,D
546,-35.596759999999996,-71.72407,300.78,1.12,1.06,2022-04-11,1454,T,27,6.1NRT,287.1,3.15,D
947,-37.4,-72.39761999999999,309.19,3.39,1.74,2022-04-12,1359,T,68,6.1NRT,282.53,64.52,D
948,-37.40791,-72.40827,310.15,3.39,1.74,2022-04-12,1359,T,70,6.1NRT,282.74,64.62,D
1601,-32.80214,-70.95659,309.49,1.0,1.0,2022-04-13,1442,T,65,6.1NRT,297.3,4.84,D
1602,-32.80375,-70.94588,311.11,1.0,1.0,2022-04-13,1442,T,68,6.1NRT,297.48,6.34,D
1603,-32.761309999999995,-71.47025,308.76,1.02,1.01,2022-04-13,1442,T,23,6.1NRT,297.34,3.16,D
1604,-33.29694,-70.72525999999999,310.44,1.0,1.0,2022-04-13,1442,T,39,6.1NRT,299.24,4.26,D
1605,-34.10792,-70.46361,309.99,1.0,1.0,2022-04-13,1442,T,53,6.1NRT,298.29,4.59,D
1606,-34.10946,-70.45279000000001,325.61,1.0,1.0,2022-04-13,1442,T,83,6.1NRT,298.7,18.9,D
1607,-34.407920000000004,-70.99701999999999,307.76,1.0,1.0,2022-04-13,1442,T,49,6.1NRT,291.92,5.26,D
1608,-35.9246,-71.69669,315.92,1.0,1.0,2022-04-13,1442,T,75,6.1NRT,290.97,13.4,D
1609,-35.92625,-71.6856,304.45,1.0,1.0,2022-04-13,1442,T,56,6.1NRT,291.61,5.25,D
1610,-36.33811,-71.07283000000001,316.83,1.0,1.0,2022-04-13,1442,T,72,6.1NRT,300.79,12.91,D
1611,-36.33972,-71.06164,316.84,1.0,1.0,2022-04-13,1442,T,61,6.1NRT,295.01,12.54,D
1612,-36.51086,-71.96394000000001,317.59,1.0,1.0,2022-04-13,1442,T,78,6.1NRT,292.35,14.19,D
1613,-36.51254,-71.95275,323.91,1.0,1.0,2022-04-13,1442,T,83,6.1NRT,291.91,20.58,D
1614,-37.03689,-72.38991999999999,300.0,1.01,1.0,2022-04-13,1442,T,10,6.1NRT,287.66,2.32,D
1616,-37.644040000000004,-72.21696,323.18,1.0,1.0,2022-04-13,1444,T,82,6.1NRT,288.88,22.12,D
1962,-36.57757,-72.02194,316.18,3.11,1.67,2022-04-14,1524,T,76,6.1NRT,296.27,59.43,D
1963,-36.579640000000005,-71.98678000000001,339.91,3.13,1.68,2022-04-14,1524,T,92,6.1NRT,295.8,212.38,D
1964,-36.70494,-71.83125,305.36,3.21,1.7,2022-04-14,1524,T,46,6.1NRT,294.4,26.24,D
1965,-37.46635,-72.36726,302.62,3.02,1.65,2022-04-14,1526,T,46,6.1NRT,290.34,13.85,D
2114,-32.79882,-70.95467,304.66,3.35,1.73,2022-04-14,1524,T,50,6.1NRT,294.53,22.93,D
2165,-37.0045,-72.06706,301.82,1.04,1.02,2022-04-15,328,T,44,6.1NRT,278.18,9.11,N
2166,-34.10791,-70.45786,306.1,1.01,1.01,2022-04-15,330,T,67,6.1NRT,281.73,10.92,N
2179,-37.53372,-71.25405,309.3,1.11,1.05,2022-04-15,1429,T,45,6.1NRT,295.86,6.48,D
2181,-38.04484,-70.84529,313.11,1.06,1.03,2022-04-15,1429,T,70,6.1NRT,296.95,10.03,D
2182,-44.336870000000005,-71.58601999999999,328.52,1.01,1.0,2022-04-15,1431,T,86,6.1NRT,275.26,30.77,D
2206,-34.10947,-70.46393,309.24,1.13,1.06,2022-04-15,1429,T,66,6.1NRT,293.01,7.95,D
2207,-34.11158,-70.45148,311.45,1.13,1.06,2022-04-15,1429,T,69,6.1NRT,294.2,9.54,D
2449,-38.0536,-71.05981,308.15,1.27,1.12,2022-04-17,315,T,74,6.1NRT,278.3,18.17,N
2450,-38.05533,-71.07600000000001,320.85,1.27,1.12,2022-04-17,315,T,100,6.1NRT,280.57,32.79,N
2456,-34.11027,-70.45533,308.2,1.09,1.04,2022-04-17,315,T,74,6.1NRT,283.0,13.59,N
2474,-34.10499,-70.46535,308.87,1.63,1.26,2022-04-17,1416,T,55,6.1NRT,296.72,8.8,D
2475,-34.10849,-70.44736999999999,314.73,1.63,1.26,2022-04-17,1416,T,73,6.1NRT,297.19,18.06,D
2476,-37.42993,-72.21195,302.79,1.75,1.3,2022-04-17,1418,T,54,6.1NRT,290.88,9.75,D
2574,-38.54573,-72.59711999999999,336.65,1.26,1.12,2022-04-17,1838,A,90,6.1NRT,286.16,54.73,D
2575,-38.547270000000005,-72.61104,305.13,1.27,1.12,2022-04-17,1838,A,56,6.1NRT,282.62,10.77,D
2576,-38.51587,-72.51388,304.82,1.25,1.11,2022-04-17,1838,A,60,6.1NRT,289.39,7.53,D
2577,-38.3514,-72.22182,308.81,1.21,1.09,2022-04-17,1838,A,68,6.1NRT,276.32,12.42,D
2578,-38.35303,-72.23579000000001,303.42,1.21,1.09,2022-04-17,1838,A,56,6.1NRT,277.11,8.13,D
2579,-38.30097,-72.40395,302.04,1.23,1.1,2022-04-17,1838,A,42,6.1NRT,280.9,5.07,D
2580,-38.30255,-72.41818,311.34,1.23,1.1,2022-04-17,1838,A,71,6.1NRT,282.13,12.94,D
2581,-38.238890000000005,-72.0358,314.06,1.19,1.08,2022-04-17,1838,A,74,6.1NRT,271.29,19.65,D
2582,-38.240520000000004,-72.04956999999999,306.42,1.19,1.08,2022-04-17,1838,A,63,6.1NRT,270.62,12.61,D
2583,-37.5316,-71.28650999999999,325.7,1.1,1.04,2022-04-17,1838,A,84,6.1NRT,302.73,22.07,D
2584,-37.66041,-72.55542,310.54,1.23,1.1,2022-04-17,1838,A,70,6.1NRT,287.49,10.93,D
2585,-37.31431,-71.20926999999999,351.41,1.08,1.04,2022-04-17,1838,A,96,6.1NRT,297.7,70.85,D
2586,-36.95879,-72.02328,319.47,1.15,1.07,2022-04-17,1838,A,78,6.1NRT,301.2,13.34,D
2587,-36.91599,-71.83362,313.63,1.13,1.06,2022-04-17,1838,A,71,6.1NRT,298.11,9.07,D
2588,-36.91755,-71.84642,322.42,1.13,1.06,2022-04-17,1838,A,80,6.1NRT,297.36,17.96,D
2589,-36.9064,-71.8354,334.57,1.13,1.06,2022-04-17,1838,A,88,6.1NRT,300.12,35.42,D
2590,-36.907959999999996,-71.8482,338.5,1.13,1.06,2022-04-17,1838,A,91,6.1NRT,297.33,41.55,D
2591,-36.83812,-71.86846,321.63,1.13,1.06,2022-04-17,1838,A,80,6.1NRT,300.0,16.63,D
2592,-36.82853,-71.87026,316.99,1.13,1.06,2022-04-17,1838,A,70,6.1NRT,300.57,10.76,D
2593,-36.79205,-71.81204,310.55,1.12,1.06,2022-04-17,1838,A,55,6.1NRT,299.93,6.95,D
2594,-36.75642,-71.86350999999999,331.0,1.13,1.06,2022-04-17,1838,A,86,6.1NRT,298.45,28.34,D
2595,-36.758,-71.87624,336.48,1.13,1.06,2022-04-17,1838,A,89,6.1NRT,301.13,37.84,D
2596,-36.75956,-71.88898,323.2,1.13,1.06,2022-04-17,1838,A,81,6.1NRT,301.04,17.67,D
2597,-36.761140000000005,-71.90175,316.56,1.13,1.06,2022-04-17,1838,A,69,6.1NRT,301.1,10.07,D
2598,-36.72461,-71.84363,323.49,1.12,1.06,2022-04-17,1838,A,81,6.1NRT,298.47,19.0,D
2599,-36.72615,-71.85629,310.95,1.13,1.06,2022-04-17,1838,A,58,6.1NRT,298.76,5.7,D
2600,-36.65488,-71.78635,319.78,1.12,1.05,2022-04-17,1838,A,67,6.1NRT,297.99,17.81,D
2601,-36.65644,-71.79895,311.99,1.12,1.05,2022-04-17,1838,A,51,6.1NRT,298.24,8.92,D
2602,-36.65957,-71.8242,314.02,1.12,1.06,2022-04-17,1838,A,65,6.1NRT,298.0,9.6,D
2603,-36.66113,-71.8368,319.33,1.12,1.06,2022-04-17,1838,A,77,6.1NRT,299.49,15.2,D
2604,-36.66738,-71.88741,313.09,1.13,1.06,2022-04-17,1838,A,66,6.1NRT,300.29,7.35,D
2605,-36.626290000000004,-71.79195,321.9,1.12,1.05,2022-04-17,1838,A,69,6.1NRT,298.09,17.56,D
2606,-36.61522,-71.78126,315.79,1.12,1.05,2022-04-17,1838,A,49,6.1NRT,299.31,10.36,D
2607,-36.61676,-71.79381,351.26,1.12,1.05,2022-04-17,1838,A,96,6.1NRT,302.1,70.64,D
2608,-36.63373,-71.93290999999999,314.25,1.13,1.06,2022-04-17,1838,A,71,6.1NRT,300.32,7.94,D
2609,-36.63527,-71.94566,326.74,1.13,1.06,2022-04-17,1838,A,83,6.1NRT,299.96,22.76,D
2610,-35.73413,-71.46757,321.79,1.07,1.03,2022-04-17,1838,A,78,6.1NRT,298.11,16.2,D
2611,-34.11399,-70.45815,331.79,1.01,1.0,2022-04-17,1838,A,86,6.1NRT,306.56,21.69,D
2612,-34.104620000000004,-70.45539000000001,326.2,1.01,1.0,2022-04-17,1838,A,82,6.1NRT,301.64,18.17,D
2613,-34.10617,-70.46635,319.64,1.01,1.0,2022-04-17,1838,A,75,6.1NRT,301.52,10.85,D
2795,-34.10374,-70.4579,308.62,1.29,1.13,2022-04-18,542,A,75,6.1NRT,280.79,18.57,N
