,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
50,-39.50233,-71.09116999999999,387.27,3.82,1.83,2021-12-23,247,T,100,6.1NRT,296.86,1295.16,N
51,-39.503890000000006,-71.1351,393.67,3.85,1.83,2021-12-23,247,T,100,6.1NRT,299.29,1534.4,N
52,-39.48573,-71.09455,304.01,3.82,1.83,2021-12-23,247,T,6,6.1NRT,289.47,41.21,N
53,-39.4872,-71.13718,318.98,3.85,1.83,2021-12-23,247,T,98,6.1NRT,293.18,122.06,N
54,-39.51416,-71.09675,352.38,3.82,1.83,2021-12-23,247,T,100,6.1NRT,292.81,479.08,N
55,-39.51589,-71.13871999999999,338.26,3.85,1.83,2021-12-23,247,T,100,6.1NRT,290.31,294.5,N
56,-39.49758,-71.10011,378.85,3.82,1.83,2021-12-23,247,T,100,6.1NRT,297.67,1044.75,N
57,-39.49933,-71.14358,363.66,3.85,1.83,2021-12-23,247,T,100,6.1NRT,295.16,686.68,N
58,-39.48095,-71.10255,300.28,3.82,1.83,2021-12-23,247,T,11,6.1NRT,288.94,31.24,N
59,-39.48259,-71.14433000000001,313.12,3.85,1.83,2021-12-23,247,T,86,6.1NRT,292.33,89.93,N
97,-38.1865,-73.09527,303.65,3.09,1.67,2021-12-23,425,T,56,6.1NRT,286.52,44.9,N
98,-38.189479999999996,-73.09906,301.17,3.09,1.67,2021-12-23,425,T,38,6.1NRT,286.29,38.81,N
99,-39.5113,-71.09264,338.33,3.71,1.8,2021-12-23,423,T,100,6.1NRT,288.26,280.76,N
100,-39.5232,-71.13828000000001,335.38,3.68,1.8,2021-12-23,423,T,100,6.1NRT,288.38,249.19,N
101,-39.49514,-71.09759,336.69,3.71,1.8,2021-12-23,423,T,100,6.1NRT,291.01,262.14,N
102,-39.50699,-71.14286,352.9,3.68,1.8,2021-12-23,423,T,100,6.1NRT,292.5,464.6,N
103,-39.51811,-71.18541,304.06,3.66,1.79,2021-12-23,423,T,48,6.1NRT,286.63,45.54,N
104,-39.49102,-71.14839,304.96,3.68,1.8,2021-12-23,423,T,42,6.1NRT,289.23,50.29,N
105,-39.50581,-71.10117,358.85,3.71,1.8,2021-12-23,423,T,100,6.1NRT,292.47,567.61,N
106,-39.51785,-71.14838,336.18,3.68,1.8,2021-12-23,423,T,100,6.1NRT,289.15,259.62,N
107,-39.489670000000004,-71.10613000000001,314.74,3.71,1.8,2021-12-23,423,T,90,6.1NRT,289.73,98.95,N
108,-39.50127,-71.15144000000001,343.24,3.68,1.8,2021-12-23,423,T,100,6.1NRT,290.84,336.92,N
109,-39.48587,-71.15913,300.15,3.68,1.8,2021-12-23,423,T,19,6.1NRT,289.09,36.22,N
134,-34.10568,-70.45187,318.33,1.25,1.11,2021-12-23,609,A,97,6.1NRT,287.49,25.99,N
135,-38.07222,-72.64771,306.56,1.11,1.05,2021-12-23,609,A,68,6.1NRT,285.49,11.48,N
136,-38.07382,-72.63492,305.18,1.11,1.05,2021-12-23,609,A,63,6.1NRT,285.56,10.54,N
137,-38.18094,-73.08237,304.47,1.08,1.04,2021-12-23,612,A,60,6.1NRT,284.03,10.81,N
138,-39.44509,-71.12777,301.65,1.34,1.15,2021-12-23,612,A,40,6.1NRT,285.42,9.76,N
139,-39.44682,-71.11186,302.85,1.34,1.15,2021-12-23,612,A,44,6.1NRT,284.92,11.21,N
140,-39.48727,-71.09255,306.56,1.34,1.15,2021-12-23,612,A,6,6.1NRT,290.33,12.42,N
141,-39.496,-71.11044,322.82,1.34,1.15,2021-12-23,612,A,20,6.1NRT,297.01,29.96,N
142,-39.497659999999996,-71.09475,330.25,1.34,1.15,2021-12-23,612,A,100,6.1NRT,292.35,45.66,N
143,-39.506370000000004,-71.11273,371.66,1.34,1.15,2021-12-23,612,A,100,6.1NRT,305.51,186.08,N
144,-39.50805,-71.09691,328.36,1.34,1.15,2021-12-23,612,A,87,6.1NRT,292.37,41.76,N
145,-39.516729999999995,-71.11508,314.11,1.34,1.15,2021-12-23,612,A,34,6.1NRT,287.67,19.82,N
