,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
20,-38.4332,-72.77705,302.83,3.06,1.66,2022-02-23,257,T,25,6.1NRT,282.37,36.32,N
21,-38.4187,-72.7507,302.23,3.05,1.66,2022-02-23,257,T,48,6.1NRT,282.31,40.62,N
22,-38.42064,-72.78588,309.34,3.06,1.66,2022-02-23,257,T,77,6.1NRT,283.0,61.67,N
23,-38.12924,-72.8699,302.09,3.08,1.67,2022-02-23,257,T,37,6.1NRT,276.62,39.29,N
24,-37.94621,-72.30476,312.76,2.83,1.61,2022-02-23,257,T,86,6.1NRT,283.45,66.22,N
25,-37.94818,-72.33749,300.92,2.84,1.61,2022-02-23,257,T,35,6.1NRT,277.83,30.82,N
26,-37.93155,-72.3064,327.83,2.83,1.61,2022-02-23,257,T,100,6.1NRT,283.79,131.68,N
27,-37.93349,-72.3391,322.06,2.84,1.61,2022-02-23,257,T,100,6.1NRT,279.92,102.22,N
330,-32.75392,-71.47256999999999,308.24,1.49,1.21,2022-02-23,622,A,74,6.1NRT,279.14,21.01,N
331,-38.12774,-72.88246,303.07,1.45,1.19,2022-02-23,622,A,53,6.1NRT,283.32,13.8,N
332,-38.12943,-72.8661,301.87,1.46,1.19,2022-02-23,622,A,45,6.1NRT,284.96,12.63,N
1117,-38.555479999999996,-72.38036,315.24,1.94,1.36,2022-02-23,1823,A,63,6.1NRT,290.55,28.89,D
1118,-38.11807,-72.06149,318.12,1.83,1.33,2022-02-23,1823,A,74,6.1NRT,285.35,39.49,D
1119,-38.10601,-72.06322,307.7,1.83,1.33,2022-02-23,1823,A,31,6.1NRT,281.04,18.63,D
1120,-38.11145,-72.04803000000001,308.5,1.83,1.32,2022-02-23,1823,A,42,6.1NRT,280.72,18.96,D
1121,-38.11339,-72.06944,312.95,1.83,1.33,2022-02-23,1823,A,38,6.1NRT,284.37,26.97,D
1122,-38.15271,-72.81316,317.82,2.04,1.39,2022-02-23,1823,A,56,6.1NRT,285.94,45.44,D
1123,-38.03014,-71.95373000000001,325.49,1.8,1.32,2022-02-23,1823,A,63,6.1NRT,283.07,56.04,D
1124,-38.03178,-71.97278,324.29,1.81,1.32,2022-02-23,1823,A,72,6.1NRT,288.79,53.68,D
1125,-37.9344,-72.31931,310.08,1.89,1.34,2022-02-23,1823,A,44,6.1NRT,280.27,23.41,D
1126,-37.93092,-72.32688,310.26,1.89,1.34,2022-02-23,1823,A,60,6.1NRT,278.78,24.72,D
1131,-33.72992,-71.50321,326.51,1.49,1.21,2022-02-23,1823,A,69,6.1NRT,282.79,41.15,D
1327,-32.80458,-70.95446,321.09,1.35,1.15,2022-02-23,1825,A,76,6.1NRT,302.44,16.61,D
1836,-33.7322,-71.46765,301.42,1.17,1.07,2022-02-24,342,T,41,6.1NRT,285.53,7.96,N
1837,-33.73428,-71.4801,302.0,1.16,1.07,2022-02-24,342,T,46,6.1NRT,286.46,8.38,N
1838,-33.72466,-71.48248000000001,310.41,1.16,1.07,2022-02-24,342,T,80,6.1NRT,285.13,14.5,N
2129,-27.41902,-70.26073000000001,325.12,1.03,1.02,2022-02-24,1441,T,68,6.1NRT,310.67,8.73,D
2146,-32.80539,-70.95166,319.53,1.01,1.0,2022-02-24,1441,T,70,6.1NRT,304.43,8.37,D
2157,-35.47432,-69.57774,308.15,1.05,1.02,2022-02-24,1444,T,29,6.1NRT,293.6,3.34,D
2158,-35.96663,-71.68072,305.74,1.0,1.0,2022-02-24,1444,T,59,6.1NRT,293.5,3.28,D
2159,-36.14783,-71.82565,308.1,1.0,1.0,2022-02-24,1444,T,34,6.1NRT,294.2,3.81,D
2829,-27.15359,-109.39544,315.31,1.73,1.29,2022-02-24,2048,A,46,6.1NRT,297.08,13.96,D
3150,-34.1016,-70.44922,310.79,1.2,1.09,2022-02-25,609,A,81,6.1NRT,282.03,18.08,N
3739,-35.843720000000005,-71.59533,307.18,3.23,1.7,2022-02-25,1526,T,53,6.1NRT,294.41,20.96,D
3740,-37.46575,-72.37486,309.76,2.99,1.64,2022-02-25,1526,T,55,6.1NRT,295.34,22.37,D
3741,-37.46771,-72.34068,308.51,3.0,1.65,2022-02-25,1526,T,38,6.1NRT,295.54,18.63,D
4305,-36.63348,-72.11321,316.58,2.78,1.59,2022-02-25,1813,A,25,6.1NRT,301.68,15.91,D
4370,-17.49608,-71.35497,334.12,1.41,1.17,2022-02-25,1817,A,0,6.1NRT,306.23,20.4,D
4417,-20.33575,-70.86328,305.33,1.36,1.16,2022-02-26,332,T,25,6.1NRT,288.67,10.31,N
4418,-34.10523,-70.45354,304.96,1.01,1.01,2022-02-26,329,T,62,6.1NRT,285.44,9.46,N
4419,-34.106840000000005,-70.46436,301.38,1.01,1.01,2022-02-26,329,T,40,6.1NRT,285.58,7.28,N
4787,-34.1105,-70.45945,322.96,1.14,1.06,2022-02-26,1431,T,74,6.1NRT,306.78,12.89,D
4788,-40.3373,-72.94619,303.08,1.18,1.08,2022-02-26,1431,T,34,6.1NRT,288.92,4.09,D
5164,-38.361090000000004,-72.96909000000001,317.75,1.0,1.0,2022-02-26,1853,A,76,6.1NRT,297.99,12.0,D
5165,-38.12746,-73.39589000000001,316.52,1.0,1.0,2022-02-26,1853,A,64,6.1NRT,292.51,8.68,D
5166,-37.68326,-72.41645,309.56,1.01,1.0,2022-02-26,1853,A,20,6.1NRT,296.37,4.51,D
5167,-35.60263,-71.73867,317.33,1.06,1.03,2022-02-26,1853,A,22,6.1NRT,302.47,5.46,D
5168,-34.11371,-70.46224000000001,325.34,1.24,1.11,2022-02-26,1855,A,61,6.1NRT,312.21,9.93,D
5170,-29.2227,-70.37398,330.7,1.53,1.22,2022-02-26,1857,A,74,6.1NRT,309.13,27.92,D
5171,-29.22614,-70.39326,330.3,1.53,1.22,2022-02-26,1857,A,73,6.1NRT,310.73,27.67,D
5429,-37.57313,-72.00654,303.51,1.0,1.0,2022-02-27,557,A,55,6.1NRT,282.7,8.48,N
5699,-35.83428,-71.59589,308.52,2.04,1.39,2022-02-27,1513,T,25,6.1NRT,296.62,9.98,D
5700,-35.84695,-71.59745,308.39,2.04,1.39,2022-02-27,1513,T,25,6.1NRT,295.15,8.85,D
5701,-35.96241,-72.3267,309.49,1.85,1.33,2022-02-27,1513,T,49,6.1NRT,296.93,6.63,D
